"path","sha256","bytes","role"
"audit/report_harmonization/report017_h03_consolidated_full_document_audit.md","e43a703aec1d2e70a79b9bac970857fe2928b727ad46849745673770d8e0b176",17288,"complete read-only audit"
"audit/report_harmonization/report017_h03_consolidated_change_matrix.csv","917e29f200fd9e3554e14561307c262203a5ce455eb4614e5006bf878abd313c",12758,"complete 38-row change matrix"
"audit/report_harmonization/owner_orders/34_h03_consolidated_reader_and_companion_synchronization.md","3df58a1fc775a534ec8f0770ecf3e5491a66410ec301007866085fd2c905d95a",19848,"sealed owner order"
"audit/report_harmonization/report017_consolidated_document_pass_protocol.md","13b5bb6708e0b044117a48f9577026e57896a935aed58f6b512948a828fe6923",3839,"consolidated-pass protocol"
"audit/report_harmonization/h03_postclosure_synchronization_check.md","569767a839a34f1dc3e58ea8c5b554da23a56163a2cf48ad90d7a17cd05b1aea",6621,"RH-SYNC-H03-001"
"audit/decisions/h03_auxiliary_model_assessments_closure.md","85be31f6c105ea2c47a5353a32d4081dcdbc50a0738998f2106c0952c4527827",6530,"H03-AUX-001 / CHG-139"
"notebooks/hypotheses/H03.qmd","5d329c24afbd321a2be8d87ca7453a8612ab6745d009d4cecef2c82a4c6dd59a",67332,"accepted result source at audit"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","b7671d848544228088df9bbe179a172fd7402e7fa18c3029be9b499d0ef2f760",64129,"accepted companion source at audit"
"audit/handoffs/H03_worker_handoff.md","dae48601f0ba90ee2932556b312ac2e0e94db0bc695ea242c01328c9ea6a0fec",23752,"complete owner handoff"
"tests/hypotheses/H03/test_h03_stage3_reader_report.R","0af80c8dfede663d724c488f5b7947ca8635a944d789f7a552f6e932999bd3ef",18080,"current render-coupled result test"
"tests/hypotheses/H03/test_h03_preparation_report.R","bddaa2393ead9317c5f526a00f75d2fd86e0e7efeaf84dcd2737e61b149a058a",8412,"current render-coupled companion test"
"tests/hypotheses/H03/test_h03_participant_random_intercept_assessment.R","30fa488114886eb4e9feeccc55f6f752e229585bfc1f2eb5b5a85bfba582bfc8",7568,"accepted auxiliary scientific test"
"tests/hypotheses/H03/test_h03_stage2.R","a174e3fe2a1a7832a5f6e8e8a98a3da8d88d85bd30e22917e554ae658f7ce596",19424,"accepted Stage 2 scientific test"
"artifacts/12_manifests/H03/H03_stage3_artifacts.csv","5f4f10528f1c49d52518a6dde36d6ce0ffd71869cab9bcde382bf9c9edce3170",83962,"accepted pre-editorial scientific-closure manifest"
"artifacts/12_manifests/H03/H03_preparation_report_manifest.csv","5235b02c6c542a010336eca9569b77b269deb673d4659d794393d2427146393a",81124,"historical preparation render manifest"
"scripts/hypotheses/H03/run_h03_participant_random_intercept_assessment.R","662e7ac81b3b67693023acdb196b2187d7058e863294b7b77e0105b8ca456f4c",16328,"accepted auxiliary runner"
"artifacts/12_manifests/H03/H03_near_eye_participant_random_intercept_manifest.csv","81bab5291ca9f9aa24a39cae991857b8f5b39046090da2e4f4c984f4ea7c2306",2190,"accepted auxiliary six-file manifest"
"_build/nathealth/notebooks/hypotheses/H03.html","68aa07eb7470286d0d6da76114ce7bf346ee635974fe7403c1860ad4560c3d25",330938,"stale result render context"
"_build/nathealth/audit/hypotheses/H03/H03_analysis_preparation.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf",900339,"stale companion render context"
"artifacts/10_figures/H03/H03_near_eye_site_context_estimates.png","382a929e9ca5a9154fff3c509ba9bf116ebce00d61dd60227d559d10009872a8",374564,"deferred baked-label figure PNG"
"artifacts/10_figures/H03/H03_near_eye_site_context_estimates.pdf","d13a4daa0ddba02c308e297cd6f9d7b8eca8c6214d73a10a34063d3c064f85b0",11556,"deferred baked-label figure PDF"
"artifacts/10_figures/H03/H03_near_eye_site_context_estimates.svg","7b433203d57f2b7b91a0a46b8b187c89cc959a24146e3335e2c6e5d327ae7541",55313,"deferred baked-label figure SVG"
"artifacts/10_figures/H03/H03_reader_latitude_category_slopes.png","e27b7a8d84cabae1ab3e9694302a275da2f7bfd106df02a530a54ed48f5d9a15",188045,"deferred baked-label latitude PNG"
"artifacts/10_figures/H03/H03_reader_latitude_category_slopes.pdf","d2db711358d6cdfd3f4c54e686449102208de48b2c325a35382f860f4253bfbe",6744,"deferred baked-label latitude PDF"
"artifacts/10_figures/H03/H03_reader_latitude_category_slopes.svg","b994deeaa3c6335912cdc14ef0d53af932103091479d43d6665680320bfb75ec",17594,"deferred baked-label latitude SVG"
"artifacts/11_source_data/H03/H03_near_eye_site_context_figure_data.csv","2d4ce68c9ac3fba8b31b5b7f190ee0f923ed1ba5d741045040cfde51e011f172",34309,"frozen site-context display source"
"artifacts/11_source_data/H03/H03_reader_latitude_figure_data.csv","30bb81bb176440368a45d8b3fd6e3fdc443a53d10eb440995cb0c904954536b2",7121,"frozen latitude display source"
"scripts/hypotheses/H03/h03_reporting.R","1412a89c52a5aa7d65559de5e2b927dcbaad64a990bffb11dc876e6fad6a2342",30932,"accepted site-context display construction"
"scripts/hypotheses/H03/build_h03_stage3_revision.R","6d1eaacee852865b7b696653d0ee27cfd23d2001085aaf8612e2874521f87379",20287,"accepted latitude display construction"
"notebooks/preregistration_deviations.qmd","b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d",94061,"stable deviation anchors"
"config/site_display_registry.csv","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",295,"shared country-coded site registry"
"_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480,"read-only profile context"
"audit/report_harmonization/phase2_main_supplement_output_catalog.csv","43110e4f20a4e9d6257351fad4905c08587f85a28aa27d2a932b0d33b88b6894",165132,"approved provisional output roles"
