path,sha256,bytes,role
audit/report_harmonization/report017_h01_order31i_independent_acceptance.md,b3b7f89cb94eda17372010deeb2dbe4d6df51598ef3b820abbc83e4eeed3f94e,2372,independent acceptance
audit/report_harmonization/report017_consolidated_document_pass_protocol.md,13b5bb6708e0b044117a48f9577026e57896a935aed58f6b512948a828fe6923,3839,author-directed subsequent workflow
audit/report_harmonization/owner_orders/31i_h01_report016_historical_reconciliation_transition_classification.md,199d6afa38761bd869581274389b4e3a5fd8eccddd285163e51540d5d9f4ef52,9082,owner order
audit/report_harmonization/owner_orders/31i_a_h01_dispatch_matrix_preflight_correction.md,77fe1921158f6fc587d68268ea32f072c00d97061d17b27a1f29ae25e1f5e3ab,1554,preflight correction
audit/hypotheses/H01/report017_report016_historical_transition/H01_REPORT017_31i_owner_manifest.csv,9feff553af7ce64c50a11d15e94f1eff7914c009add809fb33e364ebcfa8abe3,13161,owner non-circular seal
audit/hypotheses/H01/report017_report016_historical_transition/H01_REPORT017_31i_completion.md,090822432826a735e9c12975e689c21cf7d86c36d7db98863528e0daf9f36378,636,owner completion record
audit/hypotheses/H01/report017_report016_historical_transition/H01_REPORT017_31i_verification.csv,17d701f1d5d5bc76cd0b755ff5261d45d383305416411d24e961136db8299c7c,710,owner verification summary
audit/hypotheses/H01/report017_report016_historical_transition/H01_REPORT017_31i_seven_transitions.csv,59320f2f1b93293a59ec380354ff9ab266aa27ae4360c1eb9fabe2c9eca912a9,2480,authorized transitions
audit/hypotheses/H01/report017_report016_historical_transition/H01_REPORT017_31i_eight_exact_rows.csv,c3c1ad1d11efecd49f9daf42561b97fe9aa6898084bf26af896ab56503569ef2,2762,historical rows remaining live-exact
audit/hypotheses/H01/report017_report016_historical_transition/H01_REPORT017_31i_worker_row_ledger.csv,a1e7df3d01ff95d7b723e14a4bfb20c5025ca12ba96246e087f837d3f5880891,363,direct worker-manifest row ledger
tests/hypotheses/H01/test_h01_report016_deviation_reconciliation.R,1aa2e9419fcc25fbfc759ffa0a39aa0556abff5bdc3f2c6e4f1950213bdec2e5,13758,accepted REPORT-016 test
artifacts/12_manifests/H01_worker_artifacts.csv,debce70f59c8e2c401ad36291694604246349633079bcd4d706aba6cf4d548c5,393672,accepted worker manifest
artifacts/12_manifests/H01_stage3_reporting_artifacts.csv,16e752b57eafa43b9cc09d70a698ba194cb3fe83dc62bf1bcc3e08c67f85eb6e,26497,unchanged Stage 3 manifest
artifacts/12_manifests/H01_reporting_artifacts.csv,d0ed8e0c62579597f11c3fa701af35b5016e4921bee0000d2fd700b719f25079,11054,unchanged reporting manifest
audit/hypotheses/H01/report016/H01_REPORT016_reconciliation_manifest.csv,15f88d244450f380112f1ab7adfadade56f518ea43daf8ef4fb0454278cdd5bf,3556,unchanged historical reconciliation manifest
