role,path,sha256,bytes
continuation_order,audit/report_harmonization/owner_orders/39a_h02_companion_renv_startup_retry.md,37f64d36c4ef786421dff15fc772d6bfbe870e7163ecf376cf9b3d5e8f34361b,6954
startup_stop_acceptance,audit/report_harmonization/report018_h02_companion_order39_startup_stop_acceptance.md,d6f71c3f08f468c5a92b0ea74ae5507e634b9f80235aaa9f7609e08ce611a231,5551
startup_stop_manifest,audit/report_harmonization/report018_h02_companion_order39_startup_stop_acceptance_manifest.csv,a9430b8e8ce5a7fad4177b4eacafadeda7e0d16f905b9b36cef1a7284b898b3e,3471
original_order,audit/report_harmonization/owner_orders/39_h02_companion_target_render.md,21c0b6ca19651186955ea6fa19d7a7a033ae56774abd64fec0ed7fd25679918f,11013
original_dispatch,audit/report_harmonization/report018_h02_companion_order39_dispatch_manifest.csv,cc46f7ff9d31783cf4d45fccf346973e046f4ef5b51eff5b9d12ea26bc56e59b,5500
environment_repair,audit/report_harmonization/report017_environment_startup_repair_verification.md,2b8a24115ce9e187abcf57f0f9b52d643c917db57d2cd8d08f3d65e96983f249,6522
environment_repair_manifest,audit/report_harmonization/report017_environment_startup_repair_manifest.csv,b4e9f9644a7a083f969ddbbe0a864d1dc29f26582f24c0aca5f65ac1229691d3,1969
build_inventory_pre,audit/hypotheses/H02/report018_order39_companion_render/build_inventory_pre.csv,e4cb7cd9270c509400e5c7b07f70a0d2dabda25f526caecf93caa8fd7689677b,194873
protected_inventory_pre,audit/hypotheses/H02/report018_order39_companion_render/protected_inventory_pre.csv,ce4b1129ea1ed1872daf11415fe123e00a45edc56e8e5809b4f9aabe000c85e8,42351
build_symlinks_pre,audit/hypotheses/H02/report018_order39_companion_render/build_symlinks_pre.csv,4e96ae72b4abe8247200de19b03635b6c2b2b9bc624642a5a88e71b398a5ec37,92
authorized_helper,scripts/hypotheses/H02/build_h02_preparation_report_manifest.R,3e69748ad3b3ef3dde7dcd0dc3c913d21971c1c5ef5098e44452d3f2f37111b1,10401
companion_source,audit/hypotheses/H02/H02_analysis_preparation.qmd,92424e41a7f54d05b816ff79144850a27aabc8181aa705384b22f4c7cdc3b9a1,55146
result_source,notebooks/hypotheses/H02.qmd,4f431eaba1fd449837186497dc988f95c30a9ece7ae83d57b2f0c377690f0f6d,57148
stale_companion_html,_build/nathealth/audit/hypotheses/H02/H02_analysis_preparation.html,d02a0963d657ab5044ef30b5c081d627f8cb64d5781c7edc1d95d2d58c055dfa,580722
stale_build_qmd,_build/nathealth/audit/hypotheses/H02/H02_analysis_preparation.qmd,52a1b3b85c4a375c44c0a2a83f542ea2663c7d233a6de18ed689cb2b7a0be557,51475
accepted_result_html,_build/nathealth/notebooks/hypotheses/H02.html,736dc6311e53f2b70349326ce0845cc35d23e3b68c000a300833952e81190dd9,296427
reader_test,tests/hypotheses/H02/test_h02_reader_report.R,479a702e7c5c52cf85e8591300a30c759da945f4c65ecb28cad67bb2e6752d3f,16545
preparation_test,tests/hypotheses/H02/test_h02_preparation_report.R,ead7a55246a2625b1382acc302b6004892dbf7f7830285f2bae830cb0859d3f8,14895
paired_test,tests/hypotheses/H02/test_h02_paired_placement_display.R,873c43f0d863c78c22e3e0635d054f09bc521a24d618afcda134a831ac7e7d8a,3790
preparation_manifest,artifacts/12_manifests/H02/H02_preparation_report_manifest.csv,c2e8c5a3b4fcebe53f3f813aa75fac6d3d960384333f59dd1b1501d90b08aaf7,12457
historical_worker_manifest,artifacts/12_manifests/H02/H02_worker_output_hashes.csv,0f3a96ab08f7fed2b59eb4a45f203297483919b3067bee560c9e239693242331,40049
analysis_manifest,artifacts/12_manifests/H02/H02_analysis_manifest.csv,cba73edc1d4974dd9a86a03513af7491aa62e8b09dbb3606895aa3af551b3804,12163
semantic_wrapper,scripts/report_harmonization/post_render_gt_html_semantics.R,28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205,21453
semantic_engine,scripts/report_harmonization/repair_gt_html_semantics.R,7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1,17747
positive_download_source,artifacts/11_source_data/H02/preparation_response_distribution_positive_observations.csv,22dff3af0f213b3ceaed0d5ca827da4184b662ff7d0366d592b6598b56e96842,1409727
zero_download_source,artifacts/11_source_data/H02/preparation_response_distribution_exact_zero_summary.csv,f2cc126a168bf8d6db3c5b13b3c6fea83030b23e7fdebff882bea1eb390f31db,244
profile,_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480
startup_profile,.Rprofile,3f9d62fc3f1bf5888a09816101b705f9844ef4cd44ee5ad157f4168dac4af4d4,26
renv_activation,renv/activate.R,51798a35c2772b94b4a73ae7a7cc928975ff6e628a17bad1bc73d30defca82e6,39946
lockfile,renv.lock,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493
coordination_matrix,audit/report_harmonization/coordination_matrix.csv,72177580b89fab4d6c719725e3d35ba8465b1609e59ba2cda6f7a5fde5308b9f,26062
