path,role,sha256,bytes
manuscript/R0_NatHealth/ZaunerEtAl2026_NatHealth_phase3_brown.qmd,frozen_manuscript_source,a527b6cb9ba689ab15370a05776280c632073ef27b79320a271feca96b27c69f,81434
manuscript/R0_NatHealth/supplementary_information_outline.qmd,frozen_supplementary_source,fbfdde52cd24a60a5ff19eefb7901d3b7dcb268d97c2c922e0e87e7c944c652e,25590
manuscript/R0_NatHealth/display_assets/table3_metric_context.html,accepted_table3_fragment,d50b25afae95a95d61641349116e504a2bbf06780b43a46b195ac468246e8dc2,1901204
manuscript/R0_NatHealth/display_assets/brown_participant_state_raincloud.svg,accepted_brown_participant_svg,200e85cb494e28865cafe677c860ec8a6e4eb426c86c78b37819a4bd19e08653,108600
audit/manuscript_nature_health/order71a_execution_2026_09_03/preimage_ZaunerEtAl2026_NatHealth_phase3_brown.html,canonical_html_preimage,8fba7308cf0f06362419a144628fe91ec9a2741551c72c7014fd278d76114fac,30881505
manuscript/R0_NatHealth/_output/ZaunerEtAl2026_NatHealth_phase3_brown.docx,protected_docx,6cd592391f720829ed278a35e81c854ee7fd54eca6a4a4e664faad7b37310f91,28792333
_build/nathealth/index.html,protected_website,c8abe2f9fbfcbe2fc8b4e39e149797a6dc2d74a5735337ed2399fb6e5814eb21,29023063
manuscript/R0_NatHealth/_quarto.yml,render_configuration,c7c3fc8a96f1e65914cfb88c8d4de2bf8bcacb75fcf37902b262c79d2becae24,482
manuscript/R0_NatHealth/manuscript_displays.css,render_stylesheet,5974136901a8325e831e932a3999382532acfcf94508f428b23bc8f5de3ffc98,4397
manuscript/R0_NatHealth/references_merged.bib,render_bibliography,4972d8011fd9ccd2067e5e583a9bbc8846a825218ca7b4b574bcc6bd4bea1c06,51953
/Users/zauner/Library/Caches/quarto/sass/sass.kv,existing_user_owned_quarto_sass_cache,22f60821f5020edfa0900fc872503bbe993388c7f5acb86c059bc53dcd606853,36864
