"path","sha256","bytes","role"
"audit/report_harmonization/report018_h06_order66_environment_stop_independent_acceptance.md","d27941b813f5ebfa07ff47b93444dc0d6eca47f91713f4ea102aa1a5f3f21813",2471,"independent environment-stop acceptance"
"scripts/report_harmonization/check_h06_order66_environment_stop.R","1bbd77a6e0813ffab82f14f27fcc40734e9841e3559232ddf4ae0a7a2dc6f91f",5113,"durable R 4.6.1 stop checker"
"audit/hypotheses/H06/employment_eligibility_sensitivity/H06_order66_result_render_fail_closed.md","2cd9930da36e0f048be039b07903f935c7ded9f4718b34f602b30e89f55d3372",4182,"owner fail-closed record"
"audit/report_harmonization/owner_orders/66_h06_employment_eligibility_result_render.md","5b32f25938356cdfb59de312b8116cf69c84c2bdaf73cf9882e94b27bd582848",6674,"original result-only order"
"audit/report_harmonization/report018_h06_order66_dispatch_manifest.csv","8c51f137ede41312188d006a0ea4a7ff75049b6212664e9b604f30fa83960d7d",4331,"original dispatch seal"
"audit/report_harmonization/report018_h06_order66_dispatch.md","da96be0eccd119c021fd9e1c648ffeae4b7e964acbd74f5efac65aff894b9dce",1713,"original dispatch record"
"audit/report_harmonization/report018_h06_order66_dispatch_receipt_manifest.csv","d0a00531edab853f207e4bd0805fa28509881abf88351213cc291cfd9433f87e",1188,"original dispatch receipt seal"
"audit/report_harmonization/report018_h06_employment_eligibility_reader_source_independent_acceptance.md","4be7904fc641bd25d9937ee4d1da4fe6697c9c7086e128920d4abfbe8bcba57e",3642,"source acceptance"
"audit/report_harmonization/report018_h06_employment_eligibility_reader_source_independent_acceptance_manifest.csv","8972792ada8d76466aa976b847faa7c1a27b9a5ecb99ffe1c5e3a0aac8f22339",3819,"source acceptance seal"
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e",65023,"unchanged result source"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0",63867,"held preparation source"
"_build/nathealth/notebooks/hypotheses/H06.html","bf3f70118afca9264aba77f9483a1cdd783e3c43996c9049fce67780ceca539b",3404538,"unchanged historical result HTML"
"_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html","ae3dd53c5c3947e163a6048807f1e639197548e8e824c9d52709da3a65f74683",849545,"held preparation HTML"
"_quarto-nathealth.yml","e54c71794f4f763a8b50417ab83ff3db37bc9af3fef3f4d1910576ab12c61bc7",10042,"accepted navigation profile"
"renv.lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,"frozen lockfile"
"/Users/zauner/Library/Caches/quarto/sass/sass.kv","22f60821f5020edfa0900fc872503bbe993388c7f5acb86c059bc53dcd606853",36864,"existing user-owned Quarto Sass database"
