path,sha256,bytes,role
audit/report_harmonization/owner_orders/46b_h06_hourly_reader_figure_label_refresh_promotion.md,1b0af976fb8c9780d56c467d7a518165ba96327059e3b44b9d4441ed090516ec,9111,controlling order 46b
audit/report_harmonization/report018_h06_order46a_stopped_acceptance.md,88156a0c502b69c3ed8d2cbe6c344ae09ee1e22d53ca174ff914c4966a3d4a60,7673,independent order46a stopped acceptance
audit/report_harmonization/owner_orders/46a_h06_hourly_reader_figure_label_refresh_retry.md,e552c2440654d53b04287f85e99991258348d2dc46768300317344bd08e30411,9100,historical retry order 46a
audit/report_harmonization/report018_h06_order46a_dispatch_manifest.csv,0983a25237d8770f2a26fecbb214648eb88d02ab29ea15e6e627691d9c3bbc56,9414,historical order46a dispatch
audit/report_harmonization/owner_orders/46_h06_hourly_reader_figure_label_refresh.md,5e0823af8dcd5f1d05c7248d42b95f78e101615600b73626fcf7fa5cd38b5478,16269,historical original order 46
audit/report_harmonization/report018_h06_order46_dispatch_manifest.csv,79d965aa26ac70522029df8f0f96c3e8fece12f82fae2d621d96103e1937d6e1,7767,historical order46 dispatch
audit/hypotheses/H06/report018_order46a_stopped_snapshot/snapshot_manifest.csv,1cb3d10f40e1737eb07dbdb7e7bd0a30d2d4ec9a8935ef11939ad53499f83170,1449,stopped snapshot seal
audit/hypotheses/H06/report018_order46_figure_label_refresh/temporary_inventory.csv,4e6fea5faf24e8fb662ea64f37d6a79736b282237b456edad924cca236c1d554,8183,retained 53-file candidate inventory
audit/hypotheses/H06/report018_order46_figure_label_refresh/source_value_and_geometry_checks.csv,7db9671c852c44b9ad73797e7cd03cfe150239109260a4dbbe4e0bb74e448419,5720,accepted structural and geometry audit
audit/hypotheses/H06/report018_order46_figure_label_refresh/visual_qa.csv,0f970cf1402f99b0569a0b5b9e55ec86074a795780f687f72832118c63124fd1,1023,accepted 16-view visual QA
audit/hypotheses/H06/report018_order46_figure_label_refresh/defect_list.csv,8d1c1fe7677078e59d2dba9d323f0c8863b8a770edb77e63c071eecb8775ab5f,107,order46a stopped defect
scripts/hypotheses/H06/refresh_h06_report018_reader_figure_labels.R,98141fec09cdbd32450ef9b4b4c1ed1e29c01680976dc7c959c1fc37bbefa1b8,67057,current refresh mutation target
tests/hypotheses/H06/test_h06_report018_figure_label_refresh.R,4c30795cb4b24dc26d012d5061045ad2c01dc717a0f75e00a690ac843ac4d97a,11372,current focused-test mutation target
scripts/hypotheses/H06/build_h06_stage3_reader_displays.R,5431bcdffc65ac0d217f29e3e821699d3f28da1192ba51ce6ab0b77f9f8ac6da,20839,accepted reader builder postimage
scripts/hypotheses/H06/build_h06_stage3_site_specific_screening.R,e92aedc03a2f5e75e9c6ce884498ebb69fa8ea79af4ce122325fc2dd26ebd7cd,27545,accepted site builder postimage
artifacts/12_manifests/H06/H06_stage3_artifacts.csv,d77054228581a2700f80f0c571536ae2799a7e5ac0f6869d189767e0dfe3bb21,73277,Stage 3 manifest preimage
notebooks/hypotheses/H06.qmd,468ecebe8485de05d2bc47bb4a0948a3eaf8308c7ea1fdf6dacb54316a7544e2,60677,accepted H06 result source
audit/hypotheses/H06/H06_analysis_preparation.qmd,f952d5ec72066ee86fded4888aaa815bdf763c11f466806ebc7391c79e22918b,59613,accepted H06 companion source
audit/handoffs/H06_worker_handoff.md,21b37d161f07ec27a2802239a3999621f484b9d697c7cddaf3a73f6c09fe4e90,11453,accepted H06 handoff
tests/hypotheses/H06/test_h06_report017_source_harmonization_37a.R,fd8b4b5243d9942075a4845ea3fe21ace64fd5cc62300d8cd42b4b86c3eadb61,52962,accepted H06 source-only test
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480,protected shared profile
_build/nathealth/notebooks/hypotheses/H06.html,ff3518c09a4322dc8a2c23a961f2ef3ffc8d124843874547a40415c8330fd555,6109797,protected stale H06 result HTML
_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,222894f4416f6f4d48bace8e9bfa9c08d22f22d613bf2b0c1e5440b0485efcae,771694,protected stale H06 companion HTML
artifacts/11_source_data/H06/H06_reader_primary_effects_figure.csv,8a5482eb687a707ec193e2021233d954ca0ca21c322e75a9cd136042d0b51bfe,4668,frozen figure source CSV
artifacts/11_source_data/H06/H06_stage3_site_specific_significance_screen_figure.csv,8d15804a66a6589b6c6f408db147e65c0fa2a42f71cd32fb1dcd2acd6657d642,49970,frozen figure source CSV
artifacts/11_source_data/H06/H06_reader_temporal_day_type_curves.csv,838dc1485dd1c20caaa1693ec8d9969dc60619601a5fb11f9c1f1b350f7bfdab,132409,frozen figure source CSV
artifacts/11_source_data/H06/H06_reader_temporal_day_type_ratios.csv,789c3375b8e7d9db16862c0d084a9484d88123523a7524b1280bee5f13bfce03,89294,frozen figure source CSV
artifacts/11_source_data/H06/H06_reader_temporal_day_type_support.csv,597b72279bf499cecf63c95b11004b29dd388e1858f687ec6a21c0a1e95dfc60,2918,frozen figure source CSV
artifacts/11_source_data/H06/H06_reader_temporal_activity_curves.csv,c947918e14c3d83fc51e8b4c9216d3ad9e5a18002d3b5f3f877b3d30b18cfa6d,130390,frozen figure source CSV
artifacts/11_source_data/H06/H06_reader_temporal_activity_ratios.csv,1a12833bf7fa7aabdc91c23c1c28be26e685d3db4c7ddcea546720efafeb2b14,95026,frozen figure source CSV
