path,role,bytes,sha256
audit/report_harmonization/reporting_defects.md,confirmed_reporting_defect,3863,8427c01b2ca4ae257553a033ba3590ae764e1c9855dfa2288ba4c60f0ca06552
audit/report_harmonization/owner_orders/32_h10_sex_gender_construct_wording.md,deferred_owner_order,7966,c37577debae69e731c22d0d12966e5deff03f2c14419349d1abd4276c58c9317
audit/handoffs/nature_health_manuscript_shared_change_request.md,writer_request,2146,202330fbc562a8012be449d1d16a2921beb52d8f5b4c0416e9a0bfc4fc332f1a
artifacts/06_model_data/normalized_inputs/demographics.rds,separate_sex_and_gender_evidence,2824,a11d0ff6615b51dbaa0be8c0790c1ea550750d9f1d4d7e8893609803f269dadf
artifacts/06_model_data/H10/H10_model_frames.rds,accepted_biological_sex_model_frames,381924,2d1c9119409c908f6890062c46827698aff19b12c3bcc93ce15cb37b28b8a6e7
artifacts/07_models/H10/H10_model_manifest.csv,accepted_biological_sex_formulas,258608,9ce9c4153d38122398c259ed9bec013ac91afd99a8f90b70a919390321c3baae
audit/hypotheses/H10/01_audit_and_plan.qmd,accepted_stage1_construct_boundary,70297,cc3faa888ba932a7346e89463435b55608529045ad33111be6a5b57a6480cac4
notebooks/hypotheses/H10.qmd,planning_result_source,49191,3c8d6891854a298e4fad69d1d7499c4d45a7d7c522f50e920b6b6aa1e4abac3f
audit/hypotheses/H10/H10_analysis_preparation.qmd,planning_companion_source,58413,c46d6ae965daba94750220e6eeaf95aa01b5cff4bc929117848f72090b7583f1
tests/hypotheses/H10/test_h10_stage3_reader_report.R,planning_result_test,23426,9f683babf2fd036bf33acf71ce5ef694d4a78a2893b5c6d4b54df9b9c01a1c3c
tests/hypotheses/H10/test_h10_preparation_report.R,planning_companion_test,14764,836a6b48250946375c512895d05a50c77e6472ccccf987510675a33235cdcb22
notebooks/hypotheses/H11.qmd,accepted_reader_precedent,57462,7909ba06782c84223197ab7fcd16493d7ee6e6d8b63c750aa81f17cb97977867
