role,path,sha256,bytes
selection_qmd,audit/manuscript_nature_health/manuscript_figure_table_selection.qmd,1e29b5f4a83343978bbb4bf8e841072d1b941832991e3fa78139517738044676,48345
selection_html,audit/manuscript_nature_health/manuscript_figure_table_selection.html,82100e0d3990dec39f61e94970e7a434b02cf94a6d25819ede1be4d24f4130a6,30925051
selection_asset_manifest,audit/manuscript_nature_health/figure_table_selection_assets/selection_asset_manifest.csv,30ff83aac8a932d9702e7b7ec9c8c561729703da1a390c022099508067960640,7553
selection_structural_checks,audit/manuscript_nature_health/figure_table_selection_qa/structural_checks.csv,02d2781c1c0f98069504bfb513b497ccaf56152e5e644dcb0b9bcb82469cfd96,9453
selection_checker,scripts/report_harmonization/check_manuscript_figure_table_selection.R,a49c747fe891cbc2ce2d9d32592d567bb0b9cd1cd3843543b4f979a3b7908fcd,24779
selection_replay,scripts/report_harmonization/replay_manuscript_figure_table_selection_integration.R,cb9b4558024c71550365e8fd82d28b9506cfbd97f598a65829e7cd40115683eb,19177
selection_builder,scripts/report_harmonization/build_manuscript_figure_table_selection.R,f13b817869dd59d2d687dac6c09aec778622a1ed42530849d5b79fdc79bf778e,73914
central_display_amendment_acceptance,audit/report_harmonization/report018_nature_health_display_amendment_independent_acceptance.md,a1a8dfd229224604b223e7066e94f504d3ce838622d4e736781127bad3d1b8bf,2075
writer_display_amendment_completion,audit/manuscript_nature_health/display_amendment_2026_09_01/completion_record.md,e5c272f26db800fa8738128425b2e0d49f117c5b199f88d68d15487c47d60709,4682
accepted_manuscript_css,manuscript/R0_NatHealth/manuscript_displays.css,3e12d0a4d752c0fc69616915835d7e54a0db15c703d07ff9694632f1a377065b,3486
accepted_main_html,manuscript/R0_NatHealth/_output/ZaunerEtAl2026_NatHealth_phase3_brown.html,498bc0ad5e9d08841f48411e290ae7ec8912a7af89c8fa8397c44d3f46864d99,30528489
accepted_standalone_si_html,manuscript/R0_NatHealth/_output/supplementary_information_standalone.html,b973fe471fcf0e47cdecd2ff3e71327141b1d6d318b5b671e77c23537981ca08,18525716
