"scope","path","sha256","bytes"
"h09_result_release","audit/report_harmonization/report018_h09_result_release.md","68482d5bb752dc2a47f5b666cb7c8e3ca5289488a442f43d50cf55012b56103c",10380
"h09_result_release","scripts/report_harmonization/check_h09_result_report018_release.R","2e4046aa949b3a4ef8ef428c4bfd02a3ecd9b7c54a3fee1703f0f527aa4363b7",19726
"h09_result_release","audit/report_harmonization/report018_h09_result_release_pins.csv","d65f20daa2ec1955aaa48bcdf7a9ec6c4e98c84c444a5d24348fe807a1578947",6015
"h09_result_release","audit/report_harmonization/report018_h09_result_release_verification.csv","4be33abc17149b6367440fea947d9b4ca855d17a1c111046614528683de20b59",6106
"h09_result_release","audit/report_harmonization/report018_h08_companion_independent_acceptance.md","beacb92b41ee7f142bf95b8e2fb53cf8e8595ba3339d99c8277c53b5e1bbc816",4671
"h09_result_release","audit/report_harmonization/report018_h08_companion_independent_acceptance_manifest.csv","d84f7bda237c29ce73eb465a8d521dad920fb0bff499c5e0244931bc4c699297",5079
"h09_result_release","notebooks/hypotheses/H08.qmd","1b6b50b21e22d60909a65b125ce74be54829e5efc10de33f888fcd294c7374b1",44031
"h09_result_release","_build/nathealth/notebooks/hypotheses/H08.html","472848d0da3e3996fa1727151048e3cab4a7e363dba3dc8eda8b024eb5a4ca9a",340040
"h09_result_release","audit/hypotheses/H08/H08_analysis_preparation.qmd","3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d",57777
"h09_result_release","_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation.html","cd0ce2210949559408d07bcbccac502d3b0a372b4229da70bdfc6dbe0c52f66b",732155
"h09_result_release","notebooks/hypotheses/H09.qmd","c738a4365d01497030a260691ceff35fd5c2dab478148fd28676e27981e203c6",36970
"h09_result_release","audit/hypotheses/H09/H09_analysis_preparation.qmd","7563a933289b1c4a2275eead58ae8cfaa6492fb0a27b7202f4a9be516eb88a46",47901
"h09_result_release","_build/nathealth/notebooks/hypotheses/H09.html","ce6c4c644af675e5feb25dcbc834b55c3ddfc87ec3dc581c95366edc0de067b1",229798
"h09_result_release","_build/nathealth/audit/hypotheses/H09/H09_analysis_preparation.html","4054dfc668365fdcb0d8cdedcb73900cbd3c471a1443fdcf37dfb4a1c9379d05",593181
"h09_result_release","_build/nathealth/audit/hypotheses/H09/H09_analysis_preparation.qmd","4640129c38a5aabd874549ff8d5ebc74b736a16fe6f900f4654b1573b2b69f5c",43562
"h09_result_release","artifacts/12_manifests/H09/H09_stage3_artifacts.csv","0103aad8bf3b2424358fc139b85b95564054745b180a80d1e12c27ff72e1bef2",24678
"h09_result_release","artifacts/12_manifests/H09/H09_preparation_report_manifest.csv","8e1d633262b33df64e45f0fc3fd677f4bb1e8a69120cb76a9b152509b94f0aaf",35323
"h09_result_release","artifacts/12_manifests/H09/H09_figure_manifest.csv","0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b",4284
"h09_result_release","artifacts/12_manifests/H09/H09_METRIC-011_scientific_identity.csv","9f49733db1a678fbd990fb88494901da15851c127aab6bbc2405eb5808e35b9d",16669
"h09_result_release","audit/hypotheses/H09/H09_METRIC-011_provenance_reseal.md","e3d101975986c49c6e313fc740cdbb32c2ec07ab97c218315177bd8e9f2a3154",4514
"h09_result_release","artifacts/12_manifests/H09/H09_METRIC-011_provenance_reseal_manifest.csv","cb4e0701c0f642c36e138ef670af373eeeef850e538a991af32bcf7f63583cad",6164
"h09_result_release","tests/hypotheses/H09/test_h09_metric011_reseal.R","6685649ecd95067bcfb475fc4fee8d48b1728fcea7c6976b1371c588a178e503",8925
