role,path,sha256,bytes
owner_order,audit/report_harmonization/owner_orders/45_h05_companion_report018_render.md,cea62287b1b6d6ce8375bae9aa6ed7cfda7a77c0e14c399e53bd12d43d007175,8837
preceding_result_acceptance,audit/report_harmonization/report018_h05_result_independent_acceptance.md,a77defa5342ed410e8e0e8041f60463b4fdf4cc1019303e1afe80ab83b73284b,3387
preceding_result_manifest,audit/report_harmonization/report018_h05_result_independent_acceptance_manifest.csv,f90ebba9b9d80c72b1b26813301b34ccb591e60c36deab6ed9fc6dfb67691e74,3107
h05_source_acceptance,audit/report_harmonization/report017_h05_order36_source_independent_acceptance.md,07ae1d95e8374c9b29659e9fc760d392047b229252320e2767d7d68404ea07ec,2837
h05_source_acceptance_manifest,audit/report_harmonization/report017_h05_order36_source_acceptance_manifest.csv,580d5f63dab78e1a5f427384a17009125231dacdf8bc4d2d8ab521d3bb94c7f4,2782
coordination_evidence,audit/report_harmonization/coordination_matrix.csv,18e3fd38c60f3b8b289b8420c68e840a506fe68a43a828d0d7b1eee0af7f6528,26206
companion_qmd,audit/hypotheses/H05/H05_analysis_preparation.qmd,0a5296442b46c8b9e43773d97eb979ffbbf3512faabe6f4399da2214d38cb81c,75630
stale_companion_html,_build/nathealth/audit/hypotheses/H05/H05_analysis_preparation.html,c44f4f77f4e2295f6b265ed9505c3c560361a7280562dd9ce1afce73149d5866,839152
accepted_result_qmd,notebooks/hypotheses/H05.qmd,7c20e16629729de433d1ab400038e9d32c73aeb25c95ecd44d581b876755d5e0,74309
accepted_result_html,_build/nathealth/notebooks/hypotheses/H05.html,a088e105be1987508280e91b938142773c8fb9275f1e924ac1ec9958a9b199f1,640855
stale_build_qmd,_build/nathealth/audit/hypotheses/H05/H05_analysis_preparation.qmd,f8087740def5e4e75e5bf5eff82d9f58acf1865954a16919719a7280f3447bfc,72797
preparation_helper,scripts/hypotheses/H05/build_h05_preparation_report_manifest.R,722659aaf622c6f841c52de1cb08720da1cf8177b9906c0afcddb1d903ea0b96,8729
preparation_test,tests/hypotheses/H05/test_h05_preparation_report.R,ec738f56fb8b3cf94755fd5055d128d1a22bcc31a435554568aaa15acf78890e,15264
preparation_manifest,artifacts/12_manifests/H05/H05_preparation_report_manifest.csv,bd4ae8ac8516e961d1c4a37b1c18d3262376cd27ba0ed9611b7b60d167059c36,34048
source_verifier,tests/hypotheses/H05/test_h05_report017_source_harmonization.R,ba09ce33344d6c1ab959c1395d7ab7cd52abc3d7312586e705924a018b1cf179,60101
source_manifest,audit/hypotheses/H05/report017_order36/H05_report017_order36_source_manifest.csv,3c7e2379ce890b424dea10fe3764fd725b8ca7916bf48214541621320c467be0,25001
stage3_reader_test,tests/hypotheses/H05/test_h05_stage3_reader_report.R,982162ccbd55def924beff3fbb0e98d31a94884aeb8cc683f817189e1171d4f4,30898
stage3_manifest,artifacts/12_manifests/H05/H05_stage3_artifacts.csv,9dabc70a0ab6554a0b4d9dbc175cd4009b1f57a57c975cb4677b45ead2620100,42166
handoff,audit/handoffs/H05_stage4_handoff.md,71a8d4664504da7b6e621d5b24aa699df793ee120373ae28aeb75d1c980246da,19132
profile,_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480
semantic_wrapper,scripts/report_harmonization/post_render_gt_html_semantics.R,28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205,21453
semantic_engine,scripts/report_harmonization/repair_gt_html_semantics.R,7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1,17747
lockfile,renv.lock,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493
site_display_registry,config/site_display_registry.csv,3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809,295
preparation_provenance_contract,scripts/pipeline/hypothesis_preparation_provenance_contract.R,6afff45a29a0bb96a49dbf46e611fce15dfd1618b4699da40d4b1f15cdbed026,13175
paths_helper,scripts/pipeline/paths_io.R,ad7ec3eb6fe76b0b47498d3efa0ae247ac0da3b9cd43a7d3731ea102d3bedc6c,4596
