path,role,bytes,sha256
audit/report_harmonization/report017_preparation07_final_independent_acceptance.md,final_independent_acceptance,5162,c731d4f44f627184c8394125ebbdb5c3975e17050f64dc962e3f932821676084
audit/report_harmonization/owner_orders/29b_preparation07_figure_text_target_rerender.md,controlling_render_order,5802,48124c9ce1c29a7d0c960a5e278eb7902c5362f50bd9aa415cd19de2a6e7e537
notebooks/preparation/07_example_days.qmd,accepted_reader_source,39361,e5b89c62b03af2e7989f76cb9578608b92420978393a7c857fd5edcc335dbcb1
tests/test_preparation07_report.R,accepted_focused_test,12075,9d3a19b7d30ee0a6d5b0b643da628e25e970b232cf2f812fae1efdb4fe8fff58
_quarto-nathealth.yml,accepted_profile,7404,5ccd16b064bfddd4777dd169720d89d42603bc1e2ddc8d6b0cb83c4cdefe3565
_build/nathealth/notebooks/preparation/07_example_days.html,accepted_target_html,297095,6ed53f8504f1de4db1b96e2cb1ea7babf06d0828e6ea43501eac93104c7b27b7
audit/preparation_reports/report017_preparation07_figuretext_target_rerender_verification.md,owner_verification,11378,dab104081cecf7c3c0f4c952ff76800dbca13725f62e7ad7bb936a3cfbcc11c0
audit/preparation_reports/report017_preparation07_figuretext_target_rerender_manifest.csv,owner_manifest_52_entries,9383,040c468e7c56652d0f1b6896b54c84cdab1a1f808d4553869c479f7efe4eb42a
audit/report_harmonization/report017_preparation07_figuretext_source_test_independent_acceptance.md,independent_source_test_acceptance,3759,242210e5a723b127a1013596c16d88747c4248673e7cb8a142fcf017c9e5a3b3
audit/report_harmonization/report017_preparation07_figuretext_source_test_independent_acceptance_manifest.csv,independent_source_test_manifest,2859,b100420011df99c1e67593c3c78af87c2ef2e54b9cef361dba6bccc38cd656bd
audit/preparation_reports/report017_preparation07_figuretext_rerender_semantic_checks.csv,semantic_checks_24_pass,2420,5cd0ce50defa82768af8de6da9f58fc5b23e3b8cab24136e6caec4e7f834238c
audit/preparation_reports/report017_preparation07_figuretext_rerender_table_audit.csv,seven_native_table_audit,1112,4a00379bfb704c048fd5aa512d837a4f7e576af5aa8d50b57a44305965087a50
audit/preparation_reports/report017_preparation07_figuretext_rerender_link_audit.csv,link_and_navigation_audit,17025,1701fb57752200117ae9f2a9f28287738a762cbc3342c4e0058efb3859e87adf
audit/preparation_reports/report017_preparation07_figuretext_visual_metrics.csv,final_size_visual_metrics_50_pass,10998,71598b18b38fc0d7b30646188979c1642603bbd603be9a2a165321e5ce3ddb61
audit/preparation_reports/report017_preparation07_figuretext_loopback_lifecycle.csv,loopback_lifecycle_and_teardown,959,5995cba59ed61b3e0b57e834b449c77504931f14a8993115975eb13d7e9d58f7
audit/preparation_reports/report017_preparation07_figuretext_rerender_postqa_protected_comparison.csv,postqa_protected_comparison_38_unchanged,8320,85725beea82d98cd9d783e21a5be72c28bf4fcbbc16f8b4e3aaddb26e673ffed
audit/preparation_reports/report017_preparation07_figuretext_rerender_postqa_build_comparison.csv,postqa_build_comparison_817_unchanged,226876,b47ca1aae973b5f2cb00ab3934f1a532843910221d7380236865efb7dc41dc23
audit/preparation_reports/report017_preparation07_figuretext_screenshot_manifest.csv,retained_screenshot_manifest,2510,7f9b44a918dfa88e26f0e4228c4db0b33fb6d3ee002269b8810acc8e05d72342
artifacts/10_figures/prepared_day_showcase.png,unchanged_durable_png,808132,a35e8189bdbdb450411bfe7f71d52964c17e45a7a26fdb44e82776d201b00ff3
artifacts/10_figures/prepared_day_showcase.svg,unchanged_durable_svg,2408619,5ad003220cb1d5a1d2b223af206f4a1e608b4e1fa0e695d656989dde62b0ea4a
artifacts/11_source_data/prepared_day_showcase.csv,unchanged_frozen_source_data,3297558,15e12011effbdf8fdbf7835be235b7b50406838278d411df023e924e81bea1e4
