path,sha256,bytes,role
"audit/report_harmonization/owner_orders/32f_h01_final_consolidated_harness_continuation.md","4cc3eb52566d586d7afdedddc301650f3c4f637be6d82702062d02d87681a145","10356","controlling final consolidated continuation"
"audit/report_harmonization/report017_h01_order32e_stopped_state_independent_acceptance.md","ac511cc9676d8568096300e4684f3fd1a9e47e7621349eed33a78d69969da693","7535","accepted order-32e stopped state"
"audit/report_harmonization/report017_h01_order32e_stopped_state_independent_manifest.csv","59f31326da6e7166a85eed37a1b26a0b5d9d5fb7eb67373dde9c7abcfa8f8be8","7892","41-row stopped-state seal including temporary and recovery files"
"audit/report_harmonization/owner_orders/32e_h01_order32d_consolidated_continuation.md","affbf8e38a8c49edc4eb3a33dddcea4b8a8184e9576273c381902ee51be077ff","9361","parent continuation order"
"audit/report_harmonization/report017_h01_order32e_dispatch_manifest.csv","4a74df8e8ce092d16340a06e58b93efa7ea649a5ba8bbc2ea1393557b97e4647","7933","parent continuation dispatch seal"
"scripts/hypotheses/H01/refresh_h01_order32d_figures.R","999637d9d84ec3544db95d423b6c363d4d0c4ccfe588a76139bf6062e674638f","23015","current stopped refresh implementation"
"audit/hypotheses/H01/report017_order32e_continuation/refresh_h01_order32d_figures_postguard_preair.R","e7091fd905eec6bb706d6c8b9d037046200b2ba343d4f90b4441173047aad070","22259","post-guard pre-Air implementation"
"audit/hypotheses/H01/report017_order32e_continuation/run_h01_order32e_repaired_classification_preflight.R","0e1386b5ccf6109bf5aa3986ce15098001f4156e7c68fdfa8d5103d35d0284f7","5653","accepted order-32e preflight"
"audit/hypotheses/H01/report017_order32e_continuation/seal_h01_order32e_continuation.R","f9b4afdd5c65d142b83316eb83e88d849c2368f16b32f3dd1479d172f23b9abd","13093","accepted copied continuation sealer"
"audit/hypotheses/H01/report017_order32d_display_repair/seal_h01_order32d_stopped_state.R","d1f093ba5cf0f988e460639f5ff25995318215eac869ccc50d442ef60b744aaa","13084","immutable order-32d stopped sealer"
"scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R","35443e52e2b554afb5cc2a6a8a88ba1a2b847fdac5f8ae5974005a336debbdc7","68214","accepted builder before bounded display literals"
"notebooks/hypotheses/H01.qmd","9448eacc1345a2b0bf73c988be588308d191e42d90c49d68c7f92db36ba83eeb","93260","accepted H01 result source"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","ed12b6232ef60905b648707240309e6574e627995d0436a19f671fdc033ecc5f","55827","frozen H01 companion source"
"_build/nathealth/notebooks/hypotheses/H01.html","d1bc9159526c92b9cc9256c58a8232d4779f0014a3aa39ed3680b4e58fb25410","1643915","stopped H01 result HTML"
"_build/nathealth/audit/hypotheses/H01/H01_analysis_preparation.html","5857f9e0655e5c1a8530c5794008d20dcb364749a8a7c36bd3e7815c15c36d38","667418","frozen companion HTML using corrected full identity"
"_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3","7480","accepted Nature Health profile"
"scripts/report_harmonization/post_render_gt_html_semantics.R","28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205","21453","accepted post-render semantic wrapper"
"scripts/report_harmonization/repair_gt_html_semantics.R","7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1","17747","accepted native-gt semantic repair engine"
"tests/report_harmonization/test_post_render_gt_html_semantics.R","696e3308275d366dcc4aefb8e60c36d7c4c42d02a88402e3d06717b6383d0fae","16662","accepted pre-integration semantic transition test"
"tests/hypotheses/H01/test_h01_reporting_inputs.R","48f374cc70b69a6d96a95dc425ffd9676b2e83133a5554ae1c19eda939c0c8af","23014","current complete H01 reporting test"
"tests/hypotheses/H01/test_h01_preparation_report.R","379414830e5bcd656ac460c2ad93616ecbcab104259c56a8fcf9296da8c0f2c4","10993","current H01 companion test"
"tests/hypotheses/H01/test_h01_report016_deviation_reconciliation.R","c359489b45703ae243d277817832e305716271dd54a7713620ceb4a7943d6393","14658","current REPORT-016 reconciliation test"
"tests/hypotheses/H01/test_h01_stage3_model_support_display_refresh.R","121135a4ea1c86cc6e11fc476615ee207fb34fe01270912d3f74ef2c8b5ad9cb","6747","accepted existing display-refresh test"
"artifacts/12_manifests/H01_reporting_artifacts.csv","dfa9e15f44f0919277264765e84b49b7be78e4822df014abed678b29a9a951b4","11054","current H01 reporting manifest"
"artifacts/12_manifests/H01_stage3_reporting_artifacts.csv","e9fe8740785e9f4d29e17c4333fdc0615347299c1dabea1d62ffad1cdafd11f9","26497","current H01 Stage 3 manifest"
"artifacts/12_manifests/H01/H01_preparation_report_manifest.csv","cb89845e92b39f5bab7a0524508a3f7e2ce1d19ebbc99afe12f1ebf8eb9aefb5","13841","current H01 companion manifest"
