path,role,bytes,sha256
audit/report_harmonization/owner_orders/27_preparation07_phase4_render.md,controlling_owner_order,7558,0f0d5570f964d64cdd58897e4e45a5fb96c18f08486b2e29031bb5b1f69fd560
notebooks/preparation/07_example_days.qmd,unchanged_released_source,39361,ded8765f342c5e80ac9f0633b2c4c761dc1860e49af1bb125e0b260ae2b460ae
tests/test_preparation07_report.R,unchanged_focused_test,11897,958cc944987ffdb062452a06a9ec173af2f78dfa53f962399f53016f9d4ba163
_quarto-nathealth.yml,unchanged_released_profile,7404,5ccd16b064bfddd4777dd169720d89d42603bc1e2ddc8d6b0cb83c4cdefe3565
_build/nathealth/notebooks/preparation/07_example_days.html,successful_render_with_stopped_visual_gate,297095,9c05cd46796d853dad10e5f3058231946f0c1df3a4678d6272d6aa8141fe47db
audit/preparation_reports/report017_preparation07_failed_visual_verification.md,owner_stopped_visual_record,13516,aea0899ecfc8c5325b4015f7f2e2c6c282928f7e4b1067852a265cb3004bed13
audit/preparation_reports/report017_preparation07_failed_visual_manifest.csv,owner_45_entry_manifest,7565,88c1bbf4159caec07c0b60359bbd5aa241cf21dbae811c7efe6d0ec2f0066c0b
audit/preparation_reports/report017_preparation07_failed_visual_metrics.csv,desktop_and_narrow_measurements,823,2658cc22046f42c42d58cc77560cd74b354848205cdac5f2af4fa5683b071360
audit/preparation_reports/report017_preparation07_semantic_checks.csv,twenty_four_semantic_checks,2420,5cd0ce50defa82768af8de6da9f58fc5b23e3b8cab24136e6caec4e7f834238c
audit/preparation_reports/report017_preparation07_semantic_table_audit.csv,seven_native_gt_table_checks,1112,4a00379bfb704c048fd5aa512d837a4f7e576af5aa8d50b57a44305965087a50
audit/preparation_reports/report017_preparation07_prerender_protected_inventory.csv,prerender_protected_inventory,6383,5b9cf24c75a593d0d7a46530904c965a92476333bd19dea619ad348538c94949
audit/preparation_reports/report017_preparation07_postrender_protected_inventory.csv,postrender_protected_inventory,6383,5b9cf24c75a593d0d7a46530904c965a92476333bd19dea619ad348538c94949
audit/preparation_reports/report017_preparation07_postqa_protected_inventory.csv,postqa_protected_inventory,6383,5b9cf24c75a593d0d7a46530904c965a92476333bd19dea619ad348538c94949
audit/preparation_reports/report017_preparation07_loopback_lifecycle.csv,secure_loopback_lifecycle,1159,8576173b7e143fa8c2df173dd39b3916514ea40dee18d7335a98b4e27eb500cf
audit/preparation_reports/report017_preparation07_failed_narrow_viewport.png,narrow_visual_failure_evidence,97664,a01341a3232828298c462798ed0e96582bf745297d928d3543edd91d4cd6e87a
