path,role,sha256,bytes
audit/report_harmonization/report017_h04_order35b_source_independent_acceptance.md,independent_acceptance,085d974c4c7d8d905434777612befe12f47e8cfd7910da607a1f42f3c5208101,2788
audit/report_harmonization/owner_orders/35b_h04_country_label_source_reflow.md,owner_order,eef9e794836a06d1d92d8cac10f8dbe9cbe6023afc444e3deabeac291c9253c3,5975
audit/report_harmonization/report017_h04_order35b_dispatch_manifest.csv,dispatch_manifest,335d304a5886a6876685ed4cee93536a99859cfeec9cf066c96608e02a213b09,2352
audit/report_harmonization/report017_h04_order35a_source_independent_acceptance.md,prior_source_acceptance,de987cb6cfb4df36726b6fdcc7331db6326feb64f2dccb3c5287b150bc3c8df1,2648
audit/hypotheses/H01/report017_order32k_companion_acceptance/order32k_h04_global_country_findings.csv,sequencing_evidence,cc7d51ae2248b9223250580f12b48bc6092d10eb9b22e85a6682ee923f31f963,234
audit/hypotheses/H04/report017_order35b_country_label_reflow/H04_order35b_execution_record.md,owner_completion_record,6be8b796639ebcd6d876989f6f1a2e08ef8de117d3a0bc2fa5609310161f1f79,3825
audit/hypotheses/H04/report017_order35b_country_label_reflow/H04_order35b_non_circular_owner_manifest.csv,owner_completion_manifest,76bdf811aff2d38326b5c1cc1a27e0cf8d0cca1aa8c73d4638c1917b9e829b54,5483
audit/hypotheses/H04/report017_order35b_country_label_reflow/H04_order35b_source_reflow_audit.csv,source_reflow_audit,9f66bdac73e6a24aed4449aae94646f1d7f45efef568223c589b2856bae51f33,1530
audit/hypotheses/H04/report017_order35b_country_label_reflow/H04_order35b_source_test_audit.csv,source_test_audit,09a9d857ef2dce9d46902678e9c5630bdcb4ace93cbc00f4a5d72aa4267f621d,8648
audit/hypotheses/H04/report017_order35b_country_label_reflow/H04_order35b_protected_identity_audit.csv,protected_identity_audit,692018e217e36e5ac79a299dff4145d1e9c3622c89077bd9c2b62cd0e6e7edda,11774
notebooks/hypotheses/H04.qmd,accepted_result_source,f8adb6d78be041ce296dd7e89eb92769b128631c1b4227ce5d8ab3d526daf1d5,83285
audit/hypotheses/H04/H04_analysis_preparation.qmd,accepted_companion_source,efdb5be8dc194695f40c50249fab14905ec337bc63079ae589557de860188474,91202
audit/handoffs/H04_worker_handoff.md,accepted_handoff,99de6fd036b7e7c52a55406615642024092e3177317255101c4a5db1ff391036,31926
tests/hypotheses/H04/test_h04_report017_source_harmonization.R,accepted_source_test,934ec16dcd2b7e6c4b2771f09f35c0832d059d695c21c5b917ba3303bd16c19b,33144
tests/hypotheses/H04/test_h04_participant_random_intercept_assessment.R,accepted_auxiliary_test,247523ec05b484e161e2717a21d33314375370b84413a3bbcfb150582b86ad90,9022
tests/report_harmonization/test_country_coded_site_names.R,global_country_test,aab0faa578f2e4a0de093247dec65b395837789a5c6211ee46669b82f6402c2b,3490
