path,sha256,bytes,role
audit/report_harmonization/report018_h08_companion_independent_acceptance.md,beacb92b41ee7f142bf95b8e2fb53cf8e8595ba3339d99c8277c53b5e1bbc816,4671,independent acceptance
scripts/report_harmonization/check_h08_order55_companion_acceptance.R,2e4eb135e63dde33616ed165034bdc74bc5ed75afea1ab25c4bf675f6e7e8298,16655,independent checker
audit/report_harmonization/report018_h08_companion_independent_verification.csv,3c17d6fea5d0787f8045236fc309e8ff00575601c9af10e198ca230fc7807741,7764,independent verification
audit/hypotheses/H08/report018_order55_companion_render/ORDER55_COMPLETION.md,abf3b15798008c5c1b0d81f2ba639260437ce9ec45c26a72f2bd8d1b366d897d,8750,owner completion
audit/hypotheses/H08/report018_order55_companion_render/order55_evidence_manifest.csv,13d90bbf8b8efb088429daa9ec0aee6d7a2514c898837761a4a6f032303e825d,37977,owner evidence manifest
audit/hypotheses/H08/report018_order55_companion_render/gt_html_semantic_post_render_summary.csv,8a129665bdd842d0fd2ad68eb90896a4172507653634c03fd9897f752f13aae4,499,semantic summary
audit/hypotheses/H08/report018_order55_companion_render/001__build__nathealth__audit__hypotheses__H08__H08_analysis_preparation.html_gt_semantic_ledger.csv,4e19e89b72f96adeb6ff705a2935a5cb673a412e8dbf26cc08f9411df11f7444,254870,semantic ledger
audit/hypotheses/H08/report018_order55_companion_render/nonvisual_status.csv,6094952be11c2d35e5ab709581d00a49bd4c9a1712b578d50fc05b0a384417af,2658,nonvisual status
audit/hypotheses/H08/report018_order55_companion_render/visual_qa_status.csv,f1b9d85389a31f3196ea282744c9bf4d8edcfa3087dfdb4d278b455eeac888e6,3815,visual status
audit/hypotheses/H08/report018_order55_companion_render/visual_screenshot_manifest.csv,bbf6dbe1b50e6502bd2c35f1490a90d2d1896a3dcf2bdddc0e6c28b21047b77b,7061,screenshot manifest
audit/hypotheses/H08/report018_order55_companion_render/render_execution.csv,59a64c272b47e10d426f76f45a1e8c39ae8d098412d37b54955d73d0335a01c1,1282,render and helper execution
audit/hypotheses/H08/report018_order55_companion_render/helper_execution.csv,ed4897df4c43baab296867b96dfee66dbe54c27be0ae33f979cb2384386653de,1040,helper audit
audit/hypotheses/H08/report018_order55_companion_render/build_inventory_postqa.csv,b905a3ece9ff42f921846e81a4fe401c02663919cbe053b02071171ff90e4410,136366,postqa build inventory
audit/hypotheses/H08/report018_order55_companion_render/protected_inventory_postqa.csv,f651f93c09b0301e4bc02ceb05246efe5814dd219cf9dfef6376d975475edc8d,40015,postqa protected inventory
audit/hypotheses/H08/report018_order55_companion_render/figure_visual_transition_audit.csv,6f800b9f352ed78338c629f5e0a8e42d9316ab192497badc4fe1f8b77abb5457,1867,figure transition audit
audit/hypotheses/H08/report018_order55_companion_render/loopback_lifecycle.csv,b919a95ace959704a732061899eedf9a3cf608ee77ed584bbc04a1cd03d1c529,1424,loopback lifecycle
notebooks/hypotheses/H08.qmd,1b6b50b21e22d60909a65b125ce74be54829e5efc10de33f888fcd294c7374b1,44031,accepted result source
_build/nathealth/notebooks/hypotheses/H08.html,472848d0da3e3996fa1727151048e3cab4a7e363dba3dc8eda8b024eb5a4ca9a,340040,accepted result html
audit/hypotheses/H08/H08_analysis_preparation.qmd,3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d,57777,accepted companion source
_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation.qmd,3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d,57777,source identical build qmd
_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation.html,cd0ce2210949559408d07bcbccac502d3b0a372b4229da70bdfc6dbe0c52f66b,732155,accepted companion html
artifacts/12_manifests/H08/H08_preparation_report_manifest.csv,53264f81daed1b69ff8e78e7afcdab0e7d34b473ddb2f20b9f6820ffca5c1720,64474,accepted preparation manifest
scripts/hypotheses/H08/build_h08_preparation_report_manifest.R,55fb72225d86ae694778339f395c0bd23f1870ea587bff1a29741af729727014,9383,unchanged helper
tests/hypotheses/H08/test_h08_preparation_report.R,2e83542b120021e0c337a3769127e6eba2fe61ebc4d56014693b34066a3fc2a4,13024,unchanged historical companion test
tests/hypotheses/H08/test_h08_stage3_reader_report.R,3049ecd80bc7f6c83dce7370b2877a92c6693dd9585f1f45ed7ac19fdf64be8f,18954,unchanged historical result test
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480,shared profile
audit/report_harmonization/report018_h08_result_independent_acceptance.md,6b9e66643ab8c94aca11e5bf9804e0e314beb3c8b2eefa668532372e14d32fd7,4581,result acceptance prerequisite
audit/report_harmonization/report018_h08_result_independent_acceptance_manifest.csv,8f7c3351b1fa085f4f23f00ccff9bd21d13be7ef67cabd1767e690991087c0eb,5254,result acceptance manifest
_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation_files/figure-html/fig-h08-prep-sample-support-1.png,858a691e5c49b786a5983f38547b9502c1d244da1df52849869c6a13850e3a49,101098,accepted regenerated sample support figure
artifacts/11_source_data/H08/H08_preparation_sample_support.csv,89f57863882aa8c178f3f55f86f08c3f9e7c3b2a893abb7ee3fdd33359e27a16,4313,frozen sample support source
