role,path,sha256,bytes
acceptance_record,audit/report_harmonization/report018_h04_companion_independent_acceptance.md,9621bc7fc334fed506f94494eeae855240aa1400fa8cff980298b6ff3589c46d,2955
owner_acceptance,/private/tmp/H04-order43b-evidence.kRMZmy/report018_h04_order43b_acceptance.md,1c52a84a1420de95b42fff35cbd161738be87840f2f9ad6390f89e9d5ab33dbe,4638
owner_manifest,/private/tmp/H04-order43b-evidence.kRMZmy/evidence_manifest.csv,acf22ded084aabe480f56ab2edabbe5dabb68c4e4348747a64f8ba57be2b4651,4416
final_verifier,/private/tmp/H04-order43b-evidence.kRMZmy/h04_order43_static_final.rb,4bd64bbcb3dbefcbf965b789d76865e08224340ef5af548ce41c75311ce7037e,15899
reverse_proof,/private/tmp/H04-order43b-evidence.kRMZmy/verifier_reverse_proof.csv,31a37ac9c94b0cca95e88f735f9a7f7ba638581cb9477fc9ae44694a89c94273,398
exact_patch,/private/tmp/H04-order43b-evidence.kRMZmy/verifier_three_changes.patch,766aecf7698cc12dea2eef477e0ad0c436c5395d9826e4b85f5a7f8757f5a2bd,1270
static_summary,/private/tmp/H04-order43b-evidence.kRMZmy/static_acceptance_summary.csv,d87134fb34fe70f5e36bf8e587c4724e6c9064c3100299573498f4a6f2db4a47,866
visual_qa,/private/tmp/H04-order43b-evidence.kRMZmy/h04_companion_visual_qa.json,bf761602e8b90f28cc4eaf8d4e036bf8ae9d22e1543b81ee93396a1d2cfcff07,20004
desktop_screenshot,/private/tmp/H04-order43b-evidence.kRMZmy/h04_companion_desktop_1440x1000_full.png,e13a8353171333e061e88ba68d7dd5e3919a6be6974b494d1df1c562338720f5,2398380
narrow_screenshot,/private/tmp/H04-order43b-evidence.kRMZmy/h04_companion_narrow_708x1000_full.png,18aa08c2b194e9a96c23b38ddb74c4b4eae7b0aec2d4d5ba2caa747ca696b612,2004772
zoom_screenshot,/private/tmp/H04-order43b-evidence.kRMZmy/h04_companion_200pct_720x500_full.png,88bcffc8f8b499a6a6432d9a43bb0208f66df30077ef6671311c340fd8606bb1,1989960
postqa_build_inventory,/private/tmp/H04-order43b-evidence.kRMZmy/build_inventory_postqa.csv,63b86f9e629a2096ce43bc3fc259b421c406483d3c756cefa450bc9cce148553,139749
postqa_protected_inventory,/private/tmp/H04-order43b-evidence.kRMZmy/protected_inventory_postqa.csv,e289f2511d907afabb622a852e09df7c13fc0d1a8e5b68972b52aee71bdb9830,55869
result_qmd,notebooks/hypotheses/H04.qmd,f8adb6d78be041ce296dd7e89eb92769b128631c1b4227ce5d8ab3d526daf1d5,83285
companion_qmd,audit/hypotheses/H04/H04_analysis_preparation.qmd,efdb5be8dc194695f40c50249fab14905ec337bc63079ae589557de860188474,91202
result_html,_build/nathealth/notebooks/hypotheses/H04.html,da5f7f7195da843e46014d4796d35381f74d223ba79c37bb78fb8ce6dfa67c9f,387968
companion_html,_build/nathealth/audit/hypotheses/H04/H04_analysis_preparation.html,e5f0861ef1b1e4accf4e6a924155c6ec5ce77a9c9865d6dc7bf5427e3de860ea,1226014
preparation_manifest,artifacts/12_manifests/H04/H04_preparation_report_manifest.csv,f2d251b50e9fa61caa978d7ce155a6743f09f2667b0f827ffcbfc281b2ac706e,69857
preparation_test,tests/hypotheses/H04/test_h04_preparation_report.R,8a862e0acece4d77392647a55df4f659410fbc94e2fc6ae40b642c47c2184935,14036
profile,_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480
semantic_summary,/private/tmp/H04-order43-semantic.9Pplpd/gt_html_semantic_post_render_summary.csv,e491aee781a8a15abf9798ba4818243f790a53449a86de3676369126fc693b4e,502
semantic_ledger,/private/tmp/H04-order43-semantic.9Pplpd/001__build__nathealth__audit__hypotheses__H04__H04_analysis_preparation.html_gt_semantic_ledger.csv,aa1e6b1c0981cec58a9308c8198a139e48d8b01e4122eba92196552871a1a7cc,352707
