path,sha256,bytes,role
audit/report_harmonization/report018_h08_companion_release.md,cfceb62d6a3fb9b4c0e524ac3571e02152bdde3fa44d77add36b6179dec65c81,8974,central companion release
audit/report_harmonization/owner_orders/55_h08_companion_report018_render.md,8e62ebd57daeccb8decf0e79d95b3c4443fe198e66ec7565f40e095a8679df67,8591,owner order 55
audit/report_harmonization/report018_h08_companion_release_pins.csv,340c236b006a18c2f42ba2d5563dc7cab9267cce2c500a7bbd43e18e9881b309,5521,release pins
scripts/report_harmonization/check_h08_companion_report018_release.R,4e5e82d02d7f509aac6bb2719a8ec4367f0af55fb7cfe1c755512f68833e32fa,21227,central checker
audit/report_harmonization/report018_h08_companion_release_verification.csv,1d654a189cf7aba6e6c428f89cfbbe6b6627433910b64310e8057c6fe828f26a,4322,central verification
audit/report_harmonization/report018_h08_result_independent_acceptance.md,6b9e66643ab8c94aca11e5bf9804e0e314beb3c8b2eefa668532372e14d32fd7,4581,result acceptance
audit/report_harmonization/report018_h08_result_independent_acceptance_manifest.csv,8f7c3351b1fa085f4f23f00ccff9bd21d13be7ef67cabd1767e690991087c0eb,5254,result acceptance manifest
notebooks/hypotheses/H08.qmd,1b6b50b21e22d60909a65b125ce74be54829e5efc10de33f888fcd294c7374b1,44031,accepted result source
_build/nathealth/notebooks/hypotheses/H08.html,472848d0da3e3996fa1727151048e3cab4a7e363dba3dc8eda8b024eb5a4ca9a,340040,accepted result HTML
audit/hypotheses/H08/H08_analysis_preparation.qmd,3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d,57777,accepted companion source
_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation.qmd,1a3c9ee012f58647556a5f397d8945e03633b7966522dc6996a23c231e30596d,54705,stale build companion source
_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation.html,95f5ba0aede0ee6cf0d1b65fcdc53623d52810f8316c846cb214b4fb34a5f135,675700,stale companion HTML
scripts/hypotheses/H08/build_h08_preparation_report_manifest.R,55fb72225d86ae694778339f395c0bd23f1870ea587bff1a29741af729727014,9383,dedicated helper
tests/hypotheses/H08/test_h08_preparation_report.R,2e83542b120021e0c337a3769127e6eba2fe61ebc4d56014693b34066a3fc2a4,13024,historical companion test
artifacts/12_manifests/H08/H08_preparation_report_manifest.csv,1cf574e0333cab6f62d51c21f8017526cb80132a7b810b928e94ade862947d7b,30322,current preparation manifest
artifacts/12_manifests/H08/H08_figure_physical_size_qa.csv,f4680525e3252153bf3020caf436fd6eb701dd9fa21d2c34011ce5799636670b,7582,physical-size QA
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480,normal profile
scripts/report_harmonization/post_render_gt_html_semantics.R,28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205,21453,semantic wrapper
scripts/report_harmonization/repair_gt_html_semantics.R,7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1,17747,semantic engine
audit/report_harmonization/phase4_corpus_manifest.csv,73f1a371f8352f1baf69d38f1613de1a662112642370b0cc89798b4d6d469334,11937,shared corpus manifest
audit/handoffs/H08_worker_handoff.md,8a7be6d71075cd4e4bb3884c24ee2465fbb333bc3dc042192b03dd3897005642,6017,H08 handoff
renv.lock,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493,lockfile
