"role","path","sha256","bytes"
"owner_order","audit/report_harmonization/owner_orders/42b_h04_result_no_rerender_visual_completion.md","12013bfadba98d077197baa801720fe914c8951f86e30309f84ba34e0d0bb817",3690
"held_companion_link_classification","audit/report_harmonization/report018_h04_order42a_held_companion_link_classification.md","2abf48068f7364509c13fa2de4c6287ae0772d1b7fe3ea67c676c8fc54b4f987",1698
"order42a_owner_report","/private/tmp/H04-order42a-evidence.9XJBVR/report018_h04_order42a_fail_closed.md","261be00a37f362db8a90675cd1300b60b74877205f2bf1c78c61b0438b24636e",3414
"order42a_owner_manifest","/private/tmp/H04-order42a-evidence.9XJBVR/evidence_manifest.csv","48d9b9837ad6e805571659485ac5e3b7e2aafb907ce223a5abb0a43221b469ad",2946
"static_gate_summary","/private/tmp/H04-order42a-evidence.9XJBVR/static_gate_summary.csv","2418fe4f1a809795a22ff952ab104cbc324cfd14f89594f8c18a6884e7b5b6aa",839
"reader_link_audit","/private/tmp/H04-order42a-evidence.9XJBVR/reader_link_audit.csv","46bc55e179a46427281d8e2c29b8e761b84ad5b5e0d3264e1b85ac1413a99d0d",12276
"protected_inventory_postrender","/private/tmp/H04-order42a-evidence.9XJBVR/protected_inventory_postrender.csv","e4ed6218e66f224b2dda3919e5e7b24371d173147a28c1564e098be2bd11df5a",45043
"build_inventory_postrender","/private/tmp/H04-order42a-evidence.9XJBVR/build_inventory_postrender.csv","7164f2f5ec765bfb261eb9ea453bab98e11efbfed7103e2a950622b76a1d999f",144773
"fresh_result_html","_build/nathealth/notebooks/hypotheses/H04.html","da5f7f7195da843e46014d4796d35381f74d223ba79c37bb78fb8ce6dfa67c9f",387968
"result_qmd","notebooks/hypotheses/H04.qmd","f8adb6d78be041ce296dd7e89eb92769b128631c1b4227ce5d8ab3d526daf1d5",83285
"held_companion_qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd","efdb5be8dc194695f40c50249fab14905ec337bc63079ae589557de860188474",91202
"held_companion_html","_build/nathealth/audit/hypotheses/H04/H04_analysis_preparation.html","73e1c1f097b2053fd55bfea4857d3c72490af490bfa5e7ebf96c8f801bb57a8f",1207573
"profile","_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480
"semantic_wrapper","scripts/report_harmonization/post_render_gt_html_semantics.R","28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205",21453
"semantic_engine","scripts/report_harmonization/repair_gt_html_semantics.R","7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1",17747
