path,sha256,bytes,role
"audit/report_harmonization/owner_orders/32c_h01_result_target_render.md","d0a62f865bb1001f895b9cde10644f066f40438636b196c4f3b54d9b0e81a3a8","8593","controlling result-only render order"
"notebooks/hypotheses/H01.qmd","9448eacc1345a2b0bf73c988be588308d191e42d90c49d68c7f92db36ba83eeb","93260","accepted result source"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","ed12b6232ef60905b648707240309e6574e627995d0436a19f671fdc033ecc5f","55827","frozen companion source"
"_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3","7480","accepted Nature Health profile"
"scripts/report_harmonization/post_render_gt_html_semantics.R","28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205","21453","accepted post-render wrapper"
"scripts/report_harmonization/repair_gt_html_semantics.R","7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1","17747","accepted native-gt semantic engine"
"tests/report_harmonization/test_post_render_gt_html_semantics.R","696e3308275d366dcc4aefb8e60c36d7c4c42d02a88402e3d06717b6383d0fae","16662","accepted pre-integration semantic transition test"
"audit/report_harmonization/report017_h01_order32_source_independent_acceptance.md","6ffd7fa5b3c052e1d3188b41ba89b36ac1e013aabe1e8c6ea0b0a05db01767c6","3874","independent source acceptance"
"audit/report_harmonization/report017_h01_order32_source_independent_manifest.csv","a883692b38702797eb41b4aec35187da658b069fd39b24cb36fc04e94359dc51","4437","25-row source acceptance seal"
"_build/nathealth/notebooks/hypotheses/H01.html","6e0bb1b3bc3b09ee92fd4650655521c6b8fdc01c125ff10c3df2fe733d3c62aa","1626484","stale result HTML before authorized render"
"_build/nathealth/audit/hypotheses/H01/H01_analysis_preparation.html","5857f9e0655e5c1a8530c5794008d20dcb364749a8a7c36bd3e7815c15c36d38","667418","frozen companion HTML"
"audit/handoffs/H01_worker_handoff.md","0de574566315d44934d3c6dd5fd91be9045e2f6b43887c9e3ad98d97caf1f19b","97406","accepted owner handoff"
