path,sha256,bytes,role
audit/report_harmonization/owner_orders/49b_h06_daily_companion_relpath_false_and_rerender.md,854b8236ffe6da4cdddfd1caca89e1351e0c9780ce31e066e8f84322150ce247,6330,controlling order 49b
audit/report_harmonization/report018_h06_daily_order49a_stopped_independent_acceptance.md,f4d1d75ae3ae96faf209a33e1b01b14c626093c7c2c336b87310b3523a2776ed,2896,independent order-49a stopped acceptance
audit/report_harmonization/report018_h06_daily_order49a_stopped_independent_acceptance_manifest.csv,2b44d4a981ccdf9b48ecfd1539447eb16a57079cfefa45ca41578c5f023479f0,4109,order-49a acceptance manifest
scripts/report_harmonization/check_h06_daily_order49a_stop_and_relpath_probe.R,b9f3a8c5289dc155e819ae62a041bc1ad2e4712dd8b46bea83bd57fd7ff02d17,6238,runtime and source checker
audit/hypotheses/H06_daily/report018_order49a_companion_render/order49a_fail_closed.md,c55bfdd9ef07c682940961bf21cbba495411123375388541e2c2ab80774dd8a2,2992,owner order-49a stopped record
audit/hypotheses/H06_daily/report018_order49a_companion_render/order49a_fail_closed_manifest.csv,02f3db0c1b8cba398b5585b4b15aa4164a1c4b7c2766241d652f6bc08eb31450,10395,owner order-49a stopped manifest
audit/hypotheses/H06_daily/report018_order49a_companion_render/include_graphics_path_diagnostic.csv,80c2dab624d090e9cfc20d4b159f7211edcf7dc1763a53585b13a30f40e86a26,871,path rewrite diagnostic
audit/hypotheses/H06_daily/report018_order49a_companion_render/fail_closed_summary.csv,39be32a74bb52a414abf0d465645192c5568e2ed02e5afc7b1ec97e1d3e13e4f,864,fail-closed summary
audit/hypotheses/H06_daily/report018_order49a_companion_render/process_teardown.csv,5a6dfa1bca4e9c1ac27b8756bddf01e1bd8124c08abbe69cf50ecc0c81db0ff6,457,process teardown
audit/report_harmonization/owner_orders/49a_h06_daily_companion_path_repair_and_rerender.md,b1adf55b97c0232b9b6350d8247e270dce44d437fa3105373c807033586b002c,6293,prior order 49a
audit/report_harmonization/report018_h06_daily_order49a_dispatch_manifest.csv,b2614a67f1cc1a1434b13b48cfaf6a4121d541fb315c8bb6b0f7a2fed9b55307,5789,prior order-49a dispatch manifest
audit/report_harmonization/report018_h06_daily_order49_stopped_independent_acceptance.md,004f86e988f2527afeb757c91e1f153482ccbf96fe7ce8a6b57dd32f1bc5a901,2793,prior order-49 stopped acceptance
audit/report_harmonization/report018_h06_daily_order49_stopped_independent_acceptance_manifest.csv,8e6482a9f1dbedcee8997c8d45ad8728d8744dd62fbf9449f210b09edfd79b9f,3895,prior order-49 acceptance manifest
audit/report_harmonization/report018_h06_daily_result_independent_acceptance.md,eef994b2851d8b150719ce34f158ce46a77c7d49c8e12ed7ceeee6f7f1aac8d6,3930,result independent acceptance
audit/report_harmonization/report018_h06_daily_result_independent_acceptance_manifest.csv,1bdcf80ac0d0adeaafa16a432efcdf3d9331271c20300b6728d0e0dcd9b612da,4604,result acceptance manifest
notebooks/hypotheses/H06_daily.qmd,8f696f3f89fe9ea18c8066b756a01fc5da6b41e86f8ac7d37d1e16f9c10ba639,65349,accepted result source
_build/nathealth/notebooks/hypotheses/H06_daily.html,74a63bd09b266709630e92241a17735298dffd5fc6d1746887621eb6288f2e6c,11946551,accepted result HTML
audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd,ae0d270b18690e01a708f25c73dccbb0b42ac5bc8529db4d5001398255271252,35432,pre-repair companion source
audit/hypotheses/H06_daily/H06_daily_analysis_preparation.html,7f3adfd0d80c9e083baa34f6aa056bc12e0a30e233f786fbc55a6ad6ac176259,4613650,held authoring companion HTML
_build/nathealth/audit/hypotheses/H06_daily/H06_daily_analysis_preparation.html,7f3adfd0d80c9e083baa34f6aa056bc12e0a30e233f786fbc55a6ad6ac176259,4613650,held build companion HTML
artifacts/10_figures/H06_daily/H06_daily_preparation_primary_sample_support.png,f9be57236f5fa9b658c7adac0940ba7befa856cbc19df770602e32270dccf8ff,165458,frozen included figure
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480,Nature Health profile
renv.lock,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493,package lock
scripts/report_harmonization/post_render_gt_html_semantics.R,28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205,21453,semantic wrapper
scripts/report_harmonization/repair_gt_html_semantics.R,7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1,17747,semantic engine
tests/hypotheses/H06_daily/test_h06_daily_preparation_report.R,4fbf8ba28dc957295ec5c90e42247f644c0010b3097195652d1e260fb6bdc2a0,10471,historical preparation test
audit/hypotheses/H06_daily/H06_daily_analysis_preparation_report_manifest.csv,1579815ec9d3110f4e5b37fe7f5843947f1e0543dbe1b219c834be0ba388e28d,3675,historical report manifest
artifacts/12_manifests/H06_daily/H06_daily_preparation_source_data_manifest.csv,19f441e87912962c7d60268899511c1f3a8e4c318502a6ed1c79e7e8e125f8ba,4878,source-data manifest
artifacts/12_manifests/H06_daily/H06_daily_preparation_output_manifest.csv,50461464c788a882635809881638856dde8b6f16a8593eb0fa76194be9feb190,8334,historical output manifest
artifacts/12_manifests/H06_daily/H06_daily_preparation_figure_readability_qa.csv,ae5dbb7a2a9f7f0dc47a60297e6bc9a244d103859186748756797332942dba45,1603,figure readability evidence
artifacts/12_manifests/H06_daily/H06_daily_preparation_render_qa.csv,840fdaef6c31a51e2aabd6727a60b66a8a9df54cb0199b4a6c018c3080ea22de,1916,render QA evidence
artifacts/12_manifests/H06_daily/H06_daily_preparation_software_manifest.csv,25f547ccf47c8c3afc75d9b43dc457fe41d4bac7e2e9cf16baf710f7384d95e9,2047,software manifest
audit/report_harmonization/phase4_corpus_manifest.csv,73f1a371f8352f1baf69d38f1613de1a662112642370b0cc89798b4d6d469334,11937,phase-4 corpus manifest
audit/handoffs/H06_daily_worker_handoff.md,70482aaaa6c7de7554d54e2c193c3f4de1b6a2fb959ff64993e91cfb89550095,34395,H06_daily handoff
audit/report_harmonization/coordination_matrix.csv,681ee27e44c532c22d7c61e48a278c11603cd3312456b2df2ccbfe8b2f15b62e,32065,dispatch-time coordination evidence
