path,sha256,bytes,role
"audit/report_harmonization/owner_orders/32d_h01_consolidated_display_repair_and_rerender.md","f0c1a708258ec5b3e24e0f209e4ad46d5c61115728ade6f59750e6f490206a37","14129","controlling consolidated H01 repair and rerender order"
"audit/report_harmonization/report017_h01_order32c_stopped_state_independent_acceptance.md","770e6242f0ecfabb60c6eda191e58bf807ca5be8ffeb4c29fc155ae468a7060c","6492","accepted stopped-state authority"
"audit/report_harmonization/report017_h01_order32c_stopped_state_independent_manifest.csv","b36d003c1a41723094246dfbd6d80cf4b3ca061925ec2c30277d10924eba752a","3501","19-row independent stopped-state seal"
"audit/hypotheses/H01/report017_order32c_result_render/owner_evidence_manifest.csv","d058cdbceed5e7cd1912d9a0f931646d44141b8bfab755e53d1c65794ca7890b","22332","119-row owner stopped-state seal"
"notebooks/hypotheses/H01.qmd","9448eacc1345a2b0bf73c988be588308d191e42d90c49d68c7f92db36ba83eeb","93260","accepted H01 result source"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","ed12b6232ef60905b648707240309e6574e627995d0436a19f671fdc033ecc5f","55827","frozen H01 companion source"
"_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3","7480","accepted Nature Health profile"
"scripts/report_harmonization/post_render_gt_html_semantics.R","28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205","21453","accepted post-render semantic wrapper"
"scripts/report_harmonization/repair_gt_html_semantics.R","7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1","17747","accepted native-gt semantic repair engine"
"tests/report_harmonization/test_post_render_gt_html_semantics.R","696e3308275d366dcc4aefb8e60c36d7c4c42d02a88402e3d06717b6383d0fae","16662","accepted pre-integration semantic transition test"
"scripts/hypotheses/H01/build_h01_stage3_reporting_inputs.R","35443e52e2b554afb5cc2a6a8a88ba1a2b847fdac5f8ae5974005a336debbdc7","68214","accepted display builder before bounded literal changes"
"artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_model_support_figure_source.csv","cf869aa233aca9230a9d295f7efae69fc51c1258a80daf90258d08122f5effc0","96013","frozen Figure 1 source data"
"artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_paired_placement_figure_source.csv","8e1672e499e6bee05cde70647165e780dfa5cb9195ed0c3f1bd203da5d838853","21978","frozen Figure 5 source data"
"artifacts/11_source_data/H01/stage3/H01_stage3_diagnostic_figure_source.csv","d9b424ae246fc688670a77a561717701fec3ddffaf000af72ea6b68f214b9397","21261","frozen Figure 6 source data"
"artifacts/10_figures/H01/stage3/H01_stage3_model_support.png","2244f043d4fb676200524440098be223e23106578513f4ac61567ba3f636da8b","238682","Figure 1 PNG before bounded display repair"
"artifacts/10_figures/H01/stage3/H01_stage3_model_support.svg","602dd62de063d3e12ac53ca7d22dd2563e64213255b9cdc7e138941450ce1966","54757","Figure 1 SVG before bounded display repair"
"artifacts/10_figures/H01/stage3/H01_stage3_paired_placement.png","866670f47457bf304467e787481589298d9b7cf7c2c5de560ac9500f044c4608","226285","Figure 5 PNG before bounded display repair"
"artifacts/10_figures/H01/stage3/H01_stage3_paired_placement.svg","fe101f32cb0ffd4912b81ddbad4090c9558263aa85cc4f13ecad73369ac074f0","22471","Figure 5 SVG before bounded display repair"
"artifacts/10_figures/H01/stage3/H01_stage3_diagnostic_assessment.png","95f46b0909b43c9b281a93a860d577b38a7753cb4d151ad751e2aca8a017b12d","326759","Figure 6 PNG before bounded display repair"
"artifacts/10_figures/H01/stage3/H01_stage3_diagnostic_assessment.svg","a15b3bae14b1b76d5a48ae9a21d0eb86dfd264db238179fb2a4486c002876a52","75987","Figure 6 SVG before bounded display repair"
"tests/hypotheses/H01/test_h01_reporting_inputs.R","48f374cc70b69a6d96a95dc425ffd9676b2e83133a5554ae1c19eda939c0c8af","23014","current complete H01 reporting test"
"tests/hypotheses/H01/test_h01_preparation_report.R","379414830e5bcd656ac460c2ad93616ecbcab104259c56a8fcf9296da8c0f2c4","10993","current H01 companion test"
"tests/hypotheses/H01/test_h01_report016_deviation_reconciliation.R","c359489b45703ae243d277817832e305716271dd54a7713620ceb4a7943d6393","14658","current REPORT-016 reconciliation test"
"tests/hypotheses/H01/test_h01_stage3_model_support_display_refresh.R","121135a4ea1c86cc6e11fc476615ee207fb34fe01270912d3f74ef2c8b5ad9cb","6747","accepted existing display-refresh test"
"artifacts/12_manifests/H01_reporting_artifacts.csv","dfa9e15f44f0919277264765e84b49b7be78e4822df014abed678b29a9a951b4","11054","current H01 reporting manifest"
"artifacts/12_manifests/H01_stage3_reporting_artifacts.csv","e9fe8740785e9f4d29e17c4333fdc0615347299c1dabea1d62ffad1cdafd11f9","26497","current H01 Stage 3 manifest"
"artifacts/12_manifests/H01/H01_preparation_report_manifest.csv","cb89845e92b39f5bab7a0524508a3f7e2ce1d19ebbc99afe12f1ebf8eb9aefb5","13841","current H01 companion manifest"
"artifacts/12_manifests/H01_worker_artifacts.csv","0d98bcc4ffe312e27ec89e352fdd84eea4ce1b8b8f9b9169307d314ba466b031","394888","current H01 worker manifest"
"audit/handoffs/H01_worker_handoff.md","0de574566315d44934d3c6dd5fd91be9045e2f6b43887c9e3ad98d97caf1f19b","97406","current H01 owner handoff"
"_build/nathealth/notebooks/hypotheses/H01.html","d1bc9159526c92b9cc9256c58a8232d4779f0014a3aa39ed3680b4e58fb25410","1643915","fresh stopped H01 result HTML"
"_build/nathealth/audit/hypotheses/H01/H01_analysis_preparation.html","5857f9e0655e5c1a8530c5794008d20dcb364749a8a7c36bd3e7815c15c36d38","667418","frozen companion HTML using corrected full identity"
"_build/nathealth/artifacts/10_figures/H01/stage3/H01_stage3_model_support 2.png","601c65eebff8260b9c19d6f5e3a6054799e1fb7fa7f39442745073cb36098e7a","238260","exact duplicate slated for recoverable quarantine"
"_build/nathealth/notebooks/hypotheses/H01 2.html","6e0bb1b3bc3b09ee92fd4650655521c6b8fdc01c125ff10c3df2fe733d3c62aa","1626484","exact duplicate slated for recoverable quarantine"
"_build/nathealth/site_libs/bootstrap/bootstrap-a2a938b4dd5711f7a799c87bd16ba44c.min 2.css","b3d78f1077461003efc2b21acc3f81ee6ba80468fe09df310b4c339e2e19133c","498438","exact duplicate slated for recoverable quarantine"
