role,path,sha256,bytes
release_record,audit/report_harmonization/report018_h06_daily_result_release.md,20ab904bbe4bcbd2a7c8b8abcf434a8ed2c033d0db6682589bcbaec07aaa2137,9205
release_checker,scripts/report_harmonization/check_h06_daily_result_release.R,5ce08094b2cb1f2c3ac8e0fabe687f6aa54a39d82b064c0b4661ea605abbca0e,9954
release_pins,audit/report_harmonization/report018_h06_daily_result_release_pins.csv,046090c99b323257e9c4b8a1311bcb92054c6474d1d8241ad7bd549ec9c15831,3933
hourly_companion_acceptance,audit/report_harmonization/report018_h06_companion_independent_acceptance.md,046537d759b39e6ce622e7e2dcbbb215c064046212e0c355c97ac047231af562,3976
hourly_companion_acceptance_manifest,audit/report_harmonization/report018_h06_companion_independent_acceptance_manifest.csv,6bb0e432dfbadb1e65adab639eeb22ed56d05f8c42f6eb0f0faa19ef65fd3770,6414
coordination_baseline,audit/report_harmonization/coordination_matrix.csv,3813794523090f4cab710e60c274aa449d7eaad238319096fdd31c46ff545b55,29225
daily_result_source,notebooks/hypotheses/H06_daily.qmd,01213a193515c49419dcd1ed9cffcc070a88d639a7382e218275a89bd704cb08,65344
held_daily_companion_source,audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd,ef4fde67d5dd2ebbb14deb76c025b5ac2ac9b6a34f7b34ca62c2fdb382bde709,35409
stale_daily_result_html,_build/nathealth/notebooks/hypotheses/H06_daily.html,5a20c0680011be17111f72bb6b15aed6a4f4700c8866a13ea6dcf49a589fcce3,3617976
held_daily_companion_html,_build/nathealth/audit/hypotheses/H06_daily/H06_daily_analysis_preparation.html,7f3adfd0d80c9e083baa34f6aa056bc12e0a30e233f786fbc55a6ad6ac176259,4613650
nature_health_profile,_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480
semantic_wrapper,scripts/report_harmonization/post_render_gt_html_semantics.R,28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205,21453
semantic_engine,scripts/report_harmonization/repair_gt_html_semantics.R,7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1,17747
historical_reader_test,tests/hypotheses/H06_daily/test_h06_daily_stage3_reader_report.R,16e3d02bbfe443928708a8a6e2c793a04c47281afaa8993116e1c27d0bdaa8d2,21760
source_acceptance,audit/report_harmonization/h06_daily_order20_source_verification.md,d2fdf11a6e0d5542c98e8b7757f6d1ee90d1cdf71590361f0a5e3930c1bd4485,5432
source_acceptance_manifest,audit/report_harmonization/h06_daily_order20_source_manifest.csv,b93b30bd0ae7248bc26af1e8f7788064aef9185b09afc1f93f84ccddf3ec31f0,1147
display_acceptance,audit/report_harmonization/h06_daily_order21_display_acceptance.md,38d1a943603bd3ac369bc01e47310cc6d8847483c3135904787fd402c1542237,3095
display_acceptance_manifest,audit/report_harmonization/h06_daily_order21_display_acceptance_manifest.csv,1b8e71c039c75f331e7364d8c73ee4a6eb601265b32611181e09e66b9ff6dc05,2523
historical_output_manifest,artifacts/12_manifests/H06_daily/H06_daily_stage3_output_manifest.csv,7c7658fca61687b0124f0f49a1b773fd1a101af7a5e6be641cd1adc2eb09c01e,14087
historical_figure_qa,artifacts/12_manifests/H06_daily/H06_daily_stage3_revision_figure_readability_qa.csv,75f3e82a7fcfa6b846fbb13b5441d892767b322073222bd7b6d433ecfa318064,5315
stage3_input_manifest,artifacts/12_manifests/H06_daily/H06_daily_stage3_input_manifest.csv,e294344087c79b467db316192e825e172a99fd544ad6dfe6e593eb4684b8025f,7056
stage3_source_data_manifest,artifacts/12_manifests/H06_daily/H06_daily_stage3_source_data_manifest.csv,77cd39b759a0bb46505c71db34f9b38818848531491f69afc7d67bf4dd8dc3ed,6424
accepted_site_deviation_png,artifacts/10_figures/H06_daily/H06_daily_stage3_primary_site_deviations.png,a1ddd2ae719d5a6ab11c1c591801d4b4aa7cb06f9eb0bcad7c983d8024fd86e1,476355
frozen_site_deviation_source,artifacts/11_source_data/H06_daily/H06_daily_stage3_primary_site_deviation_figure.csv,12193a0a1795fe478bf4829a3986c2b1290510038e4c4aed59aa7e61714bcbcc,85705
native_gt_test,tests/report_harmonization/test_h06_daily_gt_source_contract.R,a258c36ea39402d1957ed8c1e89b1729be8c0bbcc9cd5330037e944aa2b2d8df,1810
native_gt_audit,audit/report_harmonization/phase4_h06_daily_gt_source_audit.csv,d6b090319747a40522271750fe1207a8db28169356c755218c5d8457281bc657,4916
daily_handoff,audit/handoffs/H06_daily_worker_handoff.md,70482aaaa6c7de7554d54e2c193c3f4de1b6a2fb959ff64993e91cfb89550095,34395
renv_lock,renv.lock,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493
