"path","sha256","bytes","role"
"audit/report_harmonization/report018_navigation_order70_stop_independent_acceptance.md","6590f881478c580ab347284040222ec3c787b0af1b6fba3505ea6e97951a74ee",2040,"independent stopped-state acceptance"
"audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/order70_candidate_stop.md","49bd7ef8cc04bd7eccc28e62d5b34dd2726bca57a28ab16425d4bd9165c6f91b",1327,"owner pre-transform stop"
"audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/order70_candidate_stop_manifest.csv","011ecdd5a3921d5142b4acc8beb77be5530ea7924282077f567cfe38d0a54125",1565,"owner nine-row non-circular stop seal"
"audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/order70_integrate_verify_promote.R","5c9d894b1e337059caa3e9ebe395747e07a7269a47780abdc73669544b23b64f",52114,"stopped implementation preimage"
"audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/implementation_script_seal.csv","f62d5717114b0a061c673b0bd4b51df0c5f2b199aa02d25fb62967c097d54d2a",198,"stopped implementation seal"
"scripts/report_harmonization/check_report018_order70c_preflight.R","0a0261563f4f3f9ac954fa906ddd8bbebfc96042dbdc6a062d52632c0b1df44f",15958,"independent literal selector and synthetic replay checker"
"audit/report_harmonization/report018_navigation_order70c_literal_selector_preflight.csv","3741309617903d7b7aa9afb734fab3cf8189145257b069ceadc3705ef845f07f",3042,"fifty-check prospective replay result"
"audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/accepted_build_preflight_inventory.csv","a45ec438ae36fcba8ae420d6824e342f8822cce182f9351e41e624ed4ae8a5c5",124510,"exact 892-member candidate and production baseline"
"audit/report_harmonization/nathealth_final_landing_integration_2026_09_02/candidate_root.txt","d68b02db870cc3fd78e549e5d6d7716f632c30ec17e22e9ecce3e00232a73182",38,"untouched candidate root identity"
"_build/nathealth/index.html","600b7a3d5eb244e99e841b5c4e3b6c1c7440004303fe0e9da1bc0c874add1184",405444,"unchanged production landing page"
"audit/report_harmonization/phase4_corpus_manifest.csv","5d66d43ddfa2858193603db656c0cd25c0c2229ea9bee3678dc4c56a9705855b",11479,"unchanged corpus manifest"
