path,sha256,bytes,role
audit/report_harmonization/report018_h11_order60_environment_stop_independent_acceptance.md,5d7dfc444898ce191cbaf895110b83b499777f5de3568e5ec84fb35ac3f49eef,3787,independent acceptance
audit/report_harmonization/report018_h11_order60_environment_stop_independent_verification.csv,a40da333361435f6e0bba6bbaa6995e5dbed3caffcabb6605cb64816de392896,1327,independent verification
audit/report_harmonization/report018_h11_order60_sass_cache_probe.md,1a0f60e3c34554c849dfd11673f6bfb3868b57df7bba5d911b11e70e86042512,1481,Sass-cache probe
scripts/report_harmonization/check_report018_h11_order60_environment_stop.R,47bccc10cc956c949543d7114c981ac38462a9a080ca3049fe53e2dc0912674a,13677,independent checker
scripts/report_harmonization/seal_report018_h11_order60a_environment_retry.R,c8f28bd2d1f0031b05d798faae8e67b5fbb93cb38cf34db2ea33810e2f9f088d,8300,non-circular sealer
audit/hypotheses/H11/report018_order60_result_fail_closed/order60_fail_closed_record.md,b95694026d449a310c1149ddafb81de33374781ee246d6d4972a3321960fbfdb,2972,owner stopped record
audit/hypotheses/H11/report018_order60_result_fail_closed/order60_fail_closed_non_circular_evidence_manifest.csv,fad21fab11cfb0c323c7386beeaffb30201989aaa901ff0337ad2b80d226fa40,10597,owner stopped seal
audit/hypotheses/H11/report018_order60_result_fail_closed/render_execution.csv,8d1ecb8b3b7fefdd9148b959eb6782929b4196c45949953d92bd7ca74b8d5ce2,500,sole render execution
audit/hypotheses/H11/report018_order60_result_fail_closed/render_output.txt,fbef88e2062d464e3ded354e42fd4bb1aad1d5d97582a8a3fe8a18030d9a0319,1284,sole render console
audit/hypotheses/H11/report018_order60_result_fail_closed/build_inventory_prerender.csv,b899d8f7267f931958b090be9c924a1b0656ea776e51321a93dce8931e9dad8e,172992,pre-render build inventory
audit/hypotheses/H11/report018_order60_result_fail_closed/build_inventory_postfailure.csv,b899d8f7267f931958b090be9c924a1b0656ea776e51321a93dce8931e9dad8e,172992,post-failure build inventory
audit/hypotheses/H11/report018_order60_result_fail_closed/protected_inventory_prerender.csv,2d9d91b7a2d6402592cbe3e18715c105582a72b232324961c76de9d90b8176cf,50129,pre-render protected inventory
audit/hypotheses/H11/report018_order60_result_fail_closed/protected_inventory_postfailure.csv,2d9d91b7a2d6402592cbe3e18715c105582a72b232324961c76de9d90b8176cf,50129,post-failure protected inventory
audit/hypotheses/H11/report018_order60_result_fail_closed/semantic_inventory_postfailure.csv,b567a888355790afd00df3dbcbeb366a67837044ae641a64494f565fb311e190,14,empty semantic inventory
audit/hypotheses/H11/report018_order60_result_fail_closed/process_inventory_postfailure.csv,952fd5e7e2c7d54562ac490388270edd462874067ae1062d6ff2ba2b8fbed8bd,86,owner process teardown
audit/report_harmonization/owner_orders/60_h11_result_report018_render.md,9b7d6ae3d61c8c30382b8de8f4a9c42ee76150a99cfaa454b2adc89abdf67efa,7037,original owner order
audit/report_harmonization/report018_h11_order60_dispatch_manifest.csv,ffea5e7b62237ff38b3e69822db45c9e24f2ae3e948a1ddbc2df155ebbe7d565,4939,original dispatch seal
audit/report_harmonization/report018_h11_result_complete_preflight.md,0b276d0967adabb282189fa291263a9ff8a33192221cad1eff6f39e07c9856ee,6357,complete preflight
audit/report_harmonization/report018_h11_result_complete_preflight_manifest.csv,5a2e5d08d25c2406d2ead5a91812c15bf08787668a7d8f96fdd55bffc22f77b9,4659,complete preflight seal
notebooks/hypotheses/H11.qmd,7909ba06782c84223197ab7fcd16493d7ee6e6d8b63c750aa81f17cb97977867,57462,held result source
audit/hypotheses/H11/H11_analysis_preparation.qmd,3f5a0d2ead03d2cb149451709110b59ba1387401f9ff633dfba1a0663f4b0816,54527,held companion source
_build/nathealth/notebooks/hypotheses/H11.html,c5724711ad1aa94631df0b6186fee92398d414ae02690ade08f320b29d6b6db7,289711,stale result endpoint
_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation.html,fd6307a6a2e9365f95f18f1fd668165cf833847cab58bac9d3be1e8a9b6dde11,775131,held companion endpoint
notebooks/sensitivity_battery.qmd,d2d1777062dbf58eca69cc58eadd6ad17a7ce80f4a8f335b6828f54ffcbfeb70,3623,held sensitivity source
_build/nathealth/notebooks/sensitivity_battery.html,b9af89c035391db6e39c55064b1de7309220702d626fa2fa274000b22b879780,37775,held sensitivity endpoint
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480,normal profile
renv.lock,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493,lockfile
