"role","path","sha256","bytes"
"owner_order","audit/report_harmonization/owner_orders/40_h03_result_render.md","cea20a9e42e791a8f6d8c29068b363cd0ed0dfce6b0ea15fdb3d38be9c218dc5",10433
"preceding_h02_acceptance","audit/report_harmonization/report018_h02_companion_independent_acceptance.md","d3334682d6f71dc65f0d12dd929feb36932faa8c98c8d8a4b1e081a08089aee5",5484
"preceding_h02_visual_qa","audit/report_harmonization/report018_h02_companion_independent_visual_qa.csv","2401572a6a2df43e8f09a2207fa1a35ec5d7ee756833d06fe799d5a78f38fb25",1784
"preceding_h02_manifest","audit/report_harmonization/report018_h02_companion_acceptance_manifest.csv","122fae1bb59f7ab245236320b797a13341a75019db24d682556da56048316bc9",4130
"h03_source_acceptance","audit/report_harmonization/report017_h03_order34a_source_independent_acceptance.md","611282cd186a9645936e2f5862f657be380a7259b2717b832edbe818fd835852",2795
"h03_source_acceptance_manifest","audit/report_harmonization/report017_h03_order34a_source_acceptance_manifest.csv","c9ab4292ba18cbc1afae3d4dba80e179307c7f153eb52dded6be1f393111e9be",2787
"result_qmd","notebooks/hypotheses/H03.qmd","45ea5a009efd3b451c392dfc23bef584c7b16e087bf4093780b051cfde42ae41",68198
"held_companion_qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd","59270288388e48ceef880ffa4a2ba0e87b8deeb9a8046b49510c4e525ff8c131",75638
"source_test","tests/hypotheses/H03/test_h03_report017_source_harmonization.R","1783acab381999fb123b8a7d11873b42e8b331f0c684ad65585e69ce41febd51",26503
"auxiliary_test","tests/hypotheses/H03/test_h03_participant_random_intercept_assessment.R","30fa488114886eb4e9feeccc55f6f752e229585bfc1f2eb5b5a85bfba582bfc8",7568
"historical_rendered_test","tests/hypotheses/H03/test_h03_stage3_reader_report.R","0af80c8dfede663d724c488f5b7947ca8635a944d789f7a552f6e932999bd3ef",18080
"handoff","audit/handoffs/H03_worker_handoff.md","49beea589f5709e598975703f2bed4337e203c40a1ec64d4e218be4eda4a6a48",30095
"owner_source_manifest","audit/hypotheses/H03/report017_order34/H03_order34a_source_manifest.csv","81c4fe09be66071130cbffe5bad5058b540f9c60b347124eca8fffb085ab098d",4142
"historical_stage3_manifest","artifacts/12_manifests/H03/H03_stage3_artifacts.csv","5f4f10528f1c49d52518a6dde36d6ce0ffd71869cab9bcde382bf9c9edce3170",83962
"historical_preparation_manifest","artifacts/12_manifests/H03/H03_preparation_report_manifest.csv","5235b02c6c542a010336eca9569b77b269deb673d4659d794393d2427146393a",81124
"output_catalog","audit/report_harmonization/phase2_main_supplement_output_catalog.csv","43110e4f20a4e9d6257351fad4905c08587f85a28aa27d2a932b0d33b88b6894",165132
"phase4_corpus_manifest","audit/report_harmonization/phase4_corpus_manifest.csv","bd3e06250bd981ed6ebadc3708f7dcc393c7373e738e0994e5857411eeb3fc6f",11937
"profile","_quarto-nathealth.yml","80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3",7480
"semantic_wrapper","scripts/report_harmonization/post_render_gt_html_semantics.R","28c1105840834e95a37f84eaded9a2c595b9febd568fbc763daef247a53d7205",21453
"semantic_engine","scripts/report_harmonization/repair_gt_html_semantics.R","7c949930fec862a4ce783c28d0256d36cb45de7c017bd9fcbb7cb910599463d1",17747
"stale_result_html","_build/nathealth/notebooks/hypotheses/H03.html","68aa07eb7470286d0d6da76114ce7bf346ee635974fe7403c1860ad4560c3d25",330938
"held_companion_html","_build/nathealth/audit/hypotheses/H03/H03_analysis_preparation.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf",900339
"report018_decision","audit/decisions/report_harmonization_render_completion_priority.md","0cb7c62806b40c1702c7fdde994d98090f0fc820abfa32205a8e58e392681ecf",4731
"scheduling_override","audit/report_harmonization/report017_render_completion_scheduling_override.md","117dfedc650dc035b74978a7621cac8ef7bf14c8caf4533d0a94f7fecb1b52e0",2477
