path,sha256,bytes,role
audit/report_harmonization/report018_h09_order56_stopped_independent_acceptance.md,1c470541bcd7a125a7332d256389f4b5776075b5923de6f88019c5d0c5b75c28,4643,independent stopped acceptance
scripts/report_harmonization/check_h09_order56_stopped_acceptance.R,40807ca7788272984227b7afcea33ae509f0ace89d26862bf2e4f3e27ddcbaa2,13213,independent checker
audit/report_harmonization/report018_h09_order56_stopped_independent_verification.csv,c840236e8c5c84465c1ae3147aaa99b5c8cc36c9124734b872701ca84a2029aa,2170,independent verification
audit/hypotheses/H09/report018_order56_result_render/ORDER56_FAIL_CLOSED_STOP.md,6f1d5900c51ecc9f7215ecb080d8f1cf0bc10d476e3c0baddb10610f8f8135e5,1241,owner stopped record
audit/hypotheses/H09/report018_order56_result_render/order56_evidence_manifest.csv,a9ed20cdafbc27a826574be3337e5a7769b1fff7f129bb0b12a347b490ba7ace,22521,owner evidence manifest
audit/hypotheses/H09/report018_order56_result_render/verify_order56_h09_result.R,c9e07d201defaebe4823d61b8fee3bcf6fce2cac3c90311c0c1e1c4d62b28ed0,79864,owner verifier
audit/hypotheses/H09/report018_order56_result_render/render_execution.csv,77e7e8bd03c10705ee137c55aabf1ee5b446f3b27c9a2d74b0f2ba984ca68bd3,387,sole render execution
audit/hypotheses/H09/report018_order56_result_render/nonvisual_status.csv,5a9ed002f3cd62550a6b826235c3efe209e04db9a44fbd1b037c7e78fe6ce107,1814,nonvisual status
audit/hypotheses/H09/report018_order56_result_render/visual_qa_status.csv,b59f1ca55635315e22dc637aa347493a2f9f83c039447f72276790d3abec800a,2201,visual status
audit/hypotheses/H09/report018_order56_result_render/figure_final_size_typography_audit.csv,56f768072d1b9d977d47ddb4f4ca4b068e8feeb650228da6345973b9fb16bd0a,3146,typography finding
audit/hypotheses/H09/report018_order56_result_render/figure_endpoint_audit.csv,b87ef58d69039b718b0ad559b80d0fbd80f474a8e6d8ed2541cb0ae55cb5b9ba,4140,figure endpoints
audit/hypotheses/H09/report018_order56_result_render/gt_html_semantic_post_render_summary.csv,cda034b5548934e3b986e9a461116b4b6d0f56aa11dbcca18878922ba6414546,454,semantic summary
audit/hypotheses/H09/report018_order56_result_render/001__build__nathealth__notebooks__hypotheses__H09.html_gt_semantic_ledger.csv,47ce3ee4425f071ec581c18b55733af8acd7bac86c26eaf080335462bb3d153a,98930,semantic ledger
audit/hypotheses/H09/report018_order56_result_render/semantic_reverse_audit.csv,985228224f85834936ee37ef6557de88a66de89ea56e6a53d04a727d65ffdb19,762,semantic reversal
audit/hypotheses/H09/report018_order56_result_render/build_inventory_postrender.csv,6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578,185785,post-render build inventory
audit/hypotheses/H09/report018_order56_result_render/build_inventory_postqa.csv,6720965efa3c95f5a8995436f2bdcb4d75820246d67a9d62bdebc3a633cff578,185785,post-QA build inventory
audit/hypotheses/H09/report018_order56_result_render/protected_inventory_postrender.csv,88ae07f53e39cfd90050da865005b406ae0e0f8b50986a8da2fad4d1b1d1dbcd,34270,post-render protected inventory
audit/hypotheses/H09/report018_order56_result_render/protected_inventory_postqa.csv,88ae07f53e39cfd90050da865005b406ae0e0f8b50986a8da2fad4d1b1d1dbcd,34270,post-QA protected inventory
audit/hypotheses/H09/report018_order56_result_render/stage3_manifest_postrender_audit.csv,dad3b92eea862fb20a4ee022c36fb13196f4a221148d625024f80a71a2ee6d84,8061,historical manifest classification
audit/hypotheses/H09/report018_order56_result_render/loopback_exit_audit.csv,6889665c5d712542998d41cde839212b401b19a3cc20cd929db7178bb93c25ca,333,loopback teardown
notebooks/hypotheses/H09.qmd,c738a4365d01497030a260691ceff35fd5c2dab478148fd28676e27981e203c6,36970,accepted result source
_build/nathealth/notebooks/hypotheses/H09.html,dbc9122ca0a7be6e051741d8354f9ebdec8e072753d9b2592d6387f9716a7caa,244127,fresh stopped result HTML
audit/hypotheses/H09/H09_analysis_preparation.qmd,7563a933289b1c4a2275eead58ae8cfaa6492fb0a27b7202f4a9be516eb88a46,47901,held companion source
_build/nathealth/audit/hypotheses/H09/H09_analysis_preparation.html,4054dfc668365fdcb0d8cdedcb73900cbd3c471a1443fdcf37dfb4a1c9379d05,593181,held companion HTML
tests/hypotheses/H09/test_h09_stage3_reader_report.R,a0309e55d305b13be7571e404eb9650154f0ffc494c44b4512c833aa579d2bd1,17786,protected historical result test
tests/hypotheses/H09/test_h09_preparation_report.R,9a243e391de7069179fcd0ccb7cc6813a5e779b1ae1bf7fcb52706349553dfe7,12824,protected historical companion test
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480,accepted profile
renv.lock,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493,protected lockfile
artifacts/11_source_data/H09/H09_primary_effects_data.csv,3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6,6778,frozen primary figure source
artifacts/11_source_data/H09/H09_paired_placement_effects_data.csv,ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0,8394,frozen paired figure source
artifacts/11_source_data/H09/H09_primary_diagnostic_figure_data.csv,b3119775c6725295b54af0fea735d89b892f4e9dcea94c9ff564248e5345854a,9773267,frozen diagnostic figure source
artifacts/10_figures/H09/H09_primary_effects.png,f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f,139103,primary PNG preimage
artifacts/10_figures/H09/H09_primary_effects.pdf,b354077d2c1225104ecef7af1d879acd2037a7b740940392092b2d09f2f833e0,17970,primary PDF preimage
artifacts/10_figures/H09/H09_paired_placement_effects.png,4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185,129869,paired PNG preimage
artifacts/10_figures/H09/H09_paired_placement_effects.pdf,5d8f8e95c4642ca29391941f63852776ee6d4ee3cb0cbdedfe74d24ec645ff7c,16857,paired PDF preimage
artifacts/10_figures/H09/H09_diagnostics_near_eye.png,df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96,2557336,near-eye diagnostic PNG preimage
artifacts/10_figures/H09/H09_diagnostics_near_eye.pdf,a01d7184d3fc68bf33375f950c9ba422ac7f86f803cd214064ddf86d003ca5ac,627893,near-eye diagnostic PDF preimage
artifacts/10_figures/H09/H09_diagnostics_chest.png,e82b32d5d69a73e45a7d93e8b1bb8357dc3104e67c5f128eba4f3f5538961a75,2626860,chest diagnostic PNG preimage
artifacts/10_figures/H09/H09_diagnostics_chest.pdf,614b46f3cb2026ea1f6c7350959482ce4473c114b0c90ec066a176f73c635596,695820,chest diagnostic PDF preimage
artifacts/12_manifests/H09/H09_figure_manifest.csv,0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b,4284,current figure manifest
scripts/hypotheses/H09/run_h09_stage2.R,a234fcaabf254ee924fe3ceb2de1e6c9fbf3ef3f7be1e5a3c5ff3b2cf39bd9c6,90288,reproducible Stage 2 builder
