path,sha256,bytes,role
_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,aeac00b6806ae10368e133e904784e7c2fcc79747bb8c8e2dc95fe2d721a944e,849699,sealed_production_build_member
_build/nathealth/notebooks/hypotheses/H06.html,4883b77a2e225c8bad8628f1a04274f5d19d81aeb7cc493949707cdc6cd98e2f,4898816,sealed_production_build_member
_build/nathealth/styles-nathealth.css,051d9468f636df71e2408687661369a443029407426fef98850ff56def9aac87,4548,sealed_production_build_member
_includes/nathealth-mobile-toc.html,153967734707cccf0fb2e910327cebfadb552f3c752b70e67b5346fb9acd8980,1542,sealed_input_or_acceptance_evidence
_quarto-nathealth.yml,e54c71794f4f763a8b50417ab83ff3db37bc9af3fef3f4d1910576ab12c61bc7,10042,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/candidate_browser_desktop_qa.json,7b130ca5d9593df45b2ab0314f3b19b8e6c063eec1f22d969955799d505d1e29,1259,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/candidate_browser_route_qa.json,862ed0190f295a9cc415566d7c05d2c21f25ff267c35264deadcc45758c0fa95,75526,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/candidate_build_inventory.csv,a45ec438ae36fcba8ae420d6824e342f8822cce182f9351e41e624ed4ae8a5c5,124510,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/candidate_dom_audit.csv,3ebf810429b74ae7e547ead63f7ce7c6b453954947762cdc03902c8c0c47372c,5590,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/candidate_promotion_manifest.csv,068e760ad759b73c6d2d8849af00c65d4e4d8251c5e1e11138dd336e750332d6,11975,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/candidate_server_lifecycle.csv,3649b57cd563253a2c7e7310a45ca892471ef22a6fbb634ff92ef5f3b9d11974,183,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/candidate_static_checks.csv,7e6d78197a9efccb085a21fb813481a42a5103d8dfd823d86df56fcfa4b992ee,1238,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/descriptives_baseline_implementation_seal.csv,0ef5d2955646a4f841631dc93245c040c23e952dca8fbf3409d7ca62eacb8607,315,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/descriptives_candidate_production_reconciliation.csv,56029d9faf82577e17c605d52d06dc35ef63e8fb7f00ad6631f6f150ff4ca756,609,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/external_acceptance_references.csv,34a7916a477822cc4d7e4b612ab5e2711f4ef1d5ad18272381d19e77184e0608,1977,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/h06_disclosure_and_toc_classification.csv,5855164ace70ad28cb28aa3db51b7745a577124e1cb4b35e1b0bbf90af5da245,676,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/html_shell_transitions.csv,8ce3e14ebdb5d0c3182ed6efd4c23c5b294d48a30ccd722f29b8a4a1785434eb,8904,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/order67a_read_only_browser_qa_combined.csv,e7f6d40e7c1b02871a18764c4db98167fa08b19406632dddf1b43a89e5e7ecfc,11311,task_owned_completion_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/order67a_read_only_browser_screenshot_manifest.csv,f20c5d5959e69c68f9a2bbd141950120e0bf0433bff5acb0c78cd5d3a1f7e521,7679,task_owned_completion_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/order67a_read_only_completion_checks.csv,45cd4f3c7ee92d68a77878c9fde5d1e968b7e783be05131b9b1de39d77727443,1270,task_owned_completion_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/order67a_read_only_completion_verifier.R,cde765e6bfbc862bf45a0f3173cc06c309b869ba3498d93f0f2955484882edd7,31689,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/order67a_read_only_completion.md,ab2786c182de81d083c759428aba9af3d83a8d0f5e105d4f0c1f09687ef8ab6b,2295,task_owned_completion_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/order67a_read_only_protected_postflight.csv,ef1a3b3b4f0bfc7863f17e07efde806e5d541e165dae551dd7042a3ce1b8f35a,12876,task_owned_completion_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/order67a_transform_verify_promote_descriptives_baseline.R,9a2af18efacfdd593e64d9f44666fce4a34c06710b2918a1e19e2ab45a68085b,65487,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/post_promotion_build_inventory.csv,a45ec438ae36fcba8ae420d6824e342f8822cce182f9351e41e624ed4ae8a5c5,124510,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/preflight_protected_inventory.csv,db1edf1fed336983389ce0463c87ed96c9692dd1434e7781b490d19e2dda223c,8623,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/production_browser_desktop_qa.json,94e3108ecbb938cc9451904951c21515fabd91291d8586a3e9a23386e270e925,1259,sealed_input_or_acceptance_evidence
audit/report_harmonization/navigation_mobile_toc_collapse_repair_2026_09_02/order67a_clone_state_repair/production_browser_route_qa.json,9571ee93bebb87baa1f6a9ed73ea2041c170f5aced434bb64ff601a3c0fe3720,75495,sealed_input_or_acceptance_evidence
