path,sha256,bytes,role
audit/report_harmonization/report018_navigation_order67a_descriptives_overflow_disposition.md,33168944b2304722f2462dcb46ac983499d53e823e260b8f599a4badb26a7681,5332,accepted_descriptives_708_overflow_disposition
audit/report_harmonization/report018_navigation_order67a_descriptives_width_baseline.csv,10228df41b0f2ddddd51d51710a4ebef4796a12d0970f45328eac011433a8f00,887,accepted_descriptives_width_baseline
scripts/report_harmonization/check_report018_navigation_order67a_candidate_browser_overflow_stop.R,dd842a44e5a9f3f3396c136c9c624a09386467d2c2c5188a3f46d6a80c85d796,9421,descriptives_baseline_checker
audit/report_harmonization/report018_navigation_order67a_descriptives_overflow_disposition_manifest.csv,4b6e43719884db6df8be01b880359bd2c7c78ad883034644484007709057422a,3642,descriptives_disposition_seal
audit/report_harmonization/report018_navigation_order67a_h06_disclosure_disposition.md,4d625dceab42b6c4a92c1862a169cf35451e0c963bc66da43e135f2e78d97873,4032,h06_inherited_inert_marker_disposition
scripts/report_harmonization/check_report018_navigation_order67a_h06_disclosure_baseline.R,c6a6a550452594f93d863e04366bb42aaf983d69ead1b05a8dac49659e92fbd2,7621,h06_inert_marker_checker
audit/report_harmonization/report018_navigation_order67a_h06_disclosure_disposition_manifest.csv,5163733aacb6de9edb0177974e666256d9f6ae34eb97afbf8e5fd12d9bc87ba7,3585,h06_inert_marker_seal
audit/report_harmonization/report018_navigation_order67a_h06_disclosure_disposition_correction.md,1d38b579e89da8690f67b92876f30585306cfe907214dbffa1c10652765376e7,1852,h06_toc_count_correction
scripts/report_harmonization/check_report018_navigation_order67a_h06_toc_count_correction.R,177e0dfff439fa72b8fa4b772cf9affbb10207efa512f469dd764daef7f00e5a,5163,h06_toc_count_checker
audit/report_harmonization/report018_navigation_order67a_h06_disclosure_disposition_correction_manifest.csv,317072ca37ea53ca8f70309b92e06ceb621c27b86348ac6658a2e79361575f85,1894,h06_toc_count_seal
