"path","bytes","sha256"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/models/BA-LB-PRIMARY-ANY.rds",125596,"494b4647e7394b8efcaaf7cd7ae2922ba0669ac609529328d0a5e67cab60c245"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/preflight/qualified_continuation_001/job_registry_0009.csv",3159,"af2efdf17399e2e912342ad36386b7e23beb5658076f7df17bff225dac0e4566"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/models/BA-LB-DIAG-BINOMIAL_manifest.csv",723,"076bf450a1d69bc5cfa209099147e276831307160f7532fdb823135f14fb2c95"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/models/BA-LB-DIAG-BINOMIAL.rds",254588,"b1805badf77c8d17e652fc8191631b3a93021558e061089a6cde9af9a3c3b649"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/models/BA-LB-DIAG-BINOMIAL_fit_gate.csv",965,"3c6ddcef8e04b4a3ca1c8a5ba800837542a59b21fce0807e0a62fb38bef193f0"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/models/BA-LB-DIAG-BINOMIAL_scope.csv",111,"667f6683c27e7754bd9dbcb95ee2f48a86bd9598f0e8bc7ddf0b675a6f2aff94"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/preflight/execution_jobs/DIAG-BINOMIAL/finish.json",1789,"b191ec6e8cf430ba654996a8e91e17491db745fcf8cfbabec44e87bee7af789b"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/models/BA-LB-FRACTIONAL-EQUAL_manifest.csv",732,"b1844062d8e28270130d1be7084fc82ed739e511293e64bb65922382333d304c"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/models/BA-LB-FRACTIONAL-EQUAL.rds",148492,"03a08c983866d7895b3d91bc6e275a1280306ea954078f0c928cf5dfe60b7539"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/models/BA-LB-FRACTIONAL-EQUAL_fit_gate.csv",894,"627e2e850ce2600c15780199295548e84612eb41cbba530975e3a317113f8745"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/models/BA-LB-FRACTIONAL-EQUAL_scope.csv",114,"0ac8313180e96b3236870537af690bda3dc61a82cc3a495e6035e08889e08cf7"
