"path","bytes","sha256"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/preflight/deletion_target_recovery_001/deletion_fit_job_registry.csv",17700,"15a71646c8adc668dedb21644011b9b68b1133b824def116a51079c8e0d0b0ba"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/multiplicity/BA_M1.csv",1567,"c17e04f98eaf8b84430e0f8dcdc5206881deb184c832873c504edf5838883f47"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-RISE/status.csv",265,"4f36afbaf869e1d4a3d8de7f1e7fd690626dec6a136b4bf500f672f788395996"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/models/BA-LB-LOSO-RISE_fit_gate.csv",955,"415eec7e4c530ea02e6ee53cde553f53f70998c48a7e12c09a58513bcfa14a93"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-RISE/manifest.csv",1789,"7ad6779694645c1b3d4fd0941703de6f63f704b045f77f9930d5a02aed14ab61"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-RISE/estimands.rds",27572,"50df75bddaac5be3b7aee2be00f75c112ef9b87cec7de5ac651ddd58c22b3efb"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-RISE/cell_predictions.csv",6368,"d6896e43d1aa58318359677fb73ab24b8021881afa35bbbf763c0f1ecc5a7350"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-RISE/primary_comparison.csv",1043,"c3b0ac0f6a2485882f5ce7f957f42102c3cc4db5477ed7055c1724fba4c3d041"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-RISE/contrast_matrix.csv",1068,"f319236d95ce375f14c61a200408138d52ca935942f1dcd303e34180cfeec3c5"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-RISE/quadrature.csv",255,"dcdec99841087ac6a43c13423af010f2cee39cee838624c4d8e6b142dbb482af"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-RISE/checks.csv",384,"8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/preflight/execution_jobs/DERIVE-SENSITIVITY-LOSO-RISE/finish.json",1814,"3253ec9f66260974bc2c87b355621991426fd4f959e44a9693a148d1b7b17a09"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-THUAS/status.csv",267,"2cf93f38c60899fab66a511e126cdbcf0bc354a687d34d62bb2e364b611fae9a"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/models/BA-LB-LOSO-THUAS_fit_gate.csv",955,"fb6ababe514b0c9496a32e51c758f934aebe65cafa8bf8311f9ce5b8849ff584"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-THUAS/manifest.csv",1796,"1a12030e1656f5611a43a9768b9351241d6d09bdd85086f6e9850e6cb3f1b340"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-THUAS/estimands.rds",27656,"a1bb2fe769837877759fade059510f4c068bc20cb0d71ad6f44b8e8bef704a40"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-THUAS/cell_predictions.csv",6374,"eef059eff7820142ad219b834b78337a396f971e63c9e61bc67f3ca650031f77"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-THUAS/primary_comparison.csv",1043,"59c1c101d208e4d4a9f618a7b88341741a798e4e3c4d54546d0db64cf42b5fdc"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-THUAS/contrast_matrix.csv",1068,"f319236d95ce375f14c61a200408138d52ca935942f1dcd303e34180cfeec3c5"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-THUAS/quadrature.csv",260,"844b01e20cae2ba52f8bb0f3f4ab612b97d940d49a9b33166b5c163a27fce4a2"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-THUAS/checks.csv",384,"8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/preflight/execution_jobs/DERIVE-SENSITIVITY-LOSO-THUAS/finish.json",1816,"627dbce706745540315b6b073da4a093f6e9d0659f6ccc8482ac0abbd4b8f05a"
