path,sha256,bytes,role
_build/nathealth/artifacts/10_figures/H06_daily/H06_daily_preparation_primary_sample_support.png,f9be57236f5fa9b658c7adac0940ba7befa856cbc19df770602e32270dccf8ff,165458,sealed controlling or protected identity
_build/nathealth/audit/hypotheses/H06_daily/H06_daily_analysis_preparation.html,768d4675a54e183ddc06df66a255c6d83919268d16f02d27169ec89f5bbb0fd6,5570770,canonical companion HTML awaiting exact-viewport QA
_build/nathealth/notebooks/hypotheses/H06_daily.html,74a63bd09b266709630e92241a17735298dffd5fc6d1746887621eb6288f2e6c,11946551,accepted result HTML
_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480,sealed controlling or protected identity
_quarto.yml,44e4a7435494d570baca6e7b0de75b15be015a52c811c076dd2b8b959d70f59c,2517,sealed controlling or protected identity
artifacts/10_figures/H06_daily/H06_daily_preparation_primary_sample_support.png,f9be57236f5fa9b658c7adac0940ba7befa856cbc19df770602e32270dccf8ff,165458,sealed controlling or protected identity
artifacts/11_source_data/H06_daily/H06_daily_preparation_figure_alt_text.csv,f2fbc805f0ee6480aa9bab3deb4faa7c285029e60633cd1f0300135250f80d39,487,sealed controlling or protected identity
artifacts/12_manifests/H06_daily/H06_daily_preparation_figure_readability_qa.csv,ae5dbb7a2a9f7f0dc47a60297e6bc9a244d103859186748756797332942dba45,1603,sealed controlling or protected identity
artifacts/12_manifests/H06_daily/H06_daily_preparation_output_manifest.csv,50461464c788a882635809881638856dde8b6f16a8593eb0fa76194be9feb190,8334,sealed controlling or protected identity
artifacts/12_manifests/H06_daily/H06_daily_preparation_render_qa.csv,840fdaef6c31a51e2aabd6727a60b66a8a9df54cb0199b4a6c018c3080ea22de,1916,sealed controlling or protected identity
artifacts/12_manifests/H06_daily/H06_daily_preparation_software_manifest.csv,25f547ccf47c8c3afc75d9b43dc457fe41d4bac7e2e9cf16baf710f7384d95e9,2047,sealed controlling or protected identity
