metric_slot,metric_id,manuscript_name,predictor_order,predictor_id,predictor,site,reference_level,comparison_level,reference_fitted,comparison_fitted,contrast_estimate,contrast_standard_error,contrast_lower_95,contrast_upper_95,display_estimate,display_lower_95,display_upper_95,effect_scale,pointwise_interval_excludes_null,direction,global_interaction_raw_p,global_interaction_bh_q,participant_days,participants,sites,equal_site_contrast_estimate,equal_site_contrast_standard_error,equal_site_contrast_lower_95,equal_site_contrast_upper_95,equal_site_display_estimate,equal_site_display_lower_95,equal_site_display_upper_95,site_deviation_contrast_estimate,site_deviation_contrast_standard_error,site_deviation_contrast_lower_95,site_deviation_contrast_upper_95,site_adjustment_factor,site_adjustment_lower_95,site_adjustment_upper_95,site_adjustment_direction,site_adjustment_pointwise_classification,model_relative_path,model_file_sha256,additive_model_object_sha256,deserialized_additive_model_object_sha256,heterogeneity_model_object_sha256,display_order,display_name,color_hex
1,daily_geometric_mean_medi,Mean melEDI,1,work_free_day,Work/free day,RISE,Work day,Free day,7.826796850326922,6.092008174054992,-0.10726620715630836,0.06456248215958865,-0.23380634694161184,0.019273932628995127,0.7811488411992817,0.5837053220007944,1.0453793876941047,ratio for fitted metric + 0.1 lx,FALSE,comparison lower,3.694138536341625e-4,0.00184706926817081,784,141,9,-0.1566019677017623,0.023482770110122845,-0.20262735137483673,-0.11057658402868786,0.6972652672304889,0.6271517646789638,0.7752172285361868,0.049335760545453945,0.0615910916598373,-0.07138056087633243,0.1700520819672403,1.1203036748151463,0.8484366863627293,1.4792857781585138,above_equal_site,compatible_with_equal_site,artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_001_e47e62d0e412edaf1721265ec3ce5e53a1d94ba423b6058e87e997f22850af75.rds,7dc7da03678214f41d91adafaaa2b0499089c3ddfd7386769fa8cf42b69c5471,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,7ff4be03ba2e92558525439ea9923d7c51685921838ebc88ec75215ad933d000,1,Borås (SE),#88CCEE
1,daily_geometric_mean_medi,Mean melEDI,1,work_free_day,Work/free day,THUAS,Work day,Free day,5.822246306221152,5.507579506178041,-0.023711025862002272,0.06960443951658465,-0.16013322047860468,0.11271116875460013,0.9468669853003979,0.691618783285182,1.296316857667207,ratio for fitted metric + 0.1 lx,FALSE,comparison lower,3.694138536341625e-4,0.00184706926817081,784,141,9,-0.1566019677017623,0.023482770110122845,-0.20262735137483673,-0.11057658402868786,0.6972652672304889,0.6271517646789638,0.7752172285361868,0.13289094183976002,0.06572367274457942,0.00407491032868762,0.26170697335083243,1.357972395586715,1.009426984503612,1.82686717859277,above_equal_site,above_equal_site,artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_001_e47e62d0e412edaf1721265ec3ce5e53a1d94ba423b6058e87e997f22850af75.rds,7dc7da03678214f41d91adafaaa2b0499089c3ddfd7386769fa8cf42b69c5471,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,7ff4be03ba2e92558525439ea9923d7c51685921838ebc88ec75215ad933d000,2,Delft (NL),#117733
1,daily_geometric_mean_medi,Mean melEDI,1,work_free_day,Work/free day,BAUA,Work day,Free day,8.106524986162848,5.69462653909359,-0.15113384498857327,0.057767099192039616,-0.2643552788963237,-0.0379124110808228,0.7060999081662458,0.544057399208744,0.9164052929663157,ratio for fitted metric + 0.1 lx,TRUE,comparison lower,3.694138536341625e-4,0.00184706926817081,784,141,9,-0.1566019677017623,0.023482770110122845,-0.20262735137483673,-0.11057658402868786,0.6972652672304889,0.6271517646789638,0.7752172285361868,0.005468122713189035,0.05609736443783801,-0.10448069121259144,0.11541693663896953,1.0126704159105009,0.7861751438171147,1.3044184611093557,above_equal_site,compatible_with_equal_site,artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_001_e47e62d0e412edaf1721265ec3ce5e53a1d94ba423b6058e87e997f22850af75.rds,7dc7da03678214f41d91adafaaa2b0499089c3ddfd7386769fa8cf42b69c5471,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,7ff4be03ba2e92558525439ea9923d7c51685921838ebc88ec75215ad933d000,3,Dortmund (DE),#DDCC77
1,daily_geometric_mean_medi,Mean melEDI,1,work_free_day,Work/free day,MPI,Work day,Free day,6.135959858173016,4.6248328453171945,-0.12051686221725676,0.0461223235120649,-0.21091495518420886,-0.030118769250304656,0.7576753142701363,0.6152973502402682,0.9329991127544753,ratio for fitted metric + 0.1 lx,TRUE,comparison lower,3.694138536341625e-4,0.00184706926817081,784,141,9,-0.1566019677017623,0.023482770110122845,-0.20262735137483673,-0.11057658402868786,0.6972652672304889,0.6271517646789638,0.7752172285361868,0.03608510548450554,0.04696789152822611,-0.055970270340601536,0.12814048130961261,1.0866385432901222,0.8790826924389289,1.3431993758035563,above_equal_site,compatible_with_equal_site,artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_001_e47e62d0e412edaf1721265ec3ce5e53a1d94ba423b6058e87e997f22850af75.rds,7dc7da03678214f41d91adafaaa2b0499089c3ddfd7386769fa8cf42b69c5471,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,7ff4be03ba2e92558525439ea9923d7c51685921838ebc88ec75215ad933d000,4,Tübingen (DE),#DDCC77
1,daily_geometric_mean_medi,Mean melEDI,1,work_free_day,Work/free day,TUM,Work day,Free day,8.575770306460731,7.4120864024170485,-0.06254747097241646,0.07209864057247216,-0.20385820982876013,0.07876326788392722,0.8658696734770509,0.6253768349390014,1.1988456392382725,ratio for fitted metric + 0.1 lx,FALSE,comparison lower,3.694138536341625e-4,0.00184706926817081,784,141,9,-0.1566019677017623,0.023482770110122845,-0.20262735137483673,-0.11057658402868786,0.6972652672304889,0.6271517646789638,0.7752172285361868,0.09405449672934584,0.06778271021367027,-0.038797174063963116,0.2269061675226548,1.2418081240676913,0.914540253976297,1.6861886727191413,above_equal_site,compatible_with_equal_site,artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_001_e47e62d0e412edaf1721265ec3ce5e53a1d94ba423b6058e87e997f22850af75.rds,7dc7da03678214f41d91adafaaa2b0499089c3ddfd7386769fa8cf42b69c5471,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,7ff4be03ba2e92558525439ea9923d7c51685921838ebc88ec75215ad933d000,5,Munich (DE),#DDCC77
1,daily_geometric_mean_medi,Mean melEDI,1,work_free_day,Work/free day,FUSPCEU,Work day,Free day,4.389288785238686,2.113552463834586,-0.3070877236940308,0.05440111884965808,-0.41371195735804367,-0.20046349003001795,0.49307419721204154,0.38573410817295434,0.6302843300735252,ratio for fitted metric + 0.1 lx,TRUE,comparison lower,3.694138536341625e-4,0.00184706926817081,784,141,9,-0.1566019677017623,0.023482770110122845,-0.20262735137483673,-0.11057658402868786,0.6972652672304889,0.6271517646789638,0.7752172285361868,-0.15048575599226854,0.053415911646319064,-0.2551790190204275,-0.04579249296410959,0.7071543935789509,0.5556751571282567,0.8999274665118637,below_equal_site,below_equal_site,artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_001_e47e62d0e412edaf1721265ec3ce5e53a1d94ba423b6058e87e997f22850af75.rds,7dc7da03678214f41d91adafaaa2b0499089c3ddfd7386769fa8cf42b69c5471,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,7ff4be03ba2e92558525439ea9923d7c51685921838ebc88ec75215ad933d000,6,Madrid (ES),#CC6677
1,daily_geometric_mean_medi,Mean melEDI,1,work_free_day,Work/free day,IZTECH,Work day,Free day,6.128657178316709,4.872508805117069,-0.0978188673869784,0.058601748771746995,-0.21267618441066682,0.017038449636710015,0.7983275789246257,0.6128071383630375,1.040012237739455,ratio for fitted metric + 0.1 lx,FALSE,comparison lower,3.694138536341625e-4,0.00184706926817081,784,141,9,-0.1566019677017623,0.023482770110122845,-0.20262735137483673,-0.11057658402868786,0.6972652672304889,0.6271517646789638,0.7752172285361868,0.05878310031478389,0.05676669518706717,-0.052477577773230956,0.17004377840279875,1.1449409807770181,0.8861809751914259,1.4792574949822999,above_equal_site,compatible_with_equal_site,artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_001_e47e62d0e412edaf1721265ec3ce5e53a1d94ba423b6058e87e997f22850af75.rds,7dc7da03678214f41d91adafaaa2b0499089c3ddfd7386769fa8cf42b69c5471,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,7ff4be03ba2e92558525439ea9923d7c51685921838ebc88ec75215ad933d000,7,Izmir (TR),#332288
1,daily_geometric_mean_medi,Mean melEDI,1,work_free_day,Work/free day,UCR,Work day,Free day,5.20519059838782,3.736804630021874,-0.14073130581851706,0.11901505035679784,-0.37399651813606166,0.09253390649902754,0.7232171132904875,0.42267200293519613,1.2374677984915377,ratio for fitted metric + 0.1 lx,FALSE,comparison lower,3.694138536341625e-4,0.00184706926817081,784,141,9,-0.1566019677017623,0.023482770110122845,-0.20262735137483673,-0.11057658402868786,0.6972652672304889,0.6271517646789638,0.7752172285361868,0.015870661883245242,0.10755620748056534,-0.1949356310923803,0.22667695485887077,1.0372194733907778,0.6383580933520401,1.6852989680632895,above_equal_site,compatible_with_equal_site,artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_001_e47e62d0e412edaf1721265ec3ce5e53a1d94ba423b6058e87e997f22850af75.rds,7dc7da03678214f41d91adafaaa2b0499089c3ddfd7386769fa8cf42b69c5471,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,7ff4be03ba2e92558525439ea9923d7c51685921838ebc88ec75215ad933d000,8,San José (CR),#44AA99
1,daily_geometric_mean_medi,Mean melEDI,1,work_free_day,Work/free day,KNUST,Work day,Free day,2.846255498771014,1.076700681181129,-0.3986044012197773,0.06657956445009496,-0.5290979496483267,-0.2681108527912279,0.3993885396809516,0.2957345399337504,0.5393729310895383,ratio for fitted metric + 0.1 lx,TRUE,comparison lower,3.694138536341625e-4,0.00184706926817081,784,141,9,-0.1566019677017623,0.023482770110122845,-0.20262735137483673,-0.11057658402868786,0.6972652672304889,0.6271517646789638,0.7752172285361868,-0.24200243351801495,0.06323925753741748,-0.3659491007004063,-0.11805576633562359,0.5727928213996772,0.43057707115382987,0.7619811602317929,below_equal_site,below_equal_site,artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_001_e47e62d0e412edaf1721265ec3ce5e53a1d94ba423b6058e87e997f22850af75.rds,7dc7da03678214f41d91adafaaa2b0499089c3ddfd7386769fa8cf42b69c5471,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,03e54e8f8c59e5ac7e762db94378be472a434b2a45fd7013952eb151827f8894,7ff4be03ba2e92558525439ea9923d7c51685921838ebc88ec75215ad933d000,9,Kumasi (GH),#AA4499
2,m10_mean_medi,Brightest 10 h mean,1,work_free_day,Work/free day,RISE,Work day,Free day,255.3067914962031,136.18432023940653,-0.27278654902821825,0.10967483816347676,-0.48774528183889165,-0.05782781621754485,0.5335970881629145,0.3252780203394824,0.8753307469062365,ratio for fitted metric + 0.1 lx,TRUE,comparison lower,4.717279509030251e-6,3.537959631772688e-5,784,141,9,-0.2651439207735571,0.03976656356767416,-0.34308495315512105,-0.18720288839199312,0.5430703336850152,0.4538528289665874,0.6498260416273977,-0.007642628254661172,0.10457979786062918,-0.2126152655719733,0.19733000906265097,0.9825561351182269,0.6128931033456704,1.5751793475704596,below_equal_site,compatible_with_equal_site,artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_037_d66bc3a4798ad0fc436ff534ab9603c1c23a0e23473a375c170c2aa441012ad2.rds,2a87515e31492c94a64a57823eae5ded838d5292fb02f436b100a95a69902b27,93b1ba000104e6d360b066a4beb94aad6d4817ef4831ff70cbee4da602af8d3e,93b1ba000104e6d360b066a4beb94aad6d4817ef4831ff70cbee4da602af8d3e,e566cd795deea02ee9c4e0cb146779d028b85dd82d6b66f8c4c61121d1350ecd,1,Borås (SE),#88CCEE
