"path","bytes","sha256"
"_build/nathealth/editable_tables/Table_S4.docx",57161,"449372acfb60acba928d40240792575a20be572622fcdb8bac7ae619dac38f5e"
"_build/nathealth/editable_tables/Table_S7.docx",58866,"9ec20d78bffd51bc6e27fe08e255cb6450a04e732e2d8da830d3d6cb4c4fe96a"
"_build/nathealth/index.html",25367535,"588bf4f60c7e1ca9cf409e86696632b8a14cc9d79e8aecf2aa105c8190b7cdd2"
"_build/nathealth/search.json",2350000,"7469b089dddcedf93b7acd7e414ca1f200180d134a9edffdbf7224db7925c686"
"_build/nathealth/supplementary_information.html",15674678,"649bbc1796cad3bbd2ff1b372a46599a297cef98e3a338b4985824bb5764c53e"
"_build/nathealth/ZaunerEtAl2026_NatHealth_phase3_brown.docx",14372157,"325c3a8e3a76ea225970f80e177ceed0bbdd592b72e79196d154597f3581250b"
"audit/report_harmonization/final_documents_2026_09_13/final_site_promotion_order_013.md",7312,"6c5003debe69f12deb854a28fee72f12f656fe90dec9a546ebc9d5f7e59d0741"
"audit/report_harmonization/final_documents_2026_09_13/seal_site015a_acceptance_and_order016.R",9799,"a24820f59c945497de8664a7159a82c6153af24c64c31cffcdb192d666c3d7c1"
"audit/report_harmonization/final_documents_2026_09_13/site_a4_delta_promotion_order_016.md",9699,"93d5f8afd2579fbd93b3fb07bd906b7ca3cf9a9f7c64d96fd3b8fd9d022a0f5c"
"audit/report_harmonization/final_documents_2026_09_13/site_delta_candidate_order_015_target_matrix.csv",2028,"20c3c32eb1fea17c0cc96a9731c0f4b208a46c5f293c9707ce4c7299646a9af6"
"audit/report_harmonization/final_documents_2026_09_13/site_verifier_recovery_order_015a.md",9497,"d81a8759b88844452b94c738e14ccc5ff717d9097d7478a6ce32df6d93b014cd"
"audit/report_harmonization/final_documents_2026_09_13/site013_independent_completion_acceptance.md",3407,"12fe2aa14bfa16296398436a7102d58f5fac8742d0e9076e4e404dae877eb081"
"audit/report_harmonization/final_documents_2026_09_13/site015a_candidate_independent_acceptance_manifest.csv",10850,"c20a7026033021acee1fcadcfccab37c99ea867e8913db87e73fbf68534c5ac5"
"audit/report_harmonization/final_documents_2026_09_13/site015a_candidate_independent_acceptance.md",7336,"8f04a34880a5d8e280a2171e08cad97fa6a11e785e31e16f7a97f108cc38daa9"
"audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/independent_R/summary.json",520,"83aebf32508aa8eef3a4e14cdc0f34febbb4c95301e9e44b722064ffe4150986"
"audit/report_harmonization/final_documents_2026_09_13/site015a_final_independent/postflight.json",342,"a686b147ff6758493c38f7ea5489a98e4c678b6a8660db3f9f88bcc9fe0a7f97"
"audit/report_harmonization/final_documents_2026_09_13/writer012_014_final_independent_acceptance_manifest.csv",11243,"131c6c2afd6bbedc350bb82dc7a2a055d62403eb46b5c3e8038724d7084cf0ae"
"audit/report_harmonization/final_documents_2026_09_13/writer012_014_final_independent_acceptance.md",4093,"e293454bcaa08839a1a7b18702eff9a182228768b925862b67ef91a16b5b97e8"
"audit/report_harmonization/final_site_a4_delta_2026_09_14/candidate_build/editable_tables/Table_S4.docx",57084,"3900fad5fe5bfc306d99f242b8b30f2d9297a9f2351b48d469ef1d3909896c4a"
"audit/report_harmonization/final_site_a4_delta_2026_09_14/candidate_build/editable_tables/Table_S7.docx",59442,"682fe317fb1a77b53483e203b05a1410e41816956fbca304b9bfd1e1878ec184"
"audit/report_harmonization/final_site_a4_delta_2026_09_14/candidate_build/index.html",25367739,"af87852a1a5e2e5739eb87870fafcf0166e6c79e262c6e1f1f0eb9f3eed7e651"
"audit/report_harmonization/final_site_a4_delta_2026_09_14/candidate_build/search.json",2350116,"aef05e5b12417168a526ee35250cfc894fd3fb069769e4687b8a26bf477ef0cd"
"audit/report_harmonization/final_site_a4_delta_2026_09_14/candidate_build/supplementary_information.html",15674831,"0a1da925d6bb63d2be7139ddcf0c511fb2c5ba10eacf2d340cfed6e61ee8b286"
"audit/report_harmonization/final_site_a4_delta_2026_09_14/candidate_build/ZaunerEtAl2026_NatHealth_phase3_brown.docx",14377373,"6f0ce7a50b608f91d24c31ae0b9b0edefe15828ed4f966732ea616c6e395a570"
"audit/report_harmonization/final_site_a4_delta_2026_09_14/failure_manifest.csv",147127,"02a4f39eae1a29971598f3f84f03b6c854a5f6dc53774bd282e6f4e56f54161d"
"audit/report_harmonization/final_site_a4_delta_2026_09_14/failure_seal.json",765,"ff359836235d441f79e7add87471b6f092211154a7b95ab1642d53a4f8054c3f"
