role,path,sha256,bytes
completion_record,audit/report_harmonization/report018_supplementary_information_order38/completion_record.md,b76fee1c7a7e5db50056218d7ba2853a7aeaf954445555ed8a39c2588836cc4b,5936
render_execution,audit/report_harmonization/report018_supplementary_information_order38/render_execution.csv,831ee17d716e1e71f54b6c35fd8ac382a18a958ce3b7e4257dfa5bc5d1a8d208,752
build_delta,audit/report_harmonization/report018_supplementary_information_order38/build_delta.csv,a68d4bf4e3cdbba22a364edef7d26e2409f765baab166e0a7e26e1f124d2bea9,919
visual_qa,audit/report_harmonization/report018_supplementary_information_order38/visual_qa.csv,602b11aa0b10b75408ee65847fe16364dba9749f83ad6df7abf174150277ad99,2330
server_lifecycle,audit/report_harmonization/report018_supplementary_information_order38/server_lifecycle.csv,73899b0be68c50f9d429f4476d1fb97be5fb244ea96161604ede5dc7d7f35a8c,794
order_transition,audit/report_harmonization/report018_supplementary_information_order38/order_record_transition.csv,98229e5a6e118f3d8798b3e7e36e43a72b4e99d86da26d316b493b4d3fa7b090,1222
desktop_screenshot,audit/report_harmonization/report018_supplementary_information_order38/visual_desktop_1440x1000.png,5b6c36fa74187542a74f4cb65a11eb95df8ce8dbd994fef48fce163df8bc7bbb,69035
narrow_screenshot,audit/report_harmonization/report018_supplementary_information_order38/visual_narrow_708x1000.png,ce98564aa9777707fa8e9314fc25c9cbe29f6e3c1a237215bae786907a0662e3,43843
narrow_navigation_screenshot,audit/report_harmonization/report018_supplementary_information_order38/visual_narrow_navigation_708x1000.png,e7eb1967407917e87636e9a548d1fc02855fa1eb92394c76f5e1e471f8a4df11,60224
narrow_footer_screenshot,audit/report_harmonization/report018_supplementary_information_order38/visual_narrow_footer_708x1000.png,1c7bb0c5bd869a33045dc21bfbbb55d265f3dfe0f55a80b3457d6f6ac64ac438,40427
build_inventory_prerender,audit/report_harmonization/report018_supplementary_information_order38/build_inventory_prerender.csv,9246a980e901cae6af3774e49565b055ba2ff0713d979571d612573b38c2f63d,186241
build_inventory_postrender,audit/report_harmonization/report018_supplementary_information_order38/build_inventory_postrender.csv,c2ab9a69dca6f4ecf890312f0ea65fe788ab07e834dbac2ce1f4fff3a27c8c1c,186394
build_inventory_postqa,audit/report_harmonization/report018_supplementary_information_order38/build_inventory_postqa.csv,c2ab9a69dca6f4ecf890312f0ea65fe788ab07e834dbac2ce1f4fff3a27c8c1c,186394
protected_pins_prerender,audit/report_harmonization/report018_supplementary_information_order38/protected_pins_prerender.csv,bd9e5f448242cbec204c1d41f3dd55ab32b436842bc209c6de749b81645fd223,2448
protected_pins_postrender,audit/report_harmonization/report018_supplementary_information_order38/protected_pins_postrender.csv,bd9e5f448242cbec204c1d41f3dd55ab32b436842bc209c6de749b81645fd223,2448
protected_pins_postqa,audit/report_harmonization/report018_supplementary_information_order38/protected_pins_postqa.csv,bd9e5f448242cbec204c1d41f3dd55ab32b436842bc209c6de749b81645fd223,2448
html_contracts,audit/report_harmonization/report018_supplementary_information_order38/html_contracts.csv,6134c4264ee8b5dd259730487677cf7d7d63aed870bd2370eee98148ebb8f08d,542
internal_link_audit,audit/report_harmonization/report018_supplementary_information_order38/internal_link_audit.csv,7905898970e30cac1a31d00c995f90ef18b4ca8f8bc3ee5ee1896cab48335f32,18508
pre_pin_audit,audit/report_harmonization/report018_supplementary_information_order38/order38_pre_pin_audit.csv,da3a69c3cf302f587765dc5b94591a0876b33f9ab02d4823c52d7d06cef3ceed,2844
pre_symlink_audit,audit/report_harmonization/report018_supplementary_information_order38/order38_pre_symlink_audit.csv,64a259f961352c88462388ed17e52904d93d1a7d1fb8e2ab1b13f5e9277145c1,48
source_structure,audit/report_harmonization/report018_supplementary_information_order38/order38_source_structure.csv,23acc3c4929876cb935cf3dc1685f9d3fb01ee34bddf183190c468af96b5ec43,408
versions,audit/report_harmonization/report018_supplementary_information_order38/order38_versions.csv,75400b6791b70f68bb2e7b198d6d4d8053b6d6fef874543b7e627868ead5ff68,67
inventory_script,audit/report_harmonization/report018_supplementary_information_order38/run_order38_inventory.R,6e7d93c4e861529425e9622580b91ff56b5e3f2b08892786b794381767895dde,4245
html_audit_script,audit/report_harmonization/report018_supplementary_information_order38/run_order38_html_audit.R,e21fb0ab472d165ab1d935d4cae45506b1d068d786a3434d64043fab4e55231e,6680
execution_dispatch_manifest,audit/report_harmonization/report018_supplementary_information_order38_dispatch_manifest.csv,c28c7751fcc77e6ef098238ad6ff2c5f01aa884c885744d989105d7a8bbd9ef0,2462
current_order,audit/report_harmonization/owner_orders/38_supplementary_information_target_render.md,c93c21082427412a22657aebca3b533a8f2aa675fbe723c701b4ceec7f4480d7,6189
corpus_manifest,audit/report_harmonization/phase4_corpus_manifest.csv,bd3e06250bd981ed6ebadc3708f7dcc393c7373e738e0994e5857411eeb3fc6f,11937
coordination_matrix,audit/report_harmonization/coordination_matrix.csv,ac04a9bd3ec62b13af2e905b7f0bb7a5e0b9b4a04f0324a0d2a9c579f215b9ab,25497
source,supplementary_information.qmd,8d013e4d37ca5ff438988e82907a26d65b98a9a47cc2d62ec3ddcd0e2b3862fa,993
profile,_quarto-nathealth.yml,80dd05573b6c764272d0d0aa1c82571bdaab3cb2bee9ee34441e2456318708e3,7480
target_html,_build/nathealth/supplementary_information.html,a0b5d097b12ee4a7cbfbcd5cb4740f1eac81bf1c9dba1e4e00a9d5644bfec4eb,49234
