path,role,bytes,sha256
audit/manuscript_nature_health/final_production_render_2026_09_02/candidate_final_ZaunerEtAl2026_NatHealth_phase3_brown.docx,preserved_preimage_or_candidate,28749299,a4ec639b3b20ffbb5f7e60cd184dfe5ca307d431fa7ba3d2bd81e0b933f678f7
audit/manuscript_nature_health/final_production_render_2026_09_02/candidate_final_s8_repaired_ZaunerEtAl2026_NatHealth_phase3_brown.docx,preserved_preimage_or_candidate,28749374,07ff074d4bd4124656063f69a2437b4c646a8240ad771ce94d30339f41d0604c
audit/manuscript_nature_health/final_production_render_2026_09_02/completion_record.md,completion_evidence,2100,62338ce85efc75a0719e55b587b18795070e043a66a4cbf9519ecff42f6f43a0
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_01_04.png,preserved_pre_repair_docx_qa,971116,f474223717a2887fb4e5f27be00acbb272b3348161d4953a49bed75e8ea9b739
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_05_08.png,preserved_pre_repair_docx_qa,1063727,31a4ec7ca1229f7c64e421267ef7b7da8de54c0ae4ca03bea7c5a6794e30a7bb
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_09_12.png,preserved_pre_repair_docx_qa,1369456,417a99a2ec86b2c2b55007a1d222ed65faddae1bb7a9d0bf21c77b547eafa4bc
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_13_16.png,preserved_pre_repair_docx_qa,1024510,6c8a87483bb79ffc756b9abf865c89b8d3ca36a4e997df03443faaccf129f8a9
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_17_20.png,preserved_pre_repair_docx_qa,1556693,48fb73022ec5c61fbedfee581ea798e39530c554e8a86cb1100b05078a54ccec
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_21_24.png,preserved_pre_repair_docx_qa,2002992,038912f345b162fff1a70fd50b8b89fe3521818a1915039282de8e97a230157a
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_25_28.png,preserved_pre_repair_docx_qa,1988176,d7b26f812b3cc9dd1ef8bebc8719eff41eb8af2a1b64549ec749dfc2e9270d3d
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_29_32.png,preserved_pre_repair_docx_qa,1695705,9bb9f33424fe9a39efee7267447e854308e7da1e19065e2e72e19d9e5040e19c
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_33_36.png,preserved_pre_repair_docx_qa,1570211,e024e38b6ea97e18a24dbee0143cf86685eed7be3cd26295bf71d1ed07b68e24
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_37_40.png,preserved_pre_repair_docx_qa,1182782,deafacf2da4e3d068afc0737b039ae2594490d2bdd2c4fafde561b6a9b42715f
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_41_44.png,preserved_pre_repair_docx_qa,858148,2669cfc878face477e64bf05c05bc7c51aac57ad1f585c06df4b9246853b9cd8
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_45_48.png,preserved_pre_repair_docx_qa,932840,0ce7da2cb32a5447283cc69310d56f5dc9f35e3af592c3feee5d9205dd369e87
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_49_52.png,preserved_pre_repair_docx_qa,723925,39ca5ab500a4cf8fac3cab006ee8110c41639a5c078ca822f32c4690ff74d853
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_53_56.png,preserved_pre_repair_docx_qa,787310,082937324f60dc3af135adfda60ecee03496ced97423a78d6636b12670e03064
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_57_60.png,preserved_pre_repair_docx_qa,634681,2837ce589ef68b9598b6ce014741390efe07e817722d02fa32d12414daba7586
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_61_64.png,preserved_pre_repair_docx_qa,755581,cdeb75a9e3dc012b45d7cef2e6a7133a3936431d5c81eb9501f9fad81ce613f3
audit/manuscript_nature_health/final_production_render_2026_09_02/docx_page_contact_sheets/pages_65_68.png,preserved_pre_repair_docx_qa,597863,3b7bb48302a1b3581d1f8774593077f1ece45e3356f3230af72a7857a1a6a6b0
