path,sha256,bytes,role
artifacts/10_figures/H06/H06_reader_primary_effects.pdf,a0e86d86462af1c6cc1070404ad9bde8233a0cc36a752f82c18cb56738911d33,6915,order input or durable output
artifacts/10_figures/H06/H06_reader_primary_effects.png,23a1e55b6088db2f7e5d217ee221a026247a4341cb218417c1611d6889e54902,158760,order input or durable output
artifacts/10_figures/H06/H06_reader_primary_effects.svg,11f323f3b91bea4f0a142b83f0004705754a65c13cf870e9a44cec13987e2a4d,22661,order input or durable output
artifacts/10_figures/H06/H06_reader_temporal_activity.pdf,e2afdfaf893081922e9dcefc2d26dbcab689a358084c09a2576c507140cc2f2d,16658,order input or durable output
artifacts/10_figures/H06/H06_reader_temporal_activity.png,718c0917cb0aa58e2308cf8cdf9f2af144f80d55769044cc1cc294a84095c3d0,366674,order input or durable output
artifacts/10_figures/H06/H06_reader_temporal_activity.svg,07b54b298f8c159432f08fc81b0ca2025915c1eb2128d6b02783f14987c58fb0,58495,order input or durable output
artifacts/10_figures/H06/H06_reader_temporal_day_type.pdf,47c2c24fe5bce1605773f2d89e87e9d837055876e7923ec0d0e083d8a38cc64e,16574,order input or durable output
artifacts/10_figures/H06/H06_reader_temporal_day_type.png,7f8de8989621ccd7b51cd7940bc513dc3883d09c098052335efea172bab28c30,366367,order input or durable output
artifacts/10_figures/H06/H06_reader_temporal_day_type.svg,3005cbcd8c8b7a40339542fbe776853567d0ff56ae4d98fa6d2ebee6118110d3,57982,order input or durable output
artifacts/10_figures/H06/H06_stage3_site_specific_significance_screen.pdf,fc5d39926af682d629bca21966dd68dbc9bda89e51a511003004d033d6185694,32383,order input or durable output
artifacts/10_figures/H06/H06_stage3_site_specific_significance_screen.png,88aeef89cda1208a80ead843ca9551011350ed5f78734c57ceee380bf994f02e,191658,order input or durable output
artifacts/11_source_data/H06/H06_reader_primary_effects_figure.csv,8a5482eb687a707ec193e2021233d954ca0ca21c322e75a9cd136042d0b51bfe,4668,order input or durable output
