path,role,sha256,bytes
audit/hypotheses/H06_daily/report018_order48a_display_repair/build_inventory_preflight.csv,order-48a pre-render and fail-closed evidence,e694faa302c24e289cb4101b0319a4cf083f9e6cc19acbf85e5413daf243b4d8,176171
audit/hypotheses/H06_daily/report018_order48a_display_repair/build_inventory_prerender.csv,order-48a pre-render and fail-closed evidence,e694faa302c24e289cb4101b0319a4cf083f9e6cc19acbf85e5413daf243b4d8,176171
audit/hypotheses/H06_daily/report018_order48a_display_repair/build_symlink_inventory_preflight.csv,order-48a pre-render and fail-closed evidence,3e9a4079238f83e02a5c7b4bc5b4e3f001776e1303220bd8cc54ff17594bb71d,71
audit/hypotheses/H06_daily/report018_order48a_display_repair/build_symlink_inventory_prerender.csv,order-48a pre-render and fail-closed evidence,3e9a4079238f83e02a5c7b4bc5b4e3f001776e1303220bd8cc54ff17594bb71d,71
audit/hypotheses/H06_daily/report018_order48a_display_repair/candidate_inventory.csv,order-48a pre-render and fail-closed evidence,f2fba3f0de841bac5392041c1f64bb95dd38ffa07fdea2bc4d0bb9bfe61e48d2,1090
audit/hypotheses/H06_daily/report018_order48a_display_repair/candidate_layer_audit.csv,order-48a pre-render and fail-closed evidence,031052120910dea46075b5084ee4f25d7f1ab9449f598d8b90393313e99d14c9,137
audit/hypotheses/H06_daily/report018_order48a_display_repair/candidate_typography_contract.csv,order-48a pre-render and fail-closed evidence,ee93d75abb0c0795861e430b5ba4ccda38564db953895b6ee25de105c4f1f640,658
audit/hypotheses/H06_daily/report018_order48a_display_repair/candidate_visual_qa.csv,order-48a pre-render and fail-closed evidence,c75704235b31426cdba482552af1a768ca18c96411e12094100e4dc86c219a92,2448
audit/hypotheses/H06_daily/report018_order48a_display_repair/concurrence_manifest_audit.csv,order-48a pre-render and fail-closed evidence,b347b9fcb4b8d15571e295ff1f59a5975d499fc6610f463b348079acc0e32d07,5900
audit/hypotheses/H06_daily/report018_order48a_display_repair/dispatch_reconciliation_preflight.csv,order-48a pre-render and fail-closed evidence,6cbd9bdb5ed1dabb72de44e74ea3e0740029028ad8b1efee16d2d06f4f936462,11415
audit/hypotheses/H06_daily/report018_order48a_display_repair/display_manifest_audit_prerender.csv,order-48a pre-render and fail-closed evidence,922bf3d942f8b01cb0cf82614a133d543fd8ffaf1da6fb104be34c0357ea0f6a,6891
audit/hypotheses/H06_daily/report018_order48a_display_repair/hard_identity_contract_preflight.csv,order-48a pre-render and fail-closed evidence,6c9d457e1c7ec8a94c475fb6e2d70f99968884e556b1c43de43881f1346afac2,1188
audit/hypotheses/H06_daily/report018_order48a_display_repair/hard_identity_contract_prerender.csv,order-48a pre-render and fail-closed evidence,6c9d457e1c7ec8a94c475fb6e2d70f99968884e556b1c43de43881f1346afac2,1188
audit/hypotheses/H06_daily/report018_order48a_display_repair/historical_baseline_reproduction.csv,order-48a pre-render and fail-closed evidence,27e655fb89cb077a8f3af4e9568f7953b1dc2930181d0e0b2ad4c6ae05d0511e,2622
audit/hypotheses/H06_daily/report018_order48a_display_repair/no_scientific_call_audit.csv,order-48a pre-render and fail-closed evidence,e159006894509ec3ae71b7c65446989616d1cd987ad63ed6094bb8ea68d47aed,368
audit/hypotheses/H06_daily/report018_order48a_display_repair/order48_owner_manifest_audit.csv,order-48a pre-render and fail-closed evidence,c616c484fc2f8c1dd24da3c600e5e95d626c5fc246fb2f0114505f9b1a6642b4,26702
audit/hypotheses/H06_daily/report018_order48a_display_repair/order48a_render_startup_fail_closed.md,order-48a pre-render and fail-closed evidence,64df6d1deb3c6206ce1b8bff3ff3644a76f793a786d505b3f6c24d2c5c0cb713,1500
audit/hypotheses/H06_daily/report018_order48a_display_repair/placement_source_cardinality_audit.csv,order-48a pre-render and fail-closed evidence,16f63f9371499f4b29932c6bbbcd2da88bc113c161008ec5eefd329d7bd6d167,366
audit/hypotheses/H06_daily/report018_order48a_display_repair/preflight_summary.csv,order-48a pre-render and fail-closed evidence,a12b3c9c28812805cef581ebb92baac6ab93c44af1de58182fe2ff99b032d241,143
audit/hypotheses/H06_daily/report018_order48a_display_repair/preimage_postimage_ledger.csv,order-48a pre-render and fail-closed evidence,e4deb1ecd2c42fef91c0d12db515bec4470f7d204189a08d138382c51fbd7e4d,2773
audit/hypotheses/H06_daily/report018_order48a_display_repair/prerender_gate_summary.csv,order-48a pre-render and fail-closed evidence,65a01116d5c5895816458556721b0ed5fe0a48dc14ad7250e06d0c3d0e1badad,264
audit/hypotheses/H06_daily/report018_order48a_display_repair/process_preflight.csv,order-48a pre-render and fail-closed evidence,1dd4c51ae258b1ffd8f10358f2db36bc148097e4037bd0122fd8f13db37196f2,348
audit/hypotheses/H06_daily/report018_order48a_display_repair/promotion_record.csv,order-48a pre-render and fail-closed evidence,5cc63cbea8a33e6a71c271d0977d10d0d403299fe3234baa82b25b9813e7ef01,150
audit/hypotheses/H06_daily/report018_order48a_display_repair/protected_inventory_preflight.csv,order-48a pre-render and fail-closed evidence,c5764a1cc011cdbdeb286073a62b2dc6bcd3a256c32db16714caa53999c71dea,786724
audit/hypotheses/H06_daily/report018_order48a_display_repair/protected_inventory_prerender.csv,order-48a pre-render and fail-closed evidence,f93df47d619d27cb87600eaa1e1c170bccc6c99aaeb7611450e6d92113f95754,786923
audit/hypotheses/H06_daily/report018_order48a_display_repair/qmd_source_transition.csv,order-48a pre-render and fail-closed evidence,fbe9cd473f7ad182e4050ee8493c1a24a7c009d7def843b3a45e6bfb9cca8a8e,525
audit/hypotheses/H06_daily/report018_order48a_display_repair/recoverable_preimages/H06_daily_non_l10_production_primary_absolute_effects.png,order-48a pre-render and fail-closed evidence,da67b5f8a27b49d7c4d0e6426563d79aaa540ef835e350d02fd952a3a134c686,123076
audit/hypotheses/H06_daily/report018_order48a_display_repair/recoverable_preimages/H06_daily_non_l10_production_primary_ratio_effects.png,order-48a pre-render and fail-closed evidence,a50f6b25c1c09abca1700870594d26a15e2085ec1c2a4c8eb5f6bc0f727cfa66,123364
audit/hypotheses/H06_daily/report018_order48a_display_repair/recoverable_preimages/H06_daily_stage3_fdr_overview.png,order-48a pre-render and fail-closed evidence,48283afc83e9ebcd0f7d02177dacc162287940126c335b47efab11cc54c9edd9,534607
audit/hypotheses/H06_daily/report018_order48a_display_repair/recoverable_preimages/H06_daily_stage3_fdr_overview.svg,order-48a pre-render and fail-closed evidence,ef8a3ba3d502804c5b7a01f9d21fada9d598006b8d6fcd83f0c721bd96dbda84,24947
audit/hypotheses/H06_daily/report018_order48a_display_repair/recoverable_preimages/H06_daily_stage3_primary_site_deviations.png,order-48a pre-render and fail-closed evidence,a1ddd2ae719d5a6ab11c1c591801d4b4aa7cb06f9eb0bcad7c983d8024fd86e1,476355
audit/hypotheses/H06_daily/report018_order48a_display_repair/recoverable_preimages/H06_daily_stage3_primary_site_deviations.svg,order-48a pre-render and fail-closed evidence,b23f9a6838c2ecc476bdb5e68c203e0c7a85d05479a65841f75ee02d21e20b1c,72789
audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_build_reconciliation.csv,order-48a pre-render and fail-closed evidence,9af7b0c4b8443d65d76d93e8349bcaf51f211f1694be8985f2968330ea21c16e,216020
audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_failure_summary.csv,order-48a pre-render and fail-closed evidence,8adf82030ee239b3f2e444967016d2ebb82240285bc7a438bcf7f67f0016bd44,1142
audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_html_reconciliation.csv,order-48a pre-render and fail-closed evidence,4e05ec71108011d7b5998300209908f0d50363e6e32251a3aee4b193fc6583ea,278
audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_process_termination.csv,order-48a pre-render and fail-closed evidence,8e2dcd060ec59f4d43f73b2a1c5958da9a6bce7ff98ceae66053c7c22a839c15,268
audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_promoted_six_identities.csv,order-48a pre-render and fail-closed evidence,9685312166e5caeaa4e65f782e7628f912baa7629d2ab45aae30403b45f46c9b,1552
audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_protected_reconciliation.csv,order-48a pre-render and fail-closed evidence,d27603f26aa21f09debc91ae70f4f1892b7d19c1cb1bdb22c78300f218c67c26,946836
audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_R_stack_sample.txt,order-48a pre-render and fail-closed evidence,c31dbd454c9ec8887728d49ec9019231ffbd6a0752c54eced6ef191525e4341a,92384
audit/hypotheses/H06_daily/report018_order48a_display_repair/render_startup_semantic_directory_audit.csv,order-48a pre-render and fail-closed evidence,d9a1a3dba0da84a16259011e050959f94eee8c88bec7e5d78346a0eb26cc89ba,181
audit/hypotheses/H06_daily/report018_order48a_display_repair/scoped_whitespace_audit_preflight.csv,order-48a pre-render and fail-closed evidence,089ee0587d7f756d6babbca538282d40a7c36c5376a9608986b2d0d490d854f7,255
audit/hypotheses/H06_daily/report018_order48a_display_repair/scoped_whitespace_audit_prerender.csv,order-48a pre-render and fail-closed evidence,089ee0587d7f756d6babbca538282d40a7c36c5376a9608986b2d0d490d854f7,255
audit/hypotheses/H06_daily/report018_order48a_display_repair/software_versions_preflight.csv,order-48a pre-render and fail-closed evidence,65055c88b99068c0a1e0afc03ade6fd7aed0d57f48a68cead8ee7eafd5c2b264,177
audit/hypotheses/H06_daily/report018_order48a_display_repair/software_versions_prerender.csv,order-48a pre-render and fail-closed evidence,65055c88b99068c0a1e0afc03ade6fd7aed0d57f48a68cead8ee7eafd5c2b264,177
audit/hypotheses/H06_daily/report018_order48a_display_repair/source_chunk_audit.csv,order-48a pre-render and fail-closed evidence,38f97d68fd660d48877f5797f9c1098d51aae51a1d63d51418514a004043fbf2,1379
audit/hypotheses/H06_daily/report018_order48a_display_repair/source_input_contract_preflight.csv,order-48a pre-render and fail-closed evidence,5ec1a40ebd684c0d8eda161f2b9f78b414848f1e2f4496d44c04935129f04762,1402
