"sample_id","analysis_state","state_display","site","site_display","day_type","all_zero_probability","all_zero_probability_standard_error","all_zero_probability_conf_low","all_zero_probability_conf_high","all_one_probability","all_one_probability_standard_error","all_one_probability_conf_low","all_one_probability_conf_high","mixed_probability","mixed_probability_standard_error","mixed_probability_conf_low","mixed_probability_conf_high","extra_all_zero_probability","extra_all_zero_probability_standard_error","extra_all_zero_probability_conf_low","extra_all_zero_probability_conf_high","extra_all_one_probability","extra_all_one_probability_standard_error","extra_all_one_probability_conf_low","extra_all_one_probability_conf_high","beta_binomial_component_probability","beta_binomial_component_probability_standard_error","beta_binomial_component_probability_conf_low","beta_binomial_component_probability_conf_high"
"primary_any_valid","Wake outside the three hours before sleep","Daytime","S1","Site 1","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Pre-sleep","Pre-sleep","S1","Site 1","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Sleep environment","Sleep","S1","Site 1","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Wake outside the three hours before sleep","Daytime","S2","Site 2","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Pre-sleep","Pre-sleep","S2","Site 2","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Sleep environment","Sleep","S2","Site 2","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Wake outside the three hours before sleep","Daytime","S3","Site 3","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Pre-sleep","Pre-sleep","S3","Site 3","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Sleep environment","Sleep","S3","Site 3","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Wake outside the three hours before sleep","Daytime","S4","Site 4","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Pre-sleep","Pre-sleep","S4","Site 4","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Sleep environment","Sleep","S4","Site 4","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Wake outside the three hours before sleep","Daytime","S5","Site 5","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Pre-sleep","Pre-sleep","S5","Site 5","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Sleep environment","Sleep","S5","Site 5","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Wake outside the three hours before sleep","Daytime","S6","Site 6","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Pre-sleep","Pre-sleep","S6","Site 6","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Sleep environment","Sleep","S6","Site 6","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
"primary_any_valid","Wake outside the three hours before sleep","Daytime","S7","Site 7","Work day",0.1,0.00316227766016838,0.0938020496769544,0.106197950323046,0.2,0.00316227766016838,0.193802049676954,0.206197950323046,0.7,0.00316227766016838,0.693802049676954,0.706197950323046,0.05,0.00316227766016838,0.0438020496769544,0.0561979503230456,0.15,0.00316227766016838,0.143802049676954,0.156197950323046,0.8,0.00316227766016838,0.793802049676954,0.806197950323046
