sensitivity_id,placement,placement_label,metric_order,metric_id,manuscript_name,participants,participant_days_contributing,sites,metric_support_valid_hours,metric_support_expected_hours,row_key_hash,formula,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_model_per_sd,std_error_model_per_sd,conf_low_model_per_sd,conf_high_model_per_sd,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,effect_type,interval_method,effect_status,converged,positive_definite_hessian,singular,max_gradient,convergence_message,fixed_columns,fixed_rank,fixed_full_rank,fixed_condition_number
participant_summary,chest,Chest,1,daily_geometric_mean_medi,Mean melEDI,154,902,8,20891.75,21648,c201026c28527e869edd2d3c85796277f434d93920318c8785a0435b48a95dd7,participant_response ~ site + VLSQ8_c,-0.0051563410646545205,0.0043810531342032,-0.013743047422049112,0.003430365292740072,0.9881972908540271,0.9688509123754123,1.0079299850758145,-0.028565306386235372,0.024270335011533233,-0.07613428890156201,0.019003676129091266,0.9363424082115955,0.8392004558616293,1.044729062397042,ratio,wald_normal,PASS,TRUE,TRUE,FALSE,,,9,9,TRUE,20.94509738964828
participant_summary,chest,Chest,2,m10_mean_medi,Brightest 10 h mean,154,902,8,,,c201026c28527e869edd2d3c85796277f434d93920318c8785a0435b48a95dd7,participant_response ~ site + VLSQ8_c,-0.00903934898139626,0.0058045778863692775,-0.02041611258413767,0.00233741462134515,0.9794012433480962,0.9540780127624024,1.0053966055610974,-0.05007655039649501,0.03215643489983422,-0.1131020046713769,0.012948903878386896,0.8910938566992956,0.7707224248092985,1.0302648993815093,ratio,wald_normal,PASS,TRUE,TRUE,FALSE,,,9,9,TRUE,20.94509738964828
participant_summary,chest,Chest,3,l10_mean_medi,Darkest 10 h mean,154,902,8,,,c201026c28527e869edd2d3c85796277f434d93920318c8785a0435b48a95dd7,participant_response ~ site + VLSQ8_c,0.002006100425025723,0.004133241828434538,-0.006094904698100451,0.010107105548151897,1.0046299019620732,0.9860639813267155,1.0235453875501785,0.011113476118798257,0.02289749993594477,-0.033764799091661676,0.05599175132925818,1.0259199522367504,0.9251990984563727,1.1376056787706506,ratio,wald_normal,PASS,TRUE,TRUE,FALSE,,,9,9,TRUE,20.94509738964828
participant_summary,chest,Chest,4,duration_above_1000,"Time above 1,000 lx melEDI",154,902,8,20891.75,21648,c201026c28527e869edd2d3c85796277f434d93920318c8785a0435b48a95dd7,participant_response ~ site + VLSQ8_c,-0.017111120082378518,0.010523076000764561,-0.037735970050454835,0.0035137298856978,0.9830344436972265,0.9629671594995959,1.0035199102711676,-0.09479287379093423,0.05829616123494737,-0.20905125024837107,0.019465502666502613,0.909561308944747,0.8113536525016398,1.0196561908342545,ratio,wald_normal,PASS,TRUE,TRUE,FALSE,,,9,9,TRUE,20.94509738964828
participant_summary,chest,Chest,5,duration_above_250_wake,Time above 250 lx melEDI during wake,154,818,8,10297.716666666667,10727.6,c201026c28527e869edd2d3c85796277f434d93920318c8785a0435b48a95dd7,participant_response ~ site + VLSQ8_c,-0.011243868052204165,0.007897505802656126,-0.02672269499310626,0.004234958888697928,0.9888191079797926,0.9736311968983863,1.0042439389994173,-0.062289234139157004,0.04375092145985867,-0.14803946449092054,0.023460996212606527,0.9396110798832329,0.8623970802087264,1.0237383702941734,ratio,wald_normal,PASS,TRUE,TRUE,FALSE,,,9,9,TRUE,20.94509738964828
participant_summary,chest,Chest,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,153,743,8,2180.1,2205.5,8f055234057c70c3fac52b4bfb794b89028d3c450544139cae0b9a6990aca545,participant_response ~ site + VLSQ8_c,0.00973791426447286,0.009993043733194163,-0.009848091548521381,0.029323920077467102,0.00973791426447286,-0.009848091548521381,0.029323920077467102,0.05394649055205516,0.05535986708219549,-0.054556855117972446,0.16244983622208276,0.05394649055205516,-0.054556855117972446,0.16244983622208276,difference,wald_normal,PASS,TRUE,TRUE,FALSE,,,9,9,TRUE,20.907392559373868
participant_summary,chest,Chest,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,154,861,8,6871.416666666667,6873.866666666667,c201026c28527e869edd2d3c85796277f434d93920318c8785a0435b48a95dd7,participant_response ~ site + VLSQ8_c,9.814894362388805e-5,0.0024639631900583176,-0.0047311301681228326,0.004927428055370609,1.000098153760389,0.995280043999119,1.0049395877928646,5.437294800609843e-4,0.013649962747981552,-0.026209705896296235,0.027297164856418202,1.00054387732773,0.9741307872179468,1.0276731457354396,ratio,wald_normal,PASS,TRUE,TRUE,FALSE,,,9,9,TRUE,20.94509738964828
participant_summary,chest,Chest,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,154,902,8,20891.75,21648,c201026c28527e869edd2d3c85796277f434d93920318c8785a0435b48a95dd7,participant_response ~ site + VLSQ8_c,-0.0057547676701612035,0.0033687176313073326,-0.012357332901608654,8.477975612862466e-4,0.986836563665951,0.9719471868363181,1.0019540326649705,-0.03188049425329679,0.01866215792563257,-0.06845765166133533,0.004696663154741758,0.9292220476324474,0.8541661336555694,1.0108731542784557,ratio,wald_normal,PASS,TRUE,TRUE,FALSE,,,9,9,TRUE,20.94509738964828
participant_summary,chest,Chest,9,dose_time_sensitive_corrected_medi,melEDI dose,154,851,8,19814.9,20424,c201026c28527e869edd2d3c85796277f434d93920318c8785a0435b48a95dd7,participant_response ~ site + VLSQ8_c,-0.011441192804776438,0.005529753889806703,-0.022279311272167843,-6.030743373850317e-4,0.9739996643024382,0.9499936201730008,0.9986123337212535,-0.06338238176925713,0.03063395382931069,-0.12342382797876894,-0.0033409355597453227,0.8642066786186765,0.7526207226736973,0.9923367253507401,ratio,wald_normal,PASS,TRUE,TRUE,FALSE,,,9,9,TRUE,20.94509738964828
participant_summary,glasses,Near eye,1,daily_geometric_mean_medi,Mean melEDI,141,816,9,18851,19586,ffaacf69e4a51ca6e9df5d2dc208dfba43e593874105e0e0266ff1e155678d9b,participant_response ~ site + VLSQ8_c,-0.005734881502110425,0.005011072519633191,-0.015556403164509859,0.0040866401602890085,0.986881751546214,0.9648140002970222,1.009454248419999,-0.03177032805674464,0.027760541836182293,-0.08617999024697934,0.022639334133490063,0.9294577905394079,0.8200116259331678,1.0535116296812193,ratio,wald_normal,PASS,TRUE,TRUE,FALSE,,,10,10,TRUE,25.680908217333748
