placement,bin,unique_participant_hours,fitted_mean_lx,residual_mean,residual_q25,residual_q75
Near-eye,1,689,2.8631895924826583,-0.6307992893242511,-1.2583928571256062,-1.2583928571256062
Near-eye,2,689,3.6966909215678427,-1.0735058637183923,-1.3438937375962072,-1.3438937375962072
Near-eye,3,689,5.27642451835643,-0.08318595727264914,-1.4809828238263585,-1.4653996448064783
Near-eye,4,689,5.584463670328823,-0.9167020466307767,-1.4809828238263585,-1.4809828238263585
Near-eye,5,689,6.947848184849635,0.10191471634359464,-1.4959331509545573,-1.4670971028017283
Near-eye,6,689,12.171700361876539,-0.5640184152661002,-1.8075053461291781,-1.7485711128573922
Near-eye,7,689,13.491655737078544,1.938161941871355,-1.8236655653278038,-1.8075053461291781
Near-eye,8,689,14.79818603943114,1.1278295114069063,-1.862949834749621,-1.8236655653278038
Near-eye,9,689,24.207676764406507,-0.3317449598294641,-1.862949834749621,-1.0380481477810273
Near-eye,10,689,37.476280041147,0.23135207598387877,-2.310692821264738,-1.4406421208747884
Near-eye,11,689,56.44385332719934,-0.5473119336417157,-2.4697772631908204,-0.7244529305372641
Near-eye,12,689,61.55641864128486,-0.25745099954988143,-2.354272228306819,-0.32239043196543266
Near-eye,13,689,79.18592236073422,0.5473822870140116,-2.2193799560245346,1.1572244325302534
Near-eye,14,689,111.4777717301041,-0.04239580804007251,-2.719369411597798,-0.0772057872150496
Near-eye,15,688,129.69191974803377,0.24596332031188511,-2.923170358600079,-0.25330679191434624
Near-eye,16,688,144.2653679933022,-0.49054247207557256,-3.0699488403925517,-1.8804247657738902
Near-eye,17,688,157.62439517478413,1.0107751515319645,-2.0766641830969004,2.116435973473105
Near-eye,18,688,160.78686956801252,0.1507646534287825,-3.115029792924103,-1.4293730519959034
Near-eye,19,688,170.50747903543376,-0.10631359197323656,-2.869342271072882,0.18734095209657825
Near-eye,20,688,307.4953758806468,-0.6870165173220014,-3.4580159491326445,-0.4221616755655821
Near-eye,21,688,390.51899892767466,-0.6294379620201281,-3.113642329268883,-0.5861168116448453
Near-eye,22,688,439.1369417294476,-0.7902911193807806,-3.7290017396146973,-1.4966128151487808
Near-eye,23,688,626.1866337080626,0.31869939655506774,-4.19836426639419,-1.24151975704063
Near-eye,24,688,1493.430594701397,1.073664401678631,-4.953378459357618,0.6020150570393656
Chest,1,839,4.272225897346295,-0.9659887261219157,-1.396612772206796,-1.396612772206796
Chest,2,839,4.39768523999865,2.398260045998846,-1.4085266368021774,-1.396612772206796
Chest,3,839,4.773139565319305,-0.04171620448916639,-1.4252998440365132,-1.40330412983135
Chest,4,839,6.501488542133924,-0.5515821263642849,-1.5382462724733152,-1.537172527524488
Chest,5,839,6.6440042148351175,-0.3283243752847028,-1.5382462724733152,-1.5382462724733152
Chest,6,839,10.195951277202449,-1.337569160600858,-1.7079890495306347,-1.6991154303095224
Chest,7,839,11.330548995961717,-0.7089728537958144,-1.7220441646517406,-1.7215954315402229
Chest,8,839,14.11739989904266,1.9678932248963588,-1.84222877237169,-1.8325429239839583
Chest,9,839,38.194621252022515,-1.058345279008971,-2.2761192085092334,-1.3676024479507976
Chest,10,839,50.89134086225115,-1.2700537935873875,-2.456057116122283,-1.67536361967516
Chest,11,839,61.48688816412907,0.4922892024036818,-2.4169018755996605,-0.5336061859657852
Chest,12,839,74.12010463784326,0.5396803296161277,-2.5950568449093843,-0.3052606327656144
Chest,13,839,104.54544552853528,0.3287291107884957,-2.816565262852693,-1.2640600633550894
Chest,14,839,118.48661189941781,1.1203068396351783,-2.4392373056320094,2.6080612059164165
Chest,15,839,121.69741059631026,0.015540448057963872,-2.9517514346448808,-0.9526117199150214
Chest,16,839,141.58356160793446,-0.5783773476714889,-2.9320372868186513,0.1588762655868248
Chest,17,838,162.11162593165582,0.2712041190306273,-3.199072744834419,-1.8906293160007324
Chest,18,838,177.65344505911455,-0.8504114337152662,-2.922944077369377,-0.7584242020100899
Chest,19,838,209.3563275489161,0.21295407840937836,-3.2163753481792163,0.11286975749211166
Chest,20,838,281.66434098917165,-0.39786229223803704,-3.037318590808332,-0.3327407745015406
Chest,21,838,365.03230197025107,-0.5830144110809491,-3.4502932127648354,-0.9279331546637131
Chest,22,838,495.96918598430057,0.9385344863334616,-3.9945063368510567,-1.0886640034874995
Chest,23,838,806.8530151697438,-0.3372196694216218,-4.452709228385908,-1.0135327521312052
Chest,24,838,1582.834580998936,0.5886287929086038,-5.080991318606927,-0.21474466206787227
