run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,site,reference,estimate_model,std_error,conf_low_model,conf_high_model,z_value,p_raw,effect_type,estimate_practical,conf_low_practical,conf_high_practical,p_adjusted_within_metric,contrast_family_n,contrast_adjustment_method,interval_method,overall_site_p_adjusted,inferential_followup_supported
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,BAUA,equally_weighted_overall_site_mean,-0.05837028500848232,0.10502321836022595,-0.26421201053501087,0.14747144051804623,-0.5557845771615405,0.5783581300268545,odds_ratio,0.9433005926924115,0.7678107384340863,1.1589001867681512,0.758966314177492,8,BH,emmeans_wald_normal,0.799374041029189,FALSE
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,FUSPCEU,equally_weighted_overall_site_mean,0.10426014512689191,0.11213311597720794,-0.1155167236626885,0.3240370139164723,0.9297890655966763,0.35248030882988374,odds_ratio,1.1098891496163574,0.8909056729065319,1.3826984852585618,0.758966314177492,8,BH,emmeans_wald_normal,0.799374041029189,FALSE
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,IZTECH,equally_weighted_overall_site_mean,-0.0777160654127981,0.10372456870701946,-0.2810124843905065,0.1255803535649103,-0.7492541678559782,0.45370402632313367,odds_ratio,0.9252270932244795,0.7550189094704635,1.1338062706760703,0.758966314177492,8,BH,emmeans_wald_normal,0.799374041029189,FALSE
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,KNUST,equally_weighted_overall_site_mean,0.04855746563765834,0.11181511265831937,-0.17059612809993624,0.2677110593752529,0.4342656773600766,0.6640955249053055,odds_ratio,1.0497556949674511,0.8431620341685392,1.3069694488833221,0.758966314177492,8,BH,emmeans_wald_normal,0.799374041029189,FALSE
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,RISE,equally_weighted_overall_site_mean,0.051690580786493634,0.10632508031778866,-0.15670274728970063,0.2600839088626879,0.4861560473972722,0.6268565313822568,odds_ratio,1.0530498582396175,0.8549581596798865,1.2970389151601034,0.758966314177492,8,BH,emmeans_wald_normal,0.799374041029189,FALSE
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,THUAS,equally_weighted_overall_site_mean,-0.12980370245623044,0.10669871291358675,-0.33892933696363914,0.0793219320511783,-1.2165442198103738,0.22377767674276292,odds_ratio,0.8782678158156585,0.7125327970412468,1.0825527744134922,0.758966314177492,8,BH,emmeans_wald_normal,0.799374041029189,FALSE
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,TUM,equally_weighted_overall_site_mean,0.008834683938635707,0.14155874358953854,-0.2686153551936,0.2862847230708714,0.06241001943513016,0.9502363161603635,odds_ratio,1.0088738249399973,0.764437235918197,1.3314715019428731,0.9502363161603635,8,BH,emmeans_wald_normal,0.799374041029189,FALSE
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,UCR,equally_weighted_overall_site_mean,0.05254717738783182,0.07490820462140502,-0.0942702058166788,0.19936456059234245,0.7014876094469426,0.48299876452703655,odds_ratio,1.0539522836213024,0.910036831771005,1.2206268772537723,0.758966314177492,8,BH,emmeans_wald_normal,0.799374041029189,FALSE
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,BAUA,equally_weighted_overall_site_mean,0.056782531174874945,0.09161020521185118,-0.12277017165667686,0.23633523400642675,0.619827573178815,0.5353713132934235,difference,0.056782531174874945,-0.12277017165667686,0.23633523400642675,0.8565941012694775,8,BH,emmeans_wald_normal,0.3165440846800277,FALSE
alternative_preprocessing__chest__all_available,alternative_preprocessing,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,FUSPCEU,equally_weighted_overall_site_mean,-0.005221192111224432,0.09781206409502594,-0.19692931499099856,0.1864869307685497,-0.053379837748357535,0.9574292694519664,difference,-0.005221192111224432,-0.19692931499099856,0.1864869307685497,0.9574292694519664,8,BH,emmeans_wald_normal,0.3165440846800277,FALSE
