"member_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54"
"BA-M6-01",-0.888888888888889,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.888888888888889,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0
"BA-M6-02",0.111111111111111,0,0,-0.888888888888889,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,-0.111111111111111,0,0,0.888888888888889,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0
"BA-M6-03",0.111111111111111,0,0,0.111111111111111,0,0,-0.888888888888889,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,0.888888888888889,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0
"BA-M6-04",0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,-0.888888888888889,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,0.888888888888889,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0
"BA-M6-05",0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,-0.888888888888889,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,0.888888888888889,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0
"BA-M6-06",0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,-0.888888888888889,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,0.888888888888889,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0
"BA-M6-07",0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,-0.888888888888889,0,0,0.111111111111111,0,0,0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,0.888888888888889,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0
"BA-M6-08",0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,-0.888888888888889,0,0,0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,0.888888888888889,0,0,-0.111111111111111,0,0
"BA-M6-09",0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,-0.888888888888889,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,0.888888888888889,0,0
"BA-M6-10",0,-0.888888888888889,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0.888888888888889,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0,0,-0.111111111111111,0
