data_scenario,placement,site,Id,local_date,abs_latitude_deg,photoperiod_hours,metric_order,metric_id,source_column,original_value,site_participant,response_value,row_key,run_id
primary,near_eye,RISE,RISE_S001,2025-03-04,57.715675,12.179657288326158,5,duration_above_250_wake,duration_above_250_wake_h,3.5833333333333335,RISE.RISE_S001,3.5833333333333335,RISE__RISE_S001__2025-03-04,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S001,2025-03-05,57.715675,12.261009983155462,5,duration_above_250_wake,duration_above_250_wake_h,0.75,RISE.RISE_S001,0.75,RISE__RISE_S001__2025-03-05,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S001,2025-03-06,57.715675,12.34262978831927,5,duration_above_250_wake,duration_above_250_wake_h,2.783333333333333,RISE.RISE_S001,2.783333333333333,RISE__RISE_S001__2025-03-06,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S001,2025-03-07,57.715675,12.424510966539383,5,duration_above_250_wake,duration_above_250_wake_h,5.116666666666666,RISE.RISE_S001,5.116666666666666,RISE__RISE_S001__2025-03-07,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S001,2025-03-09,57.715675,12.58903662721316,5,duration_above_250_wake,duration_above_250_wake_h,4.183333333333334,RISE.RISE_S001,4.183333333333334,RISE__RISE_S001__2025-03-09,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S002,2025-03-18,57.715675,13.341199753284455,5,duration_above_250_wake,duration_above_250_wake_h,4.75,RISE.RISE_S002,4.75,RISE__RISE_S002__2025-03-18,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S002,2025-03-19,57.715675,13.42590415040652,5,duration_above_250_wake,duration_above_250_wake_h,3.033333333333333,RISE.RISE_S002,3.033333333333333,RISE__RISE_S002__2025-03-19,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S002,2025-03-20,57.715675,13.510826363431082,5,duration_above_250_wake,duration_above_250_wake_h,5.916666666666667,RISE.RISE_S002,5.916666666666667,RISE__RISE_S002__2025-03-20,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S002,2025-03-21,57.715675,13.595964657399389,5,duration_above_250_wake,duration_above_250_wake_h,3.433333333333333,RISE.RISE_S002,3.433333333333333,RISE__RISE_S002__2025-03-21,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S002,2025-03-22,57.715675,13.68131742046939,5,duration_above_250_wake,duration_above_250_wake_h,1.2,RISE.RISE_S002,1.2,RISE__RISE_S002__2025-03-22,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S002,2025-03-23,57.715675,13.766883142524295,5,duration_above_250_wake,duration_above_250_wake_h,0.9,RISE.RISE_S002,0.9,RISE__RISE_S002__2025-03-23,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S003,2025-03-18,57.715675,13.341199753284455,5,duration_above_250_wake,duration_above_250_wake_h,5.1,RISE.RISE_S003,5.1,RISE__RISE_S003__2025-03-18,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S003,2025-03-19,57.715675,13.42590415040652,5,duration_above_250_wake,duration_above_250_wake_h,2.8333333333333335,RISE.RISE_S003,2.8333333333333335,RISE__RISE_S003__2025-03-19,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S003,2025-03-20,57.715675,13.510826363431082,5,duration_above_250_wake,duration_above_250_wake_h,4.9,RISE.RISE_S003,4.9,RISE__RISE_S003__2025-03-20,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S003,2025-03-21,57.715675,13.595964657399389,5,duration_above_250_wake,duration_above_250_wake_h,4.7,RISE.RISE_S003,4.7,RISE__RISE_S003__2025-03-21,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S003,2025-03-22,57.715675,13.68131742046939,5,duration_above_250_wake,duration_above_250_wake_h,3.3666666666666667,RISE.RISE_S003,3.3666666666666667,RISE__RISE_S003__2025-03-22,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S003,2025-03-23,57.715675,13.766883142524295,5,duration_above_250_wake,duration_above_250_wake_h,0.2833333333333333,RISE.RISE_S003,0.2833333333333333,RISE__RISE_S003__2025-03-23,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S004,2025-03-25,57.715675,13.938647803200615,5,duration_above_250_wake,duration_above_250_wake_h,2.2333333333333334,RISE.RISE_S004,2.2333333333333334,RISE__RISE_S004__2025-03-25,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S004,2025-03-26,57.715675,14.024844036764568,5,duration_above_250_wake,duration_above_250_wake_h,8.266666666666667,RISE.RISE_S004,8.266666666666667,RISE__RISE_S004__2025-03-26,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S004,2025-03-27,57.715675,14.111247775289748,5,duration_above_250_wake,duration_above_250_wake_h,2.0166666666666666,RISE.RISE_S004,2.0166666666666666,RISE__RISE_S004__2025-03-27,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S004,2025-03-28,57.715675,14.19785769297017,5,duration_above_250_wake,duration_above_250_wake_h,2.966666666666667,RISE.RISE_S004,2.966666666666667,RISE__RISE_S004__2025-03-28,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S004,2025-03-29,57.715675,14.284672434462442,5,duration_above_250_wake,duration_above_250_wake_h,6.816666666666666,RISE.RISE_S004,6.816666666666666,RISE__RISE_S004__2025-03-29,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S004,2025-03-30,57.715675,14.371690592434671,5,duration_above_250_wake,duration_above_250_wake_h,1.5666666666666667,RISE.RISE_S004,1.5666666666666667,RISE__RISE_S004__2025-03-30,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S005,2025-04-01,57.715675,14.54633112874296,5,duration_above_250_wake,duration_above_250_wake_h,5.15,RISE.RISE_S005,5.15,RISE__RISE_S005__2025-04-01,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S005,2025-04-02,57.715675,14.633950222267044,5,duration_above_250_wake,duration_above_250_wake_h,3.5,RISE.RISE_S005,3.5,RISE__RISE_S005__2025-04-02,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S005,2025-04-03,57.715675,14.721766114168696,5,duration_above_250_wake,duration_above_250_wake_h,5.216666666666667,RISE.RISE_S005,5.216666666666667,RISE__RISE_S005__2025-04-03,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S005,2025-04-04,57.715675,14.809776781466272,5,duration_above_250_wake,duration_above_250_wake_h,2.4166666666666665,RISE.RISE_S005,2.4166666666666665,RISE__RISE_S005__2025-04-04,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S005,2025-04-05,57.715675,14.897980003555615,5,duration_above_250_wake,duration_above_250_wake_h,3.7333333333333334,RISE.RISE_S005,3.7333333333333334,RISE__RISE_S005__2025-04-05,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S005,2025-04-06,57.715675,14.986373335785336,5,duration_above_250_wake,duration_above_250_wake_h,2.933333333333333,RISE.RISE_S005,2.933333333333333,RISE__RISE_S005__2025-04-06,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S006,2025-04-15,57.715675,15.78991743306319,5,duration_above_250_wake,duration_above_250_wake_h,4.1,RISE.RISE_S006,4.1,RISE__RISE_S006__2025-04-15,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S006,2025-04-16,57.715675,15.880007472435633,5,duration_above_250_wake,duration_above_250_wake_h,4.083333333333333,RISE.RISE_S006,4.083333333333333,RISE__RISE_S006__2025-04-16,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S006,2025-04-17,57.715675,15.970237473911709,5,duration_above_250_wake,duration_above_250_wake_h,5.466666666666667,RISE.RISE_S006,5.466666666666667,RISE__RISE_S006__2025-04-17,loso__near_eye__omit_mpi
primary,near_eye,RISE,RISE_S006,2025-04-18,57.715675,16.060599889622793,5,duration_above_250_wake,duration_above_250_wake_h,6.183333333333334,RISE.RISE_S006,6.183333333333334,RISE__RISE_S006__2025-04-18,loso__near_eye__omit_mpi
