"path","sha256","bytes"
"source/ZaunerEtAl2026_NatHealth_phase3_brown.qmd","d8cfa20f6d62829af28e8524a71609b968c81fec8d8d7eda37631a7bda739538",83942
"source/supplementary_information_outline.qmd","90c215ae0597547cffe2f0498e888ffb190e06c65bbbf60cda7b65cc69a7c199",26305
"source/brown_assets/main_adherence_levels.svg","11b008bda0e8cfce327a943e23107ec26d31bc7c434184f6636aec4d48861353",8145
"source/brown_assets/main_site_free_work.svg","62414031116e794769d6f59ba4e5ac73fd2d44d698b54ff9ef1f0c3344c5c8b5",29691
"source/brown_assets/main_site_workday.svg","ecca6b95391659817dee792c9abd35acf3a7a93aaf184203ad0c284258708b86",28784
"source/brown_assets/tbl-main-adherence-levels.html","dd1ee78a36d6fc1f53511b09689d1555f8997cd86ad375327637143d52366fb7",14620
"source/brown_assets/tbl-main-primary-results.html","7fbc225a258296cd401ecf60354b156c39d90099213baa95e1caef93f54258e4",13098
"verification/checks.csv","eba9526d846a81f672b650347870c76cdbf985cd03274ede50f024f5f3f3ccbd",15442
"verification/protected_number_audit.csv","962d3222f1442a072f3ebc1926c84285ab498d57d3077f1daac3409711450710",28153
"verification/claim_evidence_map.csv","b24efc2fc04356acac33c4c15fa10eb2365ed704729695dc0f4af3c3ec912f9e",15170
"verification/cumulative_passage_changes.md","157cc5a1d80dd5a097866c023be59bfba49348f533606c1f8b02efec6aa88e49",38478
"specifications/complete_table_part_map.csv","696abb262f76704c6c97771e0b0ad5b9ac74286827e76761526d0faee60cbc0d",29739
"specifications/complete_SVG_source_map.csv","a5567c247a248f53b55c567a5bb4e263ddbabc1fea18517d93b01c7601bb7626",19359
"specifications/complete_figure_appearance_map.csv","d0d1d6b32dc8d6f61e933ea5cc0beec15dd6e3ba5c7311a4eb505d2ffafb42ae",13142
"specifications/complete_55_drawing_order_PROPOSED.csv","c96818faba8308fefa2d4cee993579f9f0bbda8e9a3f99757db695f1efcfcc65",34650
"specifications/Brown_native_set_B.csv","8cf056a6ab90f78ea906cd3f0958b66e645f45376c2163f00df74a704472f81d",5303
