path,sha256,bytes,producer,r_version,written_utc,artifact_type,run_label,input_coverage_root,input_coverage_rule_id,input_coverage_settings_sha256,input_hashes,bin_minutes,profile_learning,timing_distribution_threshold_lx,timing_distribution_comparison,timing_distribution_fit_unit,rows,columns
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/reference_profiles.csv,f0b98823ab13e0aa4d5e51ed04b49b4c1cc2e77ebf9078678619f8f22986b5a7,2972065,scripts/pipeline/build_reference_profiles.R,4.6.1,2026-07-31 06:42:31 UTC,fixed_reference_profiles_csv,full,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage,A,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,chest=07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce|glasses=00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,30,fixed_once_before_participant_day_metrics,250,strict_greater_than,participant_day_then_participant_balanced_clock_bin_probability,13824,26
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/reference_profiles.rds,abe26753f456e42ee6239e9a4577b1765529bbfc9bf9b37e7e3da577a31f9152,97604,scripts/pipeline/build_reference_profiles.R,4.6.1,2026-07-31 06:42:31 UTC,fixed_reference_profiles_rds,full,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage,A,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,chest=07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce|glasses=00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,30,fixed_once_before_participant_day_metrics,250,strict_greater_than,participant_day_then_participant_balanced_clock_bin_probability,,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/timing_exceedance_distributions.csv,5cbf7b27aa36cd70006d25ac33da8c0082f63ef858a703ee43d3f0e879be2c98,821827,scripts/pipeline/build_reference_profiles.R,4.6.1,2026-07-31 06:42:31 UTC,fixed_timing_exceedance_distributions_csv,full,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage,A,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,chest=07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce|glasses=00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,30,fixed_once_before_participant_day_metrics,250,strict_greater_than,participant_day_then_participant_balanced_clock_bin_probability,1728,39
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/timing_exceedance_distributions.rds,19a6661cbc76552a5e839a0e351caddfacfa4cde6e91ddd0ca6b53beacd286b5,43676,scripts/pipeline/build_reference_profiles.R,4.6.1,2026-07-31 06:42:31 UTC,fixed_timing_exceedance_distributions_rds,full,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage,A,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,chest=07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce|glasses=00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,30,fixed_once_before_participant_day_metrics,250,strict_greater_than,participant_day_then_participant_balanced_clock_bin_probability,,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/metric_relevance_maps.csv,0c6ac170030685d2465f88b470a0dda395fa294300dd70bc10fbdba565b4464b,13132035,scripts/pipeline/build_reference_profiles.R,4.6.1,2026-07-31 06:42:31 UTC,metric_relevance_maps_csv,full,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage,A,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,chest=07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce|glasses=00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,30,fixed_once_before_participant_day_metrics,250,strict_greater_than,participant_day_then_participant_balanced_clock_bin_probability,36288,54
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/metric_relevance_maps.rds,d22817448312dc92100d0c1287cb4fb423571a9852f558e5e478ea985dbf873d,249248,scripts/pipeline/build_reference_profiles.R,4.6.1,2026-07-31 06:42:31 UTC,metric_relevance_maps_rds,full,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage,A,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,chest=07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce|glasses=00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,30,fixed_once_before_participant_day_metrics,250,strict_greater_than,participant_day_then_participant_balanced_clock_bin_probability,,
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/reference_profile_input_provenance.csv,e39494d8ab1f1e98ae86251f10f85b1c553d2e60a2a098bb7af25ba307d606ad,2083,scripts/pipeline/build_reference_profiles.R,4.6.1,2026-07-31 06:42:31 UTC,reference_profile_input_provenance,full,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage,A,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,chest=07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce|glasses=00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,30,fixed_once_before_participant_day_metrics,250,strict_greater_than,participant_day_then_participant_balanced_clock_bin_probability,4,23
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/reference_profile_settings.csv,a19a1752fe8cfa6a068704824c72186ad5400a49d75b5341c144ded38e75acf5,1846,scripts/pipeline/build_reference_profiles.R,4.6.1,2026-07-31 06:42:31 UTC,reference_profile_settings,full,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage,A,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,chest=07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce|glasses=00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,30,fixed_once_before_participant_day_metrics,250,strict_greater_than,participant_day_then_participant_balanced_clock_bin_probability,1,36
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/reference_profile_support.csv,bd3a054403599e2f8609da476c512cf7e5766eb892596e81ea727e4e10c3d6eb,45444,scripts/pipeline/build_reference_profiles.R,4.6.1,2026-07-31 06:42:31 UTC,reference_profile_support_diagnostics,full,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage,A,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,chest=07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce|glasses=00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,30,fixed_once_before_participant_day_metrics,250,strict_greater_than,participant_day_then_participant_balanced_clock_bin_probability,288,25
/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/relevance_map_support.csv,563dd3faaa8d1e84db89d28e2a5601b87543046587926f9c2cb8aea7d17fb9ca,100849,scripts/pipeline/build_reference_profiles.R,4.6.1,2026-07-31 06:42:31 UTC,relevance_map_support_diagnostics,full,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage,A,727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e,chest=07f2be7b58839b384eda76c6bf21ca736791fc81e22c07bd4615e35bbb0ff1ce|glasses=00085dc32ae370f059da9bfb6dfbf560eda4c4376fdb0727d2ef3c0b4fec34ee,30,fixed_once_before_participant_day_metrics,250,strict_greater_than,participant_day_then_participant_balanced_clock_bin_probability,756,17
