run_id,placement,resampling_replicates,interpretation,k_prime,effective_df,k_index,p_value,term
temporal_activity_long__near_eye,Near-eye,0,deterministic basis-capacity diagnostic; no permutation p-value computed,10,8.99111846472845,0.871625632918089,,s(time_hour)
temporal_activity_long__near_eye,Near-eye,0,deterministic basis-capacity diagnostic; no permutation p-value computed,60,35.94205424577506,,,"s(time_hour,activity)"
temporal_activity_long__near_eye,Near-eye,0,deterministic basis-capacity diagnostic; no permutation p-value computed,96,66.0209688836679,,,"s(time_hour,site)"
temporal_activity_long__near_eye,Near-eye,0,deterministic basis-capacity diagnostic; no permutation p-value computed,1260,617.6551132381068,0.871625632918089,,"s(time_hour,participant)"
temporal_activity_long__near_eye,Near-eye,0,deterministic basis-capacity diagnostic; no permutation p-value computed,724,495.23506560099423,,,s(participant_day)
temporal_activity_long__chest,Chest,0,deterministic basis-capacity diagnostic; no permutation p-value computed,10,9.187698966482195,0.862731927523392,,s(time_hour)
temporal_activity_long__chest,Chest,0,deterministic basis-capacity diagnostic; no permutation p-value computed,60,34.50760159555113,,,"s(time_hour,activity)"
temporal_activity_long__chest,Chest,0,deterministic basis-capacity diagnostic; no permutation p-value computed,84,62.948376640814324,,,"s(time_hour,site)"
temporal_activity_long__chest,Chest,0,deterministic basis-capacity diagnostic; no permutation p-value computed,1500,637.1016452015442,0.862731927523392,,"s(time_hour,participant)"
temporal_activity_long__chest,Chest,0,deterministic basis-capacity diagnostic; no permutation p-value computed,875,616.1294289957319,,,s(participant_day)
