role,path,sha256,bytes
sealed_order,audit/report_harmonization/owner_orders/71b2d_nature_health_word_supp_table_s3_media_repair.md,85f89134108b94273496a61301252a407a5f12c9cd15625075f36ada3c6014d1,5279
dispatch_manifest,audit/report_harmonization/report018_writer_order71b2d_dispatch_manifest.csv,fcb769068f4c71f51369e4794da4e9645255a189888151a0c129e868a78b0bb4,3236
dispatch_replay,audit/manuscript_nature_health/order71b_execution_2026_09_03/order71b2d_dispatch_replay.csv,4bc7f14b4fd40ad98a5fd7ab488ef7ca5c1a7dbf4dcb3905874f42df1aedc413,4826
probe_record,audit/report_harmonization/report018_writer_order71b2d_supp_table_s3_capture_probe.md,fffb1b59a67c2818edecbfb04c35767422cb9c74e3848a307d869f88c57f9516,2939
probe_helper,audit/report_harmonization/probe_supp_table_s3_capture.mjs,d94f5d40ce125ed9d703a93035c6674afda1b34bb2d8839bf87e421eed0d9945,6686
probe_report,audit/manuscript_nature_health/order71b_execution_2026_09_03/word_capture_s3_repair/probe_report.json,c05f31245d2e9ca531125f60f594ab1f4318007fb009f3b3bfc69298a86d9129,1810
repaired_s3_media,audit/manuscript_nature_health/order71b_execution_2026_09_03/word_capture_s3_repair/supp_table_s3_width_1059_font_12.png,e8847874e5b1d08db8e67527c7ff4742fbd9912bae58ac161fecc21df6219e4c,405151
original_table_manifest,audit/manuscript_nature_health/order71b_execution_2026_09_03/word_capture/word_table_png_manifest.json,6c7093de3f83be5e95fc6ddb299c6b05b1bde4935fff871abe6a1b3008e40b39,18198
repaired_table_manifest,audit/manuscript_nature_health/order71b_execution_2026_09_03/word_capture_s3_repair/word_table_png_manifest_s3fixed.json,e7d0d374ed2d3ba8bb97ef80ff429a7243bfe8abdca607de1d50b80dbc15d4d5,18219
accepted_bookmarked_candidate,audit/manuscript_nature_health/order71b_execution_2026_09_03/docx_candidate/ZaunerEtAl2026_NatHealth_phase3_brown_candidate_bookmarks.docx,9dd88539d7fea176423ecc5b201ea1ef8c92b925c561ffd5cb6ee9b5463f0e92,28794774
s3fixed_candidate,audit/manuscript_nature_health/order71b_execution_2026_09_03/docx_candidate/ZaunerEtAl2026_NatHealth_phase3_brown_candidate_bookmarks_s3fixed.docx,74193a7a787ea18d70933b1742e588304a6bf6050c8b43e8a0a0cc352b44a2b8,28793619
canonical_docx_postimage,manuscript/R0_NatHealth/_output/ZaunerEtAl2026_NatHealth_phase3_brown.docx,74193a7a787ea18d70933b1742e588304a6bf6050c8b43e8a0a0cc352b44a2b8,28793619
media_repair_script,audit/manuscript_nature_health/order71b_execution_2026_09_03/apply_order71b2d_media_repair.py,e0bc5c6045e9e6c0787e39645622a6a30ebd13aa5745c3f62b1ef4f70872befa,5396
media_repair_record,audit/manuscript_nature_health/order71b_execution_2026_09_03/order71b2d_media_repair.json,13548ba5856cfc53acbfd2799bfdd5071e0f486c58068b08a2954bc0955e5dd1,2014
base_validator,audit/manuscript_nature_health/order71b_execution_2026_09_03/verify_order71b_docx.py,80660a0c5eaea25660a182d049b4672a2ff846f5062d6c0caefb50b7feceefff,28592
bookmark_validator,audit/manuscript_nature_health/order71b_execution_2026_09_03/verify_order71b2b_docx.py,ea80b5f2fcf147fa01a0d43a767ad4a799c7bd7e30be067bca8bd330e1329481,8907
order71b2d_validator,audit/manuscript_nature_health/order71b_execution_2026_09_03/verify_order71b2d_docx.py,ae9bbaa1c2649a19ed0432e560cc5ba1c50e7dac487420bc19ad0ce184d3a513,8063
base_structural_output,audit/manuscript_nature_health/order71b_execution_2026_09_03/docx_structural_checks_s3fixed.json,92b13abe6917d8da45053c84ba8585959445523fa45d06989540cf606500a739,3186
order71b2d_structural_output,audit/manuscript_nature_health/order71b_execution_2026_09_03/docx_order71b2d_checks.json,e9fb6df936d90cd8e7dbf197bdfcce760501df678bedb1069ab8b11da63a7159,1740
page_validator,audit/manuscript_nature_health/order71b_execution_2026_09_03/verify_order71b2d_pages.py,bb4573a4374d49096b450c4e559e48c72010ec598314849282b548973d6c7f62,5621
page_render_pdf,audit/manuscript_nature_health/order71b_execution_2026_09_03/page_render_s3fixed/ZaunerEtAl2026_NatHealth_phase3_brown_candidate_bookmarks_s3fixed.pdf,25dc02e466bda0b012ef97b7665c78571068628926ff7b1590ad21edd6df6456,14550279
page_inventory,audit/manuscript_nature_health/order71b_execution_2026_09_03/order71b2d_page_inventory.csv,4e2ee4f947757e094b5443e2359b9b3d4e4a0db2dd271ebf9b23db61e7533f15,44019
page_comparison,audit/manuscript_nature_health/order71b_execution_2026_09_03/order71b2d_page_comparison.json,04f5fbde41dac5aee489ce406ee9566d25832967faba86822208150325ffc59f,752
every_page_visual_qa,audit/manuscript_nature_health/order71b_execution_2026_09_03/order71b2d_every_page_visual_qa.csv,36cb97ba5b8d294f0b8fb76f88146e823647c324d9c00eb86bb7959cab149d88,16802
promotion_script,audit/manuscript_nature_health/order71b_execution_2026_09_03/promote_order71b2d_docx.py,1bf6da37f8a5a83c51fcd60e4388eb425c23f273f9f2c95c0afe7303ffed8108,2331
promotion_record,audit/manuscript_nature_health/order71b_execution_2026_09_03/order71b2d_promotion.json,729a707e607eb620546625cfbaf6350ad331220b9f1b0a2ca7743c2781fb177a,605
dispatch_replay_script,audit/manuscript_nature_health/order71b_execution_2026_09_03/verify_order71b2d_dispatch.R,6c43bb28563537c4cd1e3949fd8c356c8c4445f35d8b64c1d49f80c7d3ba285f,2046
completion_seal_script,audit/manuscript_nature_health/order71b_execution_2026_09_03/seal_order71b2d_completion.py,3d2c1fa9fd8f71f7be6d83745df15d7f83f780e95cc02b09ba90403d29e3deec,8818
completion_record,audit/manuscript_nature_health/order71b_execution_2026_09_03/order71b2d_completion.md,9f9a2b3aad088a5b47c06df17095b677a571cd21232de61cf6b0dc33ae9f8a7e,2691
accepted_main_source,manuscript/R0_NatHealth/ZaunerEtAl2026_NatHealth_phase3_brown.qmd,a527b6cb9ba689ab15370a05776280c632073ef27b79320a271feca96b27c69f,81434
accepted_si_source,manuscript/R0_NatHealth/supplementary_information_outline.qmd,fbfdde52cd24a60a5ff19eefb7901d3b7dcb268d97c2c922e0e87e7c944c652e,25590
accepted_html,manuscript/R0_NatHealth/_output/ZaunerEtAl2026_NatHealth_phase3_brown.html,438f80545e09eb1844d15c3d4495d7d2d4dbc07bcf039f4c8e4430b18e79ee0c,30877834
accepted_s6_svg,manuscript/R0_NatHealth/display_assets/brown_participant_state_raincloud.svg,200e85cb494e28865cafe677c860ec8a6e4eb426c86c78b37819a4bd19e08653,108600
protected_site,_build/nathealth/index.html,c8abe2f9fbfcbe2fc8b4e39e149797a6dc2d74a5735337ed2399fb6e5814eb21,29023063
