run_id,placement,resampling_replicates,interpretation,k_prime,effective_df,k_index,p_value,term
reader_temporal_raw_mean__near_eye,Near-eye,0,deterministic basis-capacity diagnostic; no k-check permutation p-value was computed,10,9.360898781423073,0.8900584102048084,,s(time_hour)
reader_temporal_raw_mean__near_eye,Near-eye,0,deterministic basis-capacity diagnostic; no k-check permutation p-value was computed,72,32.924186063095824,,,"s(time_hour,light_source)"
reader_temporal_raw_mean__near_eye,Near-eye,0,deterministic basis-capacity diagnostic; no k-check permutation p-value was computed,96,66.52516040661396,,,"s(time_hour,site)"
reader_temporal_raw_mean__near_eye,Near-eye,0,deterministic basis-capacity diagnostic; no k-check permutation p-value was computed,1400,633.9014390486633,0.8900584102048084,,"s(time_hour,participant)"
reader_temporal_raw_mean__near_eye,Near-eye,0,deterministic basis-capacity diagnostic; no k-check permutation p-value was computed,801,523.8948560165503,,,s(participant_day)
reader_temporal_raw_mean__chest,Chest,0,deterministic basis-capacity diagnostic; no k-check permutation p-value was computed,10,9.46839086523565,0.883646799210349,,s(time_hour)
reader_temporal_raw_mean__chest,Chest,0,deterministic basis-capacity diagnostic; no k-check permutation p-value was computed,72,29.875090701963327,,,"s(time_hour,light_source)"
reader_temporal_raw_mean__chest,Chest,0,deterministic basis-capacity diagnostic; no k-check permutation p-value was computed,84,64.47763441574648,,,"s(time_hour,site)"
reader_temporal_raw_mean__chest,Chest,0,deterministic basis-capacity diagnostic; no k-check permutation p-value was computed,1510,577.5763984381423,0.883646799210349,,"s(time_hour,participant)"
reader_temporal_raw_mean__chest,Chest,0,deterministic basis-capacity diagnostic; no k-check permutation p-value was computed,880,606.2409263552644,,,s(participant_day)
