"sample_id","participant_id","site","state_rows","behavioral_days","states","day_types","valid_minutes","mean_absolute_pearson_residual","maximum_absolute_pearson_residual","mean_absolute_quantile_residual","maximum_absolute_quantile_residual","maximum_fixed_linear_predictor_variance","sum_fixed_linear_predictor_variance","valid_minute_share","valid_minute_share_percentile","mean_absolute_pearson_residual_percentile","maximum_absolute_pearson_residual_percentile","mean_absolute_quantile_residual_percentile","maximum_absolute_quantile_residual_percentile","maximum_fixed_linear_predictor_variance_percentile","sum_fixed_linear_predictor_variance_percentile","influence_screen_score","influence_screen_rank","selected_for_bounded_refit"
"temporal_80","KNUST::KNUST_S008","KNUST",11,5,3,2,5407,1.20558717709034,2.62498980461218,1.7086008901717,4.83605387146399,0.257604109017164,1.77256441590069,0.00542398793019738,0.15,1,0.935714285714286,1,1,0.910714285714286,0.635714285714286,1,1,TRUE
"temporal_80","KNUST::KNUST_S015","KNUST",15,6,3,2,7798,1.12668388035669,10.4000388403214,0.922830798027493,3.12188814445286,0.257604109017164,2.49712312270958,0.00782250007021993,0.585714285714286,0.992857142857143,1,0.907142857142857,0.985714285714286,0.910714285714286,0.835714285714286,1,2,TRUE
"temporal_80","RISE::RISE_S012","RISE",21,7,3,2,9951,0.547458010178941,1.52899044699833,0.717962709823038,2.40852770137787,0.187958977706247,2.86317470963434,0.00998226445226449,1,0.521428571428571,0.621428571428571,0.678571428571429,0.85,0.739285714285714,0.957142857142857,1,3,TRUE
"temporal_80","UCR::UCR_S004","UCR",17,6,3,2,7993,0.521639177946466,0.905931403152553,0.484290586197695,0.931282948070562,0.444134151496631,5.649518724734,0.00801811272906744,0.65,0.435714285714286,0.135714285714286,0.207142857142857,0.0714285714285714,0.989285714285714,1,1,4,TRUE
"temporal_80","FUSPCEU::FUSPCEU_S008","FUSPCEU",18,6,3,2,8730,1.09538960439719,4.82895217946594,1.15682072003544,2.6622357943219,0.138635147713341,1.70005353105447,0.008757428265327,0.985714285714286,0.985714285714286,0.992857142857143,0.978571428571428,0.9,0.525,0.589285714285714,0.992857142857143,5,TRUE
"temporal_80","IZTECH::IZTECH_S001","IZTECH",21,8,3,2,9760,0.447032662983727,1.1655053174357,0.655402341173925,2.09127290611016,0.130256332813337,2.01231854690652,0.00979066436077796,0.992857142857143,0.2,0.4,0.55,0.764285714285714,0.385714285714286,0.7,0.992857142857143,6,FALSE
"temporal_80","THUAS::THUAS_S007","THUAS",15,6,3,2,7102,1.07470116382431,3.66494047592209,1.29962059077679,2.96512017570795,0.192043513966322,2.17153594507374,0.00712431334941035,0.385714285714286,0.978571428571428,0.971428571428571,0.992857142857143,0.964285714285714,0.817857142857143,0.735714285714286,0.992857142857143,7,FALSE
"temporal_80","UCR::UCR_S003","UCR",10,4,3,1,4886,0.941432503403236,1.88119538371545,1.23139978679247,3.49521343286868,0.294965401659421,2.59180055249354,0.00490135103143044,0.107142857142857,0.95,0.835714285714286,0.985714285714286,0.992857142857143,0.967857142857143,0.871428571428572,0.992857142857143,8,FALSE
"temporal_80","UCR::UCR_S006","UCR",17,6,3,2,7849,0.605650937118692,1.35615285205884,0.570899236422285,1.38780224646674,0.444134151496631,5.21759751793754,0.00787366030407236,0.628571428571429,0.664285714285714,0.564285714285714,0.407142857142857,0.264285714285714,0.989285714285714,0.992857142857143,0.992857142857143,9,FALSE
"temporal_80","UCR::UCR_S001","UCR",11,4,3,2,5013,0.367172145632358,0.824756556652883,0.306796753878878,0.786209941763535,0.444134151496631,3.19940267291587,0.00502875004514138,0.121428571428571,0.0642857142857143,0.0928571428571429,0.0428571428571429,0.0357142857142857,0.989285714285714,0.978571428571428,0.989285714285714,10,FALSE
"temporal_80","UCR::UCR_S002","UCR",14,5,3,2,6749,0.614708969998137,1.52268445446789,0.698059316131073,1.3598105502378,0.444134151496631,3.96501438986057,0.00677020427980435,0.292857142857143,0.692857142857143,0.614285714285714,0.642857142857143,0.25,0.989285714285714,0.985714285714286,0.989285714285714,11,FALSE
"temporal_80","THUAS::THUAS_S001","THUAS",19,7,3,2,8693,0.776570051846606,4.71673314359179,0.833232608664062,2.96906252643333,0.192043513966322,2.67426303044836,0.00872031201723799,0.978571428571428,0.892857142857143,0.985714285714286,0.835714285714286,0.971428571428571,0.817857142857143,0.9,0.985714285714286,12,FALSE
"temporal_80","KNUST::KNUST_S002","KNUST",16,6,3,2,7197,0.710438571697953,3.76641889326332,0.884129911549966,2.74533237564478,0.257604109017164,2.51169940080704,0.0072196118242335,0.414285714285714,0.821428571428571,0.978571428571428,0.857142857142857,0.914285714285714,0.910714285714286,0.842857142857143,0.978571428571428,13,FALSE
"temporal_80","MPI::MPI_S218","MPI",16,6,3,2,7740,0.775781659067714,1.61794981136424,0.837807868084209,3.08845227330051,0.0743901946545409,1.01520397455813,0.0077643178434858,0.564285714285714,0.885714285714286,0.692857142857143,0.842857142857143,0.978571428571428,0.0964285714285714,0.135714285714286,0.978571428571428,14,FALSE
"temporal_80","FUSPCEU::FUSPCEU_S013","FUSPCEU",18,6,3,2,8620,0.349223870139825,0.891221843127532,0.466671695289998,1.59607964983187,0.138635147713341,1.70005353105447,0.0086470826629002,0.971428571428571,0.0571428571428571,0.121428571428571,0.185714285714286,0.5,0.525,0.589285714285714,0.971428571428571,15,FALSE
"temporal_80","KNUST::KNUST_S013","KNUST",18,6,3,1,8610,0.549019793109742,1.31191905880859,0.686324147692886,1.78324880108118,0.257604109017164,3.05938965210726,0.00863705124449777,0.964285714285714,0.535714285714286,0.528571428571429,0.607142857142857,0.585714285714286,0.910714285714286,0.971428571428571,0.971428571428571,16,FALSE
"temporal_80","THUAS::THUAS_S015","THUAS",17,6,3,2,8417,1.02586860419058,2.77730508135248,1.10155556594417,2.60807162694505,0.192043513966322,2.54137196709271,0.00844344486933074,0.835714285714286,0.971428571428571,0.95,0.971428571428571,0.885714285714286,0.817857142857143,0.85,0.971428571428571,17,FALSE
"temporal_80","UCR::UCR_S005","UCR",11,4,3,1,5415,0.6381548561378,1.64543720061142,0.740699964052762,1.70065654770001,0.294965401659421,2.8225316704552,0.00543201306491933,0.157142857142857,0.75,0.707142857142857,0.728571428571429,0.542857142857143,0.967857142857143,0.95,0.967857142857143,18,FALSE
"temporal_80","IZTECH::IZTECH_S015","IZTECH",17,6,3,2,7645,0.920566265664291,1.75193745389622,1.10114723041409,1.92694986291245,0.130256332813337,1.66484841671747,0.00766901936866265,0.528571428571429,0.942857142857143,0.75,0.964285714285714,0.692857142857143,0.385714285714286,0.557142857142857,0.964285714285714,19,FALSE
"temporal_80","THUAS::THUAS_S010","THUAS",14,6,3,2,7263,0.993290580660274,1.93217774714721,1.08189399058746,2.09767104730959,0.192043513966322,2.09685565701612,0.00728581918568958,0.428571428571429,0.964285714285714,0.857142857142857,0.957142857142857,0.771428571428571,0.817857142857143,0.728571428571429,0.964285714285714,20,FALSE
"temporal_80","TUM::TUM_S002","TUM",16,6,3,2,7306,0.962165519929041,2.97946266147211,1.02569709794355,2.20914049974221,0.182209533589325,2.57961967946617,0.00732895428482006,0.435714285714286,0.957142857142857,0.964285714285714,0.95,0.8,0.660714285714286,0.864285714285714,0.964285714285714,21,FALSE
"temporal_80","TUM::TUM_S006","TUM",18,6,3,2,8422,0.769213142599444,1.54851367821836,0.717983875155955,1.46536031271347,0.182209533589325,2.89647904319526,0.00844846057853196,0.842857142857143,0.878571428571429,0.635714285714286,0.685714285714286,0.378571428571429,0.660714285714286,0.964285714285714,0.964285714285714,22,FALSE
"temporal_80","FUSPCEU::FUSPCEU_S018","FUSPCEU",8,3,3,1,4216,0.786472243333153,2.88714116501111,0.936107964783402,1.89564469025208,0.1375482403822,0.834071123373287,0.0042292459984672,0.0571428571428571,0.907142857142857,0.957142857142857,0.921428571428571,0.678571428571429,0.442857142857143,0.0785714285714286,0.957142857142857,23,FALSE
"temporal_80","IZTECH::IZTECH_S013","IZTECH",18,7,3,2,8458,0.818126550416382,1.74242449718744,0.979234599757596,2.92479188272187,0.130256332813337,1.77391123120814,0.00848457368478073,0.885714285714286,0.935714285714286,0.742857142857143,0.935714285714286,0.957142857142857,0.385714285714286,0.642857142857143,0.957142857142857,24,FALSE
"temporal_80","MPI::MPI_S210","MPI",18,6,3,2,8577,0.523740514201315,1.11139155648718,0.48659137066651,1.00372575207143,0.0743901946545409,1.14178483608104,0.00860394756376973,0.957142857142857,0.442857142857143,0.357142857142857,0.214285714285714,0.0857142857142857,0.0964285714285714,0.271428571428571,0.957142857142857,25,FALSE
"temporal_80","TUM::TUM_S001","TUM",16,6,3,2,7551,0.814731165860248,1.69838432984307,0.895166632325586,2.84877032832884,0.182209533589325,2.60477941373117,0.00757472403567975,0.5,0.928571428571429,0.728571428571429,0.871428571428572,0.95,0.660714285714286,0.892857142857143,0.95,26,FALSE
"temporal_80","FUSPCEU::FUSPCEU_S019","FUSPCEU",18,6,3,2,8565,0.543120024540825,1.83431299993881,0.83013525038848,2.75346058631354,0.138635147713341,1.70005353105447,0.0085919098616868,0.946428571428571,0.5,0.8,0.828571428571429,0.921428571428571,0.525,0.589285714285714,0.946428571428571,27,FALSE
"temporal_80","FUSPCEU::FUSPCEU_S022","FUSPCEU",18,6,3,2,8565,0.57134068047315,2.02873747125599,0.702099350775566,1.80718226591365,0.138635147713341,1.73935403957965,0.0085919098616868,0.946428571428571,0.607142857142857,0.878571428571429,0.657142857142857,0.614285714285714,0.525,0.614285714285714,0.946428571428571,28,FALSE
"temporal_80","BAUA::BAUA_S009","BAUA",17,6,3,2,8205,0.793900478471398,1.63532628305516,0.982989985819456,2.81984092545025,0.1255514522466,1.62715474749541,0.00823077879919909,0.728571428571429,0.914285714285714,0.7,0.942857142857143,0.942857142857143,0.278571428571429,0.525,0.942857142857143,29,FALSE
"temporal_80","KNUST::KNUST_S012","KNUST",17,6,3,2,8369,0.598453708896136,2.36549171881925,0.745957996519183,2.00857335946582,0.257604109017164,2.79349853894031,0.00839529406099905,0.792857142857143,0.657142857142857,0.921428571428571,0.742857142857143,0.728571428571429,0.910714285714286,0.942857142857143,0.942857142857143,30,FALSE
"temporal_80","TUM::TUM_S004","TUM",17,6,3,2,8398,0.801123642509525,2.72668947501625,0.97366059340313,2.23933820743041,0.182209533589325,2.74650412002775,0.00842438517436612,0.807142857142857,0.921428571428571,0.942857142857143,0.928571428571429,0.814285714285714,0.660714285714286,0.935714285714286,0.942857142857143,31,FALSE
"temporal_80","FUSPCEU::FUSPCEU_S020","FUSPCEU",18,6,3,2,8560,0.443451388503331,0.848688105410177,0.506695701511118,1.39414559581564,0.138635147713341,1.73935403957965,0.00858689415248558,0.935714285714286,0.178571428571429,0.107142857142857,0.242857142857143,0.278571428571429,0.525,0.614285714285714,0.935714285714286,32,FALSE
"temporal_80","KNUST::KNUST_S003","KNUST",13,6,3,2,6951,0.333619140229075,0.664863199629556,0.802588333768511,2.78537903129807,0.257604109017164,2.03134203071407,0.00697283893153356,0.35,0.05,0.0285714285714286,0.8,0.935714285714286,0.910714285714286,0.707142857142857,0.935714285714286,33,FALSE
"temporal_80","BAUA::BAUA_S003","BAUA",18,6,3,2,8516,0.687337421410179,1.67756829041872,0.72260630502021,1.48840566113959,0.1255514522466,1.74427184171732,0.00854275591151487,0.928571428571429,0.785714285714286,0.721428571428571,0.721428571428571,0.414285714285714,0.278571428571429,0.628571428571429,0.928571428571429,34,FALSE
"temporal_80","BAUA::BAUA_S022","BAUA",12,4,3,2,5560,0.490998616291757,0.933209400068888,0.773485988515025,2.76822432310281,0.1255514522466,1.26452216129093,0.00557746863175466,0.164285714285714,0.371428571428571,0.15,0.757142857142857,0.928571428571429,0.278571428571429,0.342857142857143,0.928571428571429,35,FALSE
"temporal_80","MPI::MPI_S209","MPI",18,6,3,2,8238,0.652799020350306,2.38241335254651,0.638561237548584,1.81771495178357,0.0743901946545409,1.14178483608104,0.00826388247992713,0.735714285714286,0.757142857142857,0.928571428571429,0.507142857142857,0.621428571428571,0.0964285714285714,0.271428571428571,0.928571428571429,36,FALSE
"temporal_80","TUM::TUM_S007","TUM",17,6,3,2,8400,0.532096058638507,1.16219603412487,0.519615731484074,1.79969032618164,0.182209533589325,2.73456723479925,0.0084263914580466,0.814285714285714,0.464285714285714,0.392857142857143,0.278571428571429,0.592857142857143,0.660714285714286,0.928571428571429,0.928571428571429,37,FALSE
"temporal_80","FUSPCEU::FUSPCEU_S009","FUSPCEU",18,6,3,2,8505,0.495977820527886,1.82152358642629,0.581164704982442,1.46509504221476,0.138635147713341,1.70005353105447,0.00853172135127218,0.921428571428571,0.385714285714286,0.778571428571429,0.414285714285714,0.371428571428571,0.525,0.589285714285714,0.921428571428571,38,FALSE
"temporal_80","KNUST::KNUST_S006","KNUST",17,6,3,2,7808,0.563111845895911,2.24133370666855,0.856455612781979,1.93920801398828,0.257604109017164,2.73350926407732,0.00783253148862237,0.592857142857143,0.571428571428571,0.914285714285714,0.85,0.721428571428571,0.910714285714286,0.921428571428571,0.921428571428571,39,FALSE
"temporal_80","MPI::MPI_S202","MPI",17,6,3,2,7991,0.708140207842687,1.96565365804125,0.925117074876997,2.09019315910657,0.0743901946545409,1.10175344503688,0.00801610644538695,0.642857142857143,0.814285714285714,0.864285714285714,0.914285714285714,0.757142857142857,0.0964285714285714,0.242857142857143,0.914285714285714,40,FALSE
"temporal_80","TUM::TUM_S009","TUM",17,6,3,2,8365,0.437339856564272,1.87589742347811,0.47521930154085,1.92977688593204,0.182209533589325,2.72263034957074,0.00839128149363808,0.785714285714286,0.171428571428571,0.828571428571429,0.2,0.7,0.660714285714286,0.914285714285714,0.914285714285714,41,FALSE
"temporal_80","FUSPCEU::FUSPCEU_S012","FUSPCEU",18,6,3,2,8490,0.54789641060156,1.15675338771045,0.609051482630713,2.47649380024313,0.138635147713341,1.73935403957965,0.00851667422366853,0.910714285714286,0.528571428571429,0.385714285714286,0.442857142857143,0.864285714285714,0.525,0.614285714285714,0.910714285714286,42,FALSE
"temporal_80","KNUST::KNUST_S001","KNUST",15,6,3,2,6921,0.513972106500192,1.34868558428801,0.683455876756976,1.75486507780942,0.257604109017164,2.43178797170446,0.00694274467632625,0.335714285714286,0.407142857142857,0.557142857142857,0.6,0.578571428571429,0.910714285714286,0.785714285714286,0.910714285714286,43,FALSE
"temporal_80","KNUST::KNUST_S004","KNUST",7,3,3,2,3706,0.735186992632679,1.33312824137678,0.900673748626927,1.45319817869626,0.257604109017164,1.17333013495992,0.00371764365994294,0.0357142857142857,0.857142857142857,0.55,0.878571428571429,0.35,0.910714285714286,0.307142857142857,0.910714285714286,44,FALSE
"temporal_80","KNUST::KNUST_S007","KNUST",9,4,3,2,4638,0.609505309683817,1.65172722905799,0.522615595222022,1.45124500013468,0.257604109017164,1.37322790336693,0.00465257185505002,0.1,0.678571428571429,0.714285714285714,0.3,0.342857142857143,0.910714285714286,0.385714285714286,0.910714285714286,45,FALSE
"temporal_80","KNUST::KNUST_S009","KNUST",17,6,3,2,8172,0.321083172779138,0.917558578491253,0.551177102855433,1.3220716574435,0.257604109017164,2.67465756155152,0.00819767511847105,0.714285714285714,0.0357142857142857,0.142857142857143,0.35,0.221428571428571,0.910714285714286,0.907142857142857,0.910714285714286,46,FALSE
"temporal_80","KNUST::KNUST_S010","KNUST",15,6,3,2,7459,0.395841857047128,1.04572537338458,0.390156760577584,1.6976620190462,0.257604109017164,2.27532104901776,0.00748243498637733,0.485714285714286,0.107142857142857,0.307142857142857,0.0928571428571429,0.535714285714286,0.910714285714286,0.771428571428571,0.910714285714286,47,FALSE
"temporal_80","KNUST::KNUST_S011","KNUST",15,6,3,2,7837,0.456185016597687,1.26063663005683,0.790204864601438,2.6032208654746,0.257604109017164,2.38656914947059,0.00786162260198943,0.621428571428571,0.242857142857143,0.471428571428571,0.778571428571429,0.878571428571429,0.910714285714286,0.778571428571429,0.910714285714286,48,FALSE
"temporal_80","KNUST::KNUST_S014","KNUST",16,6,3,2,8048,0.482797121559156,1.02052314999693,0.515434001582938,1.0880864463873,0.257604109017164,2.47590515506015,0.00807328553028084,0.664285714285714,0.357142857142857,0.257142857142857,0.271428571428571,0.1,0.910714285714286,0.828571428571429,0.910714285714286,49,FALSE
"temporal_80","MPI::MPI_S205","MPI",18,6,3,2,8490,0.580451608801907,1.46158823626813,0.615526566637534,1.55934120282081,0.0743901946545409,1.15581422290122,0.00851667422366853,0.910714285714286,0.628571428571429,0.6,0.45,0.471428571428571,0.0964285714285714,0.289285714285714,0.910714285714286,50,FALSE
"temporal_80","IZTECH::IZTECH_S017","IZTECH",18,6,3,2,8478,0.596234177316179,2.22214799959882,0.547119372108107,1.86125090836664,0.130256332813337,1.67261688062502,0.00850463652158561,0.892857142857143,0.65,0.907142857142857,0.328571428571429,0.635714285714286,0.385714285714286,0.571428571428571,0.907142857142857,51,FALSE
"temporal_80","RISE::RISE_S006","RISE",18,6,3,2,8412,0.728498253059073,1.90860042044558,0.800769846934226,2.74405764772603,0.187958977706247,2.45562042104992,0.00843842916012953,0.828571428571429,0.842857142857143,0.85,0.792857142857143,0.907142857142857,0.739285714285714,0.821428571428571,0.907142857142857,52,FALSE
"temporal_80","IZTECH::IZTECH_S006","IZTECH",15,6,3,2,8076,0.717476621157802,2.17683233954565,0.710333372197196,2.05621305593801,0.130256332813337,1.47302802525307,0.00810137350180766,0.685714285714286,0.828571428571429,0.9,0.671428571428571,0.75,0.385714285714286,0.421428571428571,0.9,53,FALSE
"temporal_80","RISE::RISE_S013","RISE",14,6,3,2,7351,0.760430516061423,1.57419001948425,0.909390697399051,1.6601077206974,0.187958977706247,1.90015917763185,0.00737409566763102,0.457142857142857,0.871428571428572,0.657142857142857,0.9,0.521428571428571,0.739285714285714,0.664285714285714,0.9,54,FALSE
"temporal_80","THUAS::THUAS_S016","THUAS",18,6,3,2,8489,0.60793869825959,1.75926149806097,0.65030356447166,2.55411634108761,0.192043513966322,2.59522533452505,0.00851567108182829,0.9,0.671428571428571,0.764285714285714,0.528571428571429,0.871428571428572,0.817857142857143,0.882142857142857,0.9,55,FALSE
"temporal_80","TUM::TUM_S008","TUM",13,6,3,2,6005,0.78558493526903,1.30419975091495,0.697490500340755,1.22368308559178,0.182209533589325,2.08055078214777,0.00602386675066308,0.214285714285714,0.9,0.521428571428571,0.635714285714286,0.15,0.660714285714286,0.714285714285714,0.9,56,FALSE
"temporal_80","BAUA::BAUA_S011","BAUA",14,5,3,2,7136,0.610568234729649,2.01009366312803,0.90200568233808,2.40414317471597,0.1255514522466,1.41778218732603,0.00715842017197864,0.4,0.685714285714286,0.871428571428572,0.892857142857143,0.842857142857143,0.278571428571429,0.4,0.892857142857143,57,FALSE
"temporal_80","BAUA::BAUA_S012","BAUA",12,5,3,2,6472,0.427320485278769,1.26700805132098,0.547932851046697,2.64539993047722,0.1255514522466,1.21695781438825,0.00649233399005686,0.242857142857143,0.142857142857143,0.5,0.335714285714286,0.892857142857143,0.278571428571429,0.321428571428571,0.892857142857143,58,FALSE
"temporal_80","RISE::RISE_S010","RISE",14,5,3,2,6675,0.623711424765612,2.05594473489442,0.718507526756958,1.90792850450291,0.187958977706247,1.92591702560843,0.00669597178362632,0.285714285714286,0.721428571428571,0.892857142857143,0.7,0.685714285714286,0.739285714285714,0.685714285714286,0.892857142857143,59,FALSE
