"sample_id","quadrature_nodes","decomposition","player","shapley_variance","absolute_r2_contribution","relative_weight_percent","relative_weight_denominator","absolute_r2_denominator","relative_weight_defined"
"primary_any_valid",30,"global","analysis_state",0.0700920609302221,0.546130142266442,94.2288700745792,0.0743849107760142,0.128343146634133,TRUE
"primary_any_valid",30,"global","site",0.00353819537518195,0.0275682455041269,4.75660364215005,0.0743849107760142,0.128343146634133,TRUE
"primary_any_valid",30,"global","day_type",0.000754654470610139,0.00587997482063787,1.01452628327072,0.0743849107760142,0.128343146634133,TRUE
"primary_any_valid",30,"Wake outside the three hours before sleep","site",0.00455113944806032,0.109832161601014,78.6800700845045,0.00578436120249038,0.0414372200430068,TRUE
"primary_any_valid",30,"Wake outside the three hours before sleep","day_type",0.00123322175443007,0.0297612087188796,21.3199299154956,0.00578436120249038,0.0414372200430068,TRUE
"primary_any_valid",30,"Pre-sleep","site",0.00399936444477558,0.0410549618104037,76.9139637128192,0.00519978980631967,0.0974148864939902,TRUE
"primary_any_valid",30,"Pre-sleep","day_type",0.00120042536154409,0.0123228123005425,23.0860362871808,0.00519978980631967,0.0974148864939902,TRUE
"primary_any_valid",30,"Sleep environment","site",0.00577048343260318,0.140896133499726,83.0424949179056,0.00694883196646221,0.040955584012633,TRUE
"primary_any_valid",30,"Sleep environment","day_type",0.00117834853385903,0.0287713766575898,16.9575050820944,0.00694883196646221,0.040955584012633,TRUE
"support_80",30,"global","analysis_state",0.0693805556898214,0.547516501896092,93.9402242868977,0.0738560677457295,0.126718656788519,TRUE
"support_80",30,"global","site",0.00374157441442662,0.0295266262226164,5.06603523397434,0.0738560677457295,0.126718656788519,TRUE
"support_80",30,"global","day_type",0.00073393764148145,0.00579186727575813,0.993740479127915,0.0738560677457295,0.126718656788519,TRUE
"support_80",30,"Wake outside the three hours before sleep","site",0.00464125096722801,0.11055222777408,77.4682214048803,0.00599116758208627,0.0419824282212809,TRUE
"support_80",30,"Wake outside the three hours before sleep","day_type",0.00134991661485827,0.0321543243697847,22.5317785951197,0.00599116758208627,0.0419824282212809,TRUE
"support_80",30,"Pre-sleep","site",0.00447754278334692,0.04762302259153,85.2249266817862,0.00525379481998879,0.0940205501391942,TRUE
"support_80",30,"Pre-sleep","day_type",0.000776252036641866,0.00825619543272882,14.7750733182139,0.00525379481998879,0.0940205501391942,TRUE
"support_80",30,"Sleep environment","site",0.00616619396087464,0.149962653533885,84.6023134993761,0.00728844603158531,0.0411181972015542,TRUE
"support_80",30,"Sleep environment","day_type",0.00112225207071068,0.0272933189461005,15.397686500624,0.00728844603158531,0.0411181972015542,TRUE
