"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.512375570562058,0.0468450254455218,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-1.70701269356623,0.0449778325278116,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0738447603253186,0.0515511868293562,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.349362873978354,0.13143757796387,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0543780483619646,0.127276784203286,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0472567278039553,0.107742923306783,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.195711474538637,0.0877565701833591,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.575946765518904,0.125136848435268,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.384310722048841,0.108000176533997,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.511570274822013,0.106112629547951,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.27173032703068,0.179493910174758,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.156280767116089,0.0360380893513413,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.141462419414366,0.115941918460327,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.162072860596734,0.132006437871396,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.276156942650392,0.115006917961088,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.189284692641531,0.151349991790225,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.477395448551959,0.0980764265102129,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.232615946154758,0.115768681701506,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0195371931595321,0.0784777282991334,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0727307068464301,0.0905265533331791,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.664203643130077,0.107357917336489,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.191638133685539,0.125960089049188,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.430856790588217,0.102429585946551,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.465980293858992,0.118413359542844,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.225526654531896,0.0985862658199123,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.211922642645112,0.116217572291832,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.056334129407443,0.168902782329097,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.243139946104093,0.187611958170723,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0115561649380204,0.0425330927375237,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.235788274990757,0.0507073385176581,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.204679187749687,0.100898753396647,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0135793088732459,0.0941929137607356,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.212927400907267,0.0809458198499508,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0292884637568333,0.0638154477583519,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0905918547421301,0.0854743882788552,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.128427867622838,0.0851028560584772,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.0317410239485219,0.0793068340154297,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.104620083696836,0.133726649795287,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.261391014405905,0.116134676310395,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0591252302145646,0.133806892946902,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.129873173360436,0.114126630488204,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0485871320311382,0.149938518928969,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",-0.190374304335865,0.0963396643632824,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.122189574020424,0.115881394074989,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0160408489924742,0.0779564215295596,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0202965736868023,0.0903628641867108,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0652630920529906,0.107345590693331,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.0759244899718116,0.126408152184069,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
"beta_mu",0.140630600789118,0.0997424906377489,"BA-LB-SENS-SUPPORT70","SENS-SUPPORT70"
