"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.524232337516503,0.0469874033402846,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-1.715040043791,0.0444024919707874,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.0581642772632005,0.0515352220839277,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.313504207409967,0.129881999044883,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.0378243980631252,0.1241306533443,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.0622937315259495,0.107668155999908,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.209430621316011,0.0878614738455924,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.558187982182278,0.126348955643847,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.395487385536654,0.109393840074708,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.559886983643139,0.104077598948695,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.258240535282828,0.180103217928519,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.144725920475911,0.0353091033374567,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.169045063991437,0.112962054217653,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.160024413566046,0.128843665802926,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.294166996438034,0.10972341239258,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.144890338096012,0.136764834513995,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.463916817433077,0.0968357663303444,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.182138762666279,0.113324450665117,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.0341280919562853,0.0775937184258729,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.0376584999634838,0.0889651556442435,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.64369847535434,0.107030649375632,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.25339020638862,0.126712542832074,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.428463998009288,0.101546699451306,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.430176755753321,0.116900914110788,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.244226043101239,0.0954630661016985,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",0.143157318607051,0.107621671968145,"BA-LB-INFLUENCE-3","INFLUENCE-3"
"beta_mu",-0.0713187104134627,0.168059670666539,"BA-LB-INFLUENCE-3","INFLUENCE-3"
