"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.431729479820558,0.0486397362462846,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-1.54325481463217,0.0455915155636566,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.0654830998051032,0.0517556100403143,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.409263643900408,0.128732568054868,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.138073753932652,0.123888351876736,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.157446971293687,0.107164039529271,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-0.114074036234756,0.0879446210939829,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-0.462587441311797,0.125458649009384,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.498299427455691,0.109873097588997,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-0.466023262457545,0.103607054763496,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.165954215065565,0.0356333866901544,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-0.00043185767262326,0.111927923232829,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-0.163697062328683,0.126752440740968,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.118186878998194,0.109716710557977,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.148391435464086,0.136390570053452,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.292619011188516,0.0965429937265453,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-0.189492879744221,0.111865246807679,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-0.132125655272839,0.0775611669496577,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.0265571277269103,0.0879676622394921,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.477779989341584,0.106275951098649,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.241763095950691,0.1244928064786,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-0.603036705639082,0.101664616814661,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-0.430076742483372,0.117370988757509,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.081384837468158,0.0949667654363761,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.125726466375487,0.105742780578426,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-0.0416948184880167,0.0432227402901349,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-0.242454312246648,0.0505972266298911,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",0.188545493569691,0.0957489399113616,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-0.044758080398397,0.0876976232951689,"BA-LB-LOSO-KNUST","LOSO-KNUST"
"beta_mu",-0.204252083407741,0.0790453625100177,"BA-LB-LOSO-KNUST","LOSO-KNUST"
