"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.522323355342072,0.0498961537071715,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-1.71156951109275,0.047954980642918,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.0530444651080354,0.0549814177253481,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.323426487331061,0.133071327452701,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.0263199553621038,0.125785842874334,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.0585552272551271,0.10908029899015,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.216655424167879,0.0895851243787419,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.559379520470433,0.128485696469013,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.378835773537815,0.110116514887839,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.558006821724853,0.106179431790546,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.171319086331698,0.21991965396442,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.140032688495438,0.0385004139871186,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.158553146694765,0.116543659087757,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.162756153974609,0.132231116870315,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.304767958326635,0.111441773371769,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.159036048424298,0.138386224626199,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.465700153934104,0.0984074817283811,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.172317453597191,0.114706687118326,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.0415036335822262,0.0796087953206039,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.0521668496507162,0.0909851800372365,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.645777505881629,0.109452983167402,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.263404463200023,0.128807002199156,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.412762622174325,0.1024683888777,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.40657775813941,0.11802611523173,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.240620670869697,0.0977629124980254,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.150014022127763,0.109872134762012,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.131914541265009,0.216634485522242,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.108133362694423,0.240199136643719,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.0192023690745661,0.0457454521898255,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.243942195414615,0.0536895729392926,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.185935998531141,0.101316247701155,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.0277514874660592,0.0897844651107858,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.183592547138983,0.0813711057151979,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.0718756370570089,0.0642136164254393,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.0831218729878827,0.0872932914443939,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.138774021415407,0.0846983532355186,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.000834898996104853,0.0767204740898092,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.185234852456464,0.173372135783293,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.230379893796282,0.116956470612357,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.0314879895570354,0.133677294749126,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.0848656142320281,0.110892205543853,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.0325588816299851,0.137713835934599,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.209521105662768,0.0970743389709678,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.134819878189611,0.114646842235891,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.0183444834838008,0.0790810707118878,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.058400711974456,0.0901066647237206,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.081533357268428,0.109882191685373,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.0362170742146739,0.130252522153668,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.114108785817044,0.100432685956406,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.161662651874112,0.114660633916952,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",-0.0946120228342897,0.0968683404258027,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.109022778442148,0.110352880378146,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.062230484502962,0.214589716539329,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_mu",0.00659069607958814,0.238989744981059,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_zero",-4.26303704466288,0.227594163805344,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_zero",0.549718630381426,0.286162035918376,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_zero",-0.227740635928448,0.354074944987107,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_zero",-0.182108806637437,0.210671154291829,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_one",-2.56898401758055,0.326269994518626,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_one",-0.741311903069769,0.328612047914313,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_one",0.716613439812575,0.346237538552803,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_one",0.262836267469696,0.349720587985501,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_disp",1.09762318213658,0.0413375198803138,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_disp",0.42435929509454,0.0584852761106374,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"beta_disp",-0.527658605060343,0.0613709168675359,"BA-LB-INFLUENCE-4","INFLUENCE-4"
"log_sd_mu_part",-1.14120511627264,0.120470001648204,"BA-LB-INFLUENCE-4","INFLUENCE-4"
