"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.540187256514739,0.0491769117627,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",-1.64757689352247,0.046234903817887,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.0255880762743478,0.045339889219737,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.367768482350116,0.137352505871812,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",-0.0252600109237188,0.133597861428454,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.0482496889703313,0.114364383343349,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",-0.175804747159849,0.0941466485234926,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",-0.54697335172905,0.138110068677951,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.316184366319915,0.11029327522942,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",-0.508952517840622,0.112712594510472,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",-0.170026629019416,0.193241980359496,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.139239493224985,0.0353077090151438,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.0974565122614645,0.11701596671915,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",-0.133131629571847,0.120516008824058,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.293677062042707,0.115161531295376,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.103514690596846,0.123960366180171,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.377882705845599,0.105102927900712,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",-0.173783482842918,0.102403603070628,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.0186670644266906,0.0799997649749577,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.0921768899532815,0.0805891006228203,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.644072929444933,0.113318758299342,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.220062991504221,0.113846379051534,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",-0.372633721141988,0.0997425401838147,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",-0.489591847780363,0.101041417765759,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
"beta_mu",0.211619920735713,0.0999709323952381,"BA-LB-SENS-DISPERSION-D1","SENS-DISPERSION-D1"
