"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.518059828698255,0.047775590685143,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-1.70599250619731,0.044906898108102,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.0705369687586951,0.0524489516288609,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.338368829890964,0.132929518955829,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.0426798650549918,0.125391035601975,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.0721029994876247,0.108307473406039,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.20761646809277,0.0886558491361154,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.550357323807289,0.128349781180161,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.401007655970789,0.109924982441602,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.569316748602723,0.106779036956705,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.261333650905636,0.181911042698482,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.149242606747271,0.035939887008929,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.141113276904791,0.115638861500564,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.186458751368674,0.131572750531765,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.284756055332821,0.110193533072897,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.156556961648865,0.137855789221782,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.448236771491908,0.0969669957363922,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.189939552462186,0.113400711388331,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.0266969560287214,0.077733040813046,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.031752750902113,0.0893354468917838,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.633183637748688,0.108256322307076,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.253780463774185,0.128340946211781,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.440815135432748,0.101110355721938,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.408962357367055,0.117236836460707,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.322757890344032,0.0953609943031697,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.0921015697674421,0.109211719958195,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.07604291883928,0.168589007914717,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.245386588317458,0.188734761983025,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.0113983547621727,0.0425608288594838,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.256192276403408,0.0509795722671042,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.175188113184112,0.100883566807502,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.0303636390458251,0.0888955065467713,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.190723273507047,0.0802612148689811,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.0651787422457679,0.0627405949391313,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.0724987867112369,0.0865010083063497,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.132966231619094,0.0834921740092183,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.0169141524421697,0.0754014393619181,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.123704293932431,0.133602134525462,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.220064995046518,0.11612497691582,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.0189666765897612,0.132937574998899,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.0828957482589601,0.109556478866318,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.0153650523259133,0.136935030324083,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.204645441844784,0.0956044613420655,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.145849628208228,0.11344792109263,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.0129953151560345,0.0772506319825,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.0670128264982894,0.0884604808790018,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.0916982541152751,0.108904665358602,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.0426871036603986,0.13034271618445,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.121175227114428,0.0993958741015446,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.145549665316238,0.113578610560075,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.0963949695575311,0.0946053453333365,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.1288032486673,0.109613161623116,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",0.0192482900343417,0.16651042706223,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_mu",-0.107130468259251,0.186667064841774,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_zero",-4.31962820388933,0.231663581829216,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_zero",0.48420571171628,0.295600660761026,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_zero",-0.209990568165833,0.362158792751012,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_zero",-0.185404527633129,0.218061157221823,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_one",-2.72733809012467,0.426952176944778,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_one",-0.809866802240045,0.429616011312008,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_one",0.803770348292813,0.429472171050541,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_one",0.29819954502285,0.433994957388068,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_disp",1.10008480723552,0.0416474691765957,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_disp",0.432189999872295,0.0591164388011161,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"beta_disp",-0.544020155097495,0.0632735775782629,"BA-LB-INFLUENCE-2","INFLUENCE-2"
"log_sd_mu_part",-1.13358047972144,0.118963724734323,"BA-LB-INFLUENCE-2","INFLUENCE-2"
