"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.527002274194997,0.0484802660839121,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",-1.71934218740709,0.0471235788907233,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.122026496127544,0.0574132637614314,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.340798089939546,0.132994192000847,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.139941145657303,0.129937610217515,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.00689738015686306,0.108715229892883,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",-0.198588447956066,0.0894301133420525,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",-0.597220027245137,0.128218565741029,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.413197483647199,0.115684759576945,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",-0.557381120187246,0.105808072066477,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",-0.263564658093257,0.187984412113829,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.115570066319422,0.0381798279080155,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.182404683276403,0.119418293770689,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",-0.201451573338399,0.139248279520967,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.162204476348424,0.120073591104576,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.353513433873592,0.158579499028026,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.545465629173413,0.100737789049023,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",-0.314029770101481,0.118490324815876,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.0281443066299882,0.0818606879559155,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.0519886716332249,0.0979138584760272,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.656908427094189,0.114296869167345,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.220839600288163,0.138612951319583,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",-0.440301737363207,0.109491239245007,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",-0.455084780453967,0.14012905730239,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.220872951277914,0.101608991118944,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.152445853578468,0.116233169512475,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",-0.0544744372445423,0.178248341356189,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.240418678126714,0.221124181277775,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",0.0638215894275278,0.044501745089793,"BA-LB-GROUPING-C-support_80","support_80"
"beta_mu",-0.312556447694328,0.0561194225683878,"BA-LB-GROUPING-C-support_80","support_80"
