"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.515537687430953,0.0471750027590585,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-1.7087236059415,0.0446433677170296,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.070748423990536,0.0515012441366095,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.327937948973836,0.131968597917023,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.0427078773325182,0.124402971406367,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.0677225302130867,0.10753339179441,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.203840745366154,0.0879168792738203,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.552138303584138,0.126932567237909,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.398351073452404,0.109058586124638,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.553058645805936,0.104617648776798,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.257870359727155,0.180504140509958,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.149395130176174,0.0357299388033771,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.156833195754946,0.115503980098693,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.189814719592411,0.131243968286031,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.291441971918756,0.110084231228143,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.155506644598266,0.137471142445051,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.460117394425924,0.0968000710237862,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.190596531917979,0.113105318150318,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.0319514799408949,0.0777170522091891,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.0403406064536364,0.0890842685575221,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.641201641326768,0.107887102632194,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.246160941617061,0.127285887140566,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.428309382096003,0.101235288029424,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.432256403709112,0.116871035357299,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.239347318781992,0.0961593587966025,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.126921423640151,0.108288773623036,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.0708844630693044,0.16852400925549,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.251396303642982,0.188026457338387,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.0116288625252909,0.0423796275080177,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.257230744277616,0.0502566631442681,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.182322012225909,0.100593840685252,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.0289282244446598,0.0887038111973925,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.192691696664132,0.0801136930344548,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.0593264082675757,0.0627221148664697,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.0743961659991116,0.0859820592112642,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.135691166040044,0.0837444655036052,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.0113562596970451,0.0754696949785848,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.125515993254323,0.133382900253505,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.228336909994684,0.115949362785231,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.0110474219072925,0.132693857052738,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.0855335800110631,0.109516824430919,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.00648712708081686,0.136602772842603,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.202487282482653,0.0954791002330134,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.147339399386949,0.113054946632895,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.00766927084073008,0.0772388278965957,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.0643671211611213,0.0882903232406298,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.0889673038293997,0.108381854882076,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.0491422225425615,0.128855921990458,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.114562832466646,0.0992228439450338,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.155233915181166,0.113282604039245,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.0864050537546667,0.0952679734661087,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.119091726381998,0.108792231465157,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",0.0199666103678636,0.166482870228749,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_mu",-0.102764788904254,0.186292136721481,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_zero",-4.28603988824103,0.227597928276637,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_zero",0.56770047118669,0.285765030664475,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_zero",-0.212055393639053,0.353669100766238,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_zero",-0.190861961633754,0.210474019823508,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_one",-2.58870913514695,0.335680062259159,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_one",-0.753991329974736,0.337852120380046,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_one",0.723534620428663,0.353246035094761,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_one",0.272746693513309,0.356722130478189,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_disp",1.10475951825323,0.0411318676442999,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_disp",0.421819966705808,0.0582485324627743,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
"beta_disp",-0.530369871370473,0.0613065559532325,"BA-LB-SENS-TINYGT5","SENS-TINYGT5"
