"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.534441610909292,0.0458499767036128,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",-1.69985257993961,0.0439059214457904,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.085869808003906,0.0499956236213898,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.313024007363204,0.12922443587501,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.02062756929286,0.121133120394954,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.0502588069073313,0.104677324084821,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",-0.201768157193846,0.0852072690516284,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",-0.576384018101298,0.123173137446451,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.385984201828336,0.104991638193396,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",-0.51462539448722,0.100806334406756,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",-0.252510979303981,0.17523537703696,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.141566332136661,0.0351381641683342,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.138252046992012,0.114452746022648,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",-0.183221065460823,0.129966853589097,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.28580182014338,0.108273819364594,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.135540916298761,0.136607540104338,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.460683318359654,0.0938976778896152,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",-0.202230385978404,0.111156714293783,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.011282376768206,0.0759253616225446,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.064520090151886,0.0868396555358593,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.629956149021776,0.106347527674676,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",0.229198820119117,0.125058760026817,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
"beta_mu",-0.404139108687681,0.0982977739148114,"BA-LB-SENS-EXCLUDE-ZERO-NOZERO","SENS-EXCLUDE-ZERO-NOZERO"
