"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.556281013665135,0.0494012079630283,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",-1.73142478822721,0.0458820751764675,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.111101821114107,0.052533828818055,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.239425447984381,0.127866202300129,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.0050424634899248,0.125554685052447,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.0634731288536523,0.112565773039228,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",-0.249233763020083,0.0904985869107694,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",-0.588212549190736,0.128531771231248,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.426703695880344,0.117297512661398,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",-0.590106914162726,0.105820152937146,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",-0.0397074624909402,0.201321573619912,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.171578733162667,0.0361118285005632,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.178178647225193,0.110567635717583,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",-0.13965969609055,0.1272712610911,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.313042747348257,0.110606133465914,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.127502526513392,0.138057387110343,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.413988521672884,0.100151767759395,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",-0.219797937196726,0.116344853166797,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.0826161480439627,0.0794045261186604,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.0197770469176376,0.0905777142955844,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.662131494883025,0.108741114773518,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.213319393935725,0.128641108333329,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",-0.44046369619833,0.10781678422766,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",-0.424134976284025,0.122200566583069,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
"beta_mu",0.264036776557305,0.0965638917067913,"BA-LB-SENS-BOTH-DAYTYPES","SENS-BOTH-DAYTYPES"
