"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.513558721078109,0.0472569054567911,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-1.70757422257562,0.0446178167795365,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.0707475778543087,0.0513895989426074,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.335406475167021,0.132230585544048,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.0369583009192902,0.124689462147739,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.069688022414675,0.107827089073341,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.206193754904891,0.0881163284421762,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.550569562664187,0.127384577246181,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.39030761356404,0.109007169205976,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.548534639726415,0.104914976696442,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.256942710152255,0.1809898973384,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.147850634108628,0.0357217024434475,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.150438365479481,0.115425756684299,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.181393176025282,0.130994127453859,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.297955492432923,0.109966497459899,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.141396895957205,0.137009145698336,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.458795086567007,0.096795140415792,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.191044562671697,0.113077876252627,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.0340736386254469,0.077651260314815,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.0342536163477239,0.0888821424171703,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.6402026707839,0.10792334631158,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.24596463064551,0.127279307416021,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.42128679306425,0.101005922499472,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.425898359357738,0.116573318777575,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.233825963666291,0.0961539717101452,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.132578348166463,0.108144005314443,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.0718721855942278,0.168498680449165,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.252705690724768,0.187936525629785,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.0139401899610112,0.0423524656860793,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.258456193753457,0.0501562617835676,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.178105614721252,0.10054063991138,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.0356841088815573,0.0885783861130984,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.191497340148474,0.0801208843522661,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.0647673714740486,0.0626385949355971,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.0758333575375623,0.086018405381281,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.130464282565456,0.0835070605479536,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.00654840998767703,0.0754539882597134,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.123241335320657,0.133434410033521,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.224831164834761,0.115865808677759,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.0169713497181481,0.13249886365477,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.0794789186849551,0.10941598017333,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.0199948338915269,0.136282770624745,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.204157606464692,0.0954672053881564,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.148428164736341,0.113036457932294,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.0133713085637338,0.0771560944397419,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.0721761722244328,0.0880650432834468,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.0868620421794401,0.108398066100201,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.0502830859968459,0.128825150906073,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.12078606150996,0.098896210814896,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.148455455669515,0.113014506413451,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.0896124759824976,0.0952902263685845,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.122748117946177,0.108715419734625,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",0.0172219746500754,0.166466212345072,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_mu",-0.101889325310294,0.186244091924238,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_zero",-4.26993922166626,0.22682837014483,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_zero",0.548407833301702,0.285352034182202,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_zero",-0.222824457153981,0.352059372984845,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_zero",-0.177957068843982,0.2102903006292,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_one",-2.57704287507231,0.324692014988869,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_one",-0.735053984469606,0.326960166186789,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_one",0.709532945050808,0.344855247860023,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_one",0.254465059763095,0.348345584482826,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_disp",1.10409661571092,0.0410996580344914,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_disp",0.423850227826539,0.0581984849180134,"BA-LB-SENS-STRICT","SENS-STRICT"
"beta_disp",-0.528527383050914,0.0610517625629855,"BA-LB-SENS-STRICT","SENS-STRICT"
"log_sd_mu_part",-1.14201385030668,0.119690246989846,"BA-LB-SENS-STRICT","SENS-STRICT"
