"parameter","estimate","standard_error","model_id","sample_id"
"beta_mu",0.51268421417637,0.0475642106107304,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-1.73558341324801,0.0445734709794601,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.0708565831559268,0.0515483471819977,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.338038289601671,0.132889432542374,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.0399096553633961,0.125097745345371,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.0619575147563377,0.111057724764862,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.205042920534159,0.0885757105057247,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.55198979585117,0.127829465323357,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.394850543288552,0.109763256689882,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.550366996936326,0.105320170015073,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.259233170734301,0.181546941261626,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.150105974345492,0.0357747760151062,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.170836479104745,0.115141172639301,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.182370524380106,0.131183410363544,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.319098351981076,0.109239224562036,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.141116757242667,0.137085319009566,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.313843170110821,0.101056965794254,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.191282343442319,0.115822449866259,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.0527475509501767,0.0773381312672735,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.0337611895494573,0.0889399697598743,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.660964525981109,0.107226742926314,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.248275488340264,0.127087791108175,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.404290637352311,0.10079153028227,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.427997957616335,0.116611313714741,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.253873474561911,0.0955724665866568,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.134788828736944,0.108049302614202,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.0568205580191365,0.167626364389587,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.253362296333546,0.187741543531877,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.0258993223369908,0.0424546234282441,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.258533187616298,0.0503407698430413,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.17990109100657,0.10055220872366,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.037086991028023,0.0884038295252002,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.1833728448031,0.0826800753697672,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.0638050651634944,0.0625691561469423,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.0753896506839105,0.0856718548557901,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",0.129345019434144,0.0835558080967823,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.00947635234974168,0.0751894198808506,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.124875109197548,0.133039659964579,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.238420994446076,0.11559107483373,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.0185024073216317,0.132655434885401,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.0921637449781757,0.108711341565326,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.0198480671363562,0.136322136464871,"BA-LB-INFLUENCE-1","INFLUENCE-1"
"beta_mu",-0.108714597895475,0.0998051252036569,"BA-LB-INFLUENCE-1","INFLUENCE-1"
