run_id,placement,metric_id,metric_order,manuscript_name,display_unit,response_family,response_transform,method_id,photoperiod_hours,derivative_estimate,derivative_se,critical_value,derivative_lower,derivative_upper,pointwise_detected_increase,pointwise_detected_decrease,pointwise_compatible_with_zero,zero_compatible_to_recorded_end,previous_point_detected_increase,qualifying_transition,derivative_state
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,10.329644992086623,0.11281521593353692,0.04381884677987118,1.9599639845400534,0.026931854400910518,0.19869857746616332,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,10.432626833893634,0.1128136110113863,0.04380532019501116,1.9599639845400534,0.026956761097919363,0.19867046092485324,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,10.535608675700647,0.11280515834865563,0.04373572371344922,1.9599639845400534,0.027084715032500803,0.19852560166481048,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,10.638590517507659,0.11278245527431818,0.043556666867101634,1.9599639845400534,0.027412956928189944,0.1981519536204464,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,10.741572359314672,0.11273939215973108,0.043230848153270676,1.9599639845400534,0.028008486758200682,0.1974702975612615,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,10.844554201121683,0.1126707594481457,0.04273525551032558,1.9599639845400534,0.028911197777790706,0.19643032111850067,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,10.947536042928697,0.11257288966718168,0.0420636533519037,1.9599639845400534,0.03012964403927293,0.19501613529509043,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,11.050517884735708,0.1124416615984148,0.04121823420885074,1.9599639845400534,0.031655407042730566,0.19322791615409904,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,11.15349972654272,0.11227299396831386,0.04021108770741204,1.9599639845400534,0.033460710282605,0.19108527765402272,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,11.256481568349733,0.11206419433480444,0.039063692954573674,1.9599639845400534,0.03550076304070901,0.18862762562889987,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,11.359463410156744,0.11181314934332981,0.037804988754242375,1.9599639845400534,0.03771673294907302,0.1859095657375866,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,11.462445251963757,0.11151842745627596,0.036468209769693914,1.9599639845400534,0.04004204972702417,0.18299480518552774,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,11.565427093770769,0.11117925782757906,0.035090544100586415,1.9599639845400534,0.04240305519251525,0.17995546046264288,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,11.668408935577782,0.1107949275139356,0.03371643748381297,1.9599639845400534,0.044711924358665917,0.1768779306692053,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,11.771390777384793,0.11036400837033475,0.032397745037914684,1.9599639845400534,0.04686559491571074,0.17386242182495876,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,11.874372619191806,0.10988518371934054,0.031183631312666986,1.9599639845400534,0.04876638943933778,0.1710039779993433,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,11.977354460998818,0.10935719218144346,0.0301160408493689,1.9599639845400534,0.05033083675974338,0.16838354760314356,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,12.08033630280583,0.10877888101513472,0.02922444297335215,1.9599639845400534,0.05150002531911988,0.16605773671114957,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,12.183318144612842,0.10814952755310946,0.02852629240602633,1.9599639845400534,0.05223902182483943,0.16406003328137947,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,12.286299986419854,0.10746843800647812,0.028027630171011193,1.9599639845400534,0.05253529229928801,0.16240158371366825,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,12.389281828226867,0.10673484734320973,0.027720721765863605,1.9599639845400534,0.05240323105666152,0.16106646362975796,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,12.492263670033878,0.1059481099163993,0.02758784270007103,1.9599639845400534,0.05187693181310386,0.16001928801969473,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
primary__near_eye,near_eye,daily_geometric_mean_medi,1,Mean melEDI,lx,gaussian,log10_offset_0.1,CENTRAL_UNCONDITIONAL_POINTWISE,12.59524551184089,0.10510696054722002,0.02759211176984691,1.9599639845400534,0.05102741522091636,0.15918650587352368,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POINTWISE_DETECTED_INCREASE
