data_scenario,placement,site,Id,local_date,abs_latitude_deg,photoperiod_hours,metric_order,metric_id,source_column,original_value,site_participant,response_value,row_key,run_id
gap_timing_unaware,chest,RISE,RISE_S001,2025-03-04,57.715675,12.179657288326158,7,duration_below_1_sleep_environment,duration_below_1_sleep_environment_h,6.75,RISE.RISE_S001,6.75,RISE__RISE_S001__2025-03-04,gap_timing_unaware__chest
gap_timing_unaware,chest,RISE,RISE_S001,2025-03-05,57.715675,12.261009983155462,7,duration_below_1_sleep_environment,duration_below_1_sleep_environment_h,7.166666666666667,RISE.RISE_S001,7.166666666666667,RISE__RISE_S001__2025-03-05,gap_timing_unaware__chest
gap_timing_unaware,chest,RISE,RISE_S001,2025-03-06,57.715675,12.34262978831927,7,duration_below_1_sleep_environment,duration_below_1_sleep_environment_h,6.433333333333334,RISE.RISE_S001,6.433333333333334,RISE__RISE_S001__2025-03-06,gap_timing_unaware__chest
gap_timing_unaware,chest,RISE,RISE_S001,2025-03-07,57.715675,12.424510966539383,7,duration_below_1_sleep_environment,duration_below_1_sleep_environment_h,7.2,RISE.RISE_S001,7.2,RISE__RISE_S001__2025-03-07,gap_timing_unaware__chest
gap_timing_unaware,chest,RISE,RISE_S001,2025-03-08,57.715675,12.506648212075234,7,duration_below_1_sleep_environment,duration_below_1_sleep_environment_h,6.666666666666667,RISE.RISE_S001,6.666666666666667,RISE__RISE_S001__2025-03-08,gap_timing_unaware__chest
gap_timing_unaware,chest,RISE,RISE_S001,2025-03-09,57.715675,12.58903662721316,7,duration_below_1_sleep_environment,duration_below_1_sleep_environment_h,6.9,RISE.RISE_S001,6.9,RISE__RISE_S001__2025-03-09,gap_timing_unaware__chest
gap_timing_unaware,chest,RISE,RISE_S002,2025-03-18,57.715675,13.341199753284455,7,duration_below_1_sleep_environment,duration_below_1_sleep_environment_h,5.466666666666667,RISE.RISE_S002,5.466666666666667,RISE__RISE_S002__2025-03-18,gap_timing_unaware__chest
gap_timing_unaware,chest,RISE,RISE_S002,2025-03-19,57.715675,13.42590415040652,7,duration_below_1_sleep_environment,duration_below_1_sleep_environment_h,6.316666666666666,RISE.RISE_S002,6.316666666666666,RISE__RISE_S002__2025-03-19,gap_timing_unaware__chest
gap_timing_unaware,chest,RISE,RISE_S002,2025-03-20,57.715675,13.510826363431082,7,duration_below_1_sleep_environment,duration_below_1_sleep_environment_h,5.1,RISE.RISE_S002,5.1,RISE__RISE_S002__2025-03-20,gap_timing_unaware__chest
gap_timing_unaware,chest,RISE,RISE_S002,2025-03-21,57.715675,13.595964657399389,7,duration_below_1_sleep_environment,duration_below_1_sleep_environment_h,5.65,RISE.RISE_S002,5.65,RISE__RISE_S002__2025-03-21,gap_timing_unaware__chest
gap_timing_unaware,chest,RISE,RISE_S002,2025-03-22,57.715675,13.68131742046939,7,duration_below_1_sleep_environment,duration_below_1_sleep_environment_h,4.816666666666666,RISE.RISE_S002,4.816666666666666,RISE__RISE_S002__2025-03-22,gap_timing_unaware__chest
gap_timing_unaware,chest,RISE,RISE_S002,2025-03-23,57.715675,13.766883142524295,7,duration_below_1_sleep_environment,duration_below_1_sleep_environment_h,2.8833333333333333,RISE.RISE_S002,2.8833333333333333,RISE__RISE_S002__2025-03-23,gap_timing_unaware__chest
gap_timing_unaware,chest,RISE,RISE_S003,2025-03-18,57.715675,13.341199753284455,7,duration_below_1_sleep_environment,duration_below_1_sleep_environment_h,8.166666666666666,RISE.RISE_S003,8.166666666666666,RISE__RISE_S003__2025-03-18,gap_timing_unaware__chest
